,FA_20231206_2H_yeast_1.3.ser#1,FA_20231206_2H_yeast_1.3.ser#2,FA_20231206_2H_yeast_1.3.ser#3,FA_20231206_2H_yeast_1.3.ser#4,FA_20231206_2H_yeast_1.3.ser#5,FA_20231206_2H_yeast_1.3.ser#6,FA_20231206_2H_yeast_1.3.ser#7,FA_20231206_2H_yeast_1.3.ser#8,FA_20231206_2H_yeast_1.3.ser#9,FA_20231206_2H_yeast_1.3.ser#10,FA_20231206_2H_yeast_1.3.ser#11,FA_20231206_2H_yeast_1.3.ser#12,FA_20231206_2H_yeast_1.3.ser#13,FA_20231206_2H_yeast_1.3.ser#14,FA_20231206_2H_yeast_1.3.ser#15,FA_20231206_2H_yeast_1.3.ser#16,FA_20231206_2H_yeast_1.3.ser#17,FA_20231206_2H_yeast_1.3.ser#18,FA_20231206_2H_yeast_1.3.ser#19,FA_20231206_2H_yeast_1.3.ser#20,FA_20231206_2H_yeast_1.3.ser#21,FA_20231206_2H_yeast_1.3.ser#22,FA_20231206_2H_yeast_1.3.ser#23,FA_20231206_2H_yeast_1.3.ser#24,FA_20231206_2H_yeast_1.3.ser#25,FA_20231206_2H_yeast_1.3.ser#26,FA_20231206_2H_yeast_1.3.ser#27,FA_20231206_2H_yeast_1.3.ser#28,FA_20231206_2H_yeast_1.3.ser#29,FA_20231206_2H_yeast_1.3.ser#30,FA_20231206_2H_yeast_1.3.ser#31,FA_20231206_2H_yeast_1.3.ser#32,FA_20231206_2H_yeast_1.3.ser#33,FA_20231206_2H_yeast_1.3.ser#34,FA_20231206_2H_yeast_1.3.ser#35,FA_20231206_2H_yeast_1.3.ser#36,FA_20231206_2H_yeast_1.3.ser#37,FA_20231206_2H_yeast_1.3.ser#38,FA_20231206_2H_yeast_1.3.ser#39,FA_20231206_2H_yeast_1.3.ser#40,FA_20231206_2H_yeast_1.3.ser#41,FA_20231206_2H_yeast_1.3.ser#42,FA_20231206_2H_yeast_1.3.ser#43,FA_20231206_2H_yeast_1.3.ser#44,FA_20231206_2H_yeast_1.3.ser#45,FA_20231206_2H_yeast_1.3.ser#46,FA_20231206_2H_yeast_1.3.ser#47,FA_20231206_2H_yeast_1.3.ser#48,FA_20231206_2H_yeast_1.3.ser#49,FA_20231206_2H_yeast_1.3.ser#50,FA_20231206_2H_yeast_1.3.ser#51,FA_20231206_2H_yeast_1.3.ser#52,FA_20231206_2H_yeast_1.3.ser#53,FA_20231206_2H_yeast_1.3.ser#54,FA_20231206_2H_yeast_1.3.ser#55,FA_20231206_2H_yeast_1.3.ser#56,FA_20231206_2H_yeast_1.3.ser#57,FA_20231206_2H_yeast_1.3.ser#58,FA_20231206_2H_yeast_1.3.ser#59,FA_20231206_2H_yeast_1.3.ser#60,FA_20231206_2H_yeast_1.3.ser#61,FA_20231206_2H_yeast_1.3.ser#62,FA_20231206_2H_yeast_1.3.ser#63,FA_20231206_2H_yeast_1.3.ser#64,FA_20231206_2H_yeast_1.3.ser#65,FA_20231206_2H_yeast_1.3.ser#66,FA_20231206_2H_yeast_1.3.ser#67,FA_20231206_2H_yeast_1.3.ser#68,FA_20231206_2H_yeast_1.3.ser#69,FA_20231206_2H_yeast_1.3.ser#70,FA_20231206_2H_yeast_1.3.ser#71,FA_20231206_2H_yeast_1.3.ser#72,FA_20231206_2H_yeast_1.3.ser#73,FA_20231206_2H_yeast_1.3.ser#74,FA_20231206_2H_yeast_1.3.ser#75,FA_20231206_2H_yeast_1.3.ser#76,FA_20231206_2H_yeast_1.3.ser#77,FA_20231206_2H_yeast_1.3.ser#78,FA_20231206_2H_yeast_1.3.ser#79,FA_20231206_2H_yeast_1.3.ser#80,FA_20231206_2H_yeast_1.3.ser#81,FA_20231206_2H_yeast_1.3.ser#82,FA_20231206_2H_yeast_1.3.ser#83,FA_20231206_2H_yeast_1.3.ser#84,FA_20231206_2H_yeast_1.3.ser#85,FA_20231206_2H_yeast_1.3.ser#86,FA_20231206_2H_yeast_1.3.ser#87,FA_20231206_2H_yeast_1.3.ser#88,FA_20231206_2H_yeast_1.3.ser#89,FA_20231206_2H_yeast_1.3.ser#90,FA_20231206_2H_yeast_1.3.ser#91,FA_20231206_2H_yeast_1.3.ser#92,FA_20231206_2H_yeast_1.3.ser#93,FA_20231206_2H_yeast_1.3.ser#94,FA_20231206_2H_yeast_1.3.ser#95,FA_20231206_2H_yeast_1.3.ser#96,FA_20231206_2H_yeast_1.3.ser#97,FA_20231206_2H_yeast_1.3.ser#98,FA_20231206_2H_yeast_1.3.ser#99,FA_20231206_2H_yeast_1.3.ser#100
5.96256,-230.898,-57.8972,73.2211,-11.8281,-129.347,117.580,15.3854,-105.285,106.113,75.9359,-9.50940,112.242,72.0566,-79.6080,118.547,284.695,-119.437,-175.455,239.736,-106.106,-245.689,215.110,267.836,58.1315,32.3942,-22.9883,-505.876,-351.052,39.3556,-255.212,134.060,-104.436,22.4407,87.0528,-89.9756,-166.836,-109.269,56.8469,90.2218,57.8636,-64.8934,309.491,113.683,120.501,16.9949,-244.115,-79.7164,0.712799,60.6985,22.0903,215.573,45.3708,74.9922,254.034,53.2527,40.6030,-26.9606,-1.27875,-144.194,138.310,146.075,60.6044,-154.447,-40.4313,-112.402,-56.4243,277.591,-130.325,-48.7851,115.720,472.439,-64.2476,172.164,383.484,-97.0778,77.5592,95.2682,258.189,212.093,-68.9159,-44.8036,257.988,209.379,-11.4928,139.506,-160.049,-30.6393,189.901,-48.5417,-183.642,-117.589,-165.958,-236.788,5.81567,-179.637,181.604,182.899,-98.3991,-20.1906,210.295
5.96663,-241.639,-18.2124,113.003,-38.0867,-87.2109,116.287,35.1010,-106.901,127.551,90.7259,21.9222,104.801,54.5594,-81.2753,118.367,303.858,-136.968,-169.012,236.290,-94.6574,-238.539,213.959,263.595,43.0518,18.3291,-31.2996,-492.667,-339.760,55.6143,-232.960,82.9683,-80.6747,4.30579,81.9252,-83.6031,-163.972,-131.822,67.8580,85.6714,53.8199,-77.5846,308.448,97.6078,108.347,7.03101,-237.651,-72.3245,0.592285,38.3531,62.8491,215.595,40.2125,77.0760,235.622,60.6357,40.8818,-27.5280,1.81372,-107.321,141.384,179.137,71.8618,-143.238,-53.4493,-96.7733,-63.0516,273.613,-139.866,-16.4328,128.861,516.565,-86.6938,187.563,393.926,-88.0268,71.9083,135.426,259.220,224.650,-85.6798,-52.3358,247.569,183.760,-12.1564,152.649,-188.150,-66.8709,174.858,-58.8148,-212.426,-107.546,-145.221,-258.399,5.85095,-159.297,176.386,197.764,-89.4212,33.3931,238.749
5.97070,-240.092,14.6524,147.209,-56.6633,-46.7911,107.768,50.3347,-99.3326,152.858,92.4675,47.6659,104.722,18.5153,-91.9730,138.390,304.667,-161.559,-163.705,236.661,-65.2521,-215.016,191.852,266.088,23.4465,7.45215,-47.9991,-465.198,-329.554,82.0664,-207.594,46.3569,-53.2592,-9.71075,76.6731,-72.5295,-169.272,-149.772,74.5721,104.364,39.3469,-106.429,302.999,90.2755,105.932,1.01410,-216.642,-60.1552,8.78693,21.7424,105.546,223.509,32.4951,94.8428,223.261,60.0500,59.5549,-26.1616,15.8538,-59.2668,134.499,191.630,67.4474,-131.816,-59.1304,-71.1085,-63.5710,256.320,-150.259,10.7235,130.226,556.146,-98.2757,200.804,392.434,-68.5005,57.3459,181.914,266.284,243.351,-111.972,-49.5494,254.299,153.779,-36.0280,146.239,-211.633,-107.223,144.839,-57.2125,-232.966,-91.5449,-126.341,-270.296,7.01495,-141.858,178.202,202.032,-77.2922,78.8214,249.726
5.97478,-238.546,37.2871,181.415,-75.2400,-6.37140,99.2486,65.5683,-91.7641,178.164,94.2092,62.5754,104.643,-17.5287,-102.671,158.413,305.477,-186.151,-158.398,237.032,-35.8468,-181.153,169.744,268.581,3.84125,-3.42484,-64.6988,-437.729,-319.347,108.518,-182.229,21.4271,-19.7961,-11.7465,65.4408,-61.4559,-174.573,-167.722,81.2863,123.056,12.8833,-135.273,291.506,82.9432,103.517,-5.00281,-195.634,-47.9859,16.9816,5.13171,148.243,231.422,24.7777,112.609,210.900,54.0769,78.2281,-24.7952,29.8939,-6.24268,127.613,204.124,63.0332,-120.395,-64.8114,-45.4437,-64.0904,239.026,-160.651,37.8799,122.474,586.640,-109.858,214.046,376.255,-48.9742,42.7835,228.402,281.745,262.052,-138.264,-37.7902,261.029,123.798,-59.8995,129.710,-235.115,-147.574,114.819,-55.6102,-253.507,-75.5443,-107.461,-273.140,8.17896,-124.419,180.019,197.605,-65.1632,124.250,252.438
5.97885,-236.999,47.5605,215.621,-94.3857,25.3743,90.2164,65.1558,-84.1956,189.185,95.9509,64.7550,104.563,-53.5728,-113.368,178.435,306.286,-210.743,-153.091,237.403,-6.76410,-145.027,147.637,270.389,-15.7641,-14.3018,-81.3983,-409.906,-309.140,146.551,-156.863,-10.0735,22.7385,-3.92316,42.8711,-50.3824,-179.873,-185.294,88.0004,141.748,-23.8223,-175.947,270.696,87.5162,101.846,2.05481,-174.625,-35.0816,25.1762,-11.1205,194.210,239.335,17.0603,130.725,198.540,50.4608,96.3505,-22.7842,43.9340,46.7815,120.728,216.617,73.8671,-108.974,-70.4924,-3.55817,-64.6098,221.732,-180.661,65.0362,101.048,608.992,-121.439,227.287,346.673,-20.6266,28.2211,270.486,300.616,280.753,-164.556,-20.3110,267.099,103.632,-83.7709,104.326,-258.282,-187.926,85.4110,-54.0079,-262.648,-60.1494,-88.5808,-265.422,9.34302,-106.980,185.723,185.571,-53.0342,152.841,242.753
5.98292,-235.453,47.6037,249.828,-113.531,57.1199,81.1843,64.7432,-76.6271,200.206,97.6925,60.4340,104.484,-89.6168,-124.066,198.458,307.095,-235.335,-147.785,237.774,22.3187,-103.731,125.529,272.198,-35.3694,-25.1788,-98.0980,-382.084,-298.934,184.584,-131.498,-41.5742,65.2731,9.89056,10.3344,-39.3088,-185.174,-202.866,94.7145,160.441,-66.5231,-216.620,249.886,92.0892,100.175,20.9535,-153.617,-22.1773,33.3708,-27.3728,234.363,247.249,9.34290,148.840,186.179,46.8447,114.473,-20.7731,57.9741,94.8358,113.842,229.110,94.8663,-97.5528,-76.1735,38.3274,-65.1292,204.438,-200.670,92.1925,79.6219,616.198,-133.021,240.529,302.404,7.72101,13.6588,303.765,319.487,299.453,-190.848,-2.83173,273.169,83.4662,-107.642,68.8230,-281.449,-228.278,56.0029,-52.4057,-262.018,-44.7546,-69.7007,-257.703,10.5070,-89.5410,200.314,164.842,-40.9052,181.432,233.067
5.98699,-225.715,34.2201,273.897,-125.849,81.8179,88.9124,62.7009,-87.5819,203.192,89.4397,47.9875,125.728,-121.024,-128.153,222.996,293.046,-259.927,-135.040,232.207,52.1541,-61.3576,106.069,274.919,-35.5143,-42.2041,-114.094,-349.194,-278.121,220.927,-129.049,-63.0969,104.784,28.8210,-28.8054,-41.9571,-188.196,-211.232,101.429,180.892,-107.101,-253.986,227.943,98.8944,82.8737,49.9664,-132.115,-14.9079,52.1703,-33.7087,265.432,239.024,4.41724,164.167,180.272,41.7695,128.630,-15.9689,67.7210,138.024,91.9067,219.306,123.066,-97.3542,-67.9958,77.7798,-69.6538,188.907,-226.889,106.016,54.3969,607.501,-131.755,250.098,248.038,37.9064,0.210327,326.769,335.472,323.496,-219.784,12.9651,261.431,79.6593,-131.514,33.3201,-300.732,-249.677,34.1339,-52.6382,-248.157,-37.2354,-78.1760,-239.988,4.89856,-64.1248,223.420,143.932,-41.3807,206.164,225.275
5.99107,-215.977,20.8364,297.966,-138.166,106.516,96.6405,60.6585,-98.5367,206.177,81.1869,29.0405,146.972,-152.431,-132.240,247.533,278.997,-274.550,-122.296,226.639,76.8282,-18.9843,86.6085,266.684,-35.6593,-59.2294,-130.089,-316.304,-257.309,257.271,-126.601,-84.6195,138.247,47.7515,-73.9254,-44.6053,-191.218,-213.545,108.143,201.343,-147.678,-285.247,206.001,105.700,65.5720,78.9792,-110.614,-7.63849,70.9697,-34.3098,284.872,230.799,-0.508362,179.494,174.365,36.6944,133.976,-0.851013,77.4679,171.272,69.9711,209.503,161.431,-97.1557,-59.8182,117.232,-74.1783,173.375,-253.109,119.839,29.1721,589.716,-130.488,259.668,193.671,68.0917,-13.2381,340.967,343.061,347.539,-248.720,19.7893,239.138,75.8524,-155.385,-2.18280,-314.977,-261.187,22.0453,-62.6564,-224.525,-39.4094,-86.6513,-213.220,-0.709839,-38.7085,246.526,123.021,-41.8561,230.896,217.484
5.99514,-206.239,6.81332,321.427,-150.483,130.672,104.369,66.4393,-123.384,194.877,72.9340,6.84332,168.216,-186.596,-136.328,272.070,264.948,-280.450,-109.552,221.071,92.6851,25.9741,67.1481,246.352,-35.8043,-87.1851,-146.085,-280.939,-236.496,276.968,-124.153,-105.412,161.001,67.0565,-121.911,-59.4509,-194.240,-205.896,114.857,221.417,-176.640,-310.530,184.058,112.505,48.2703,108.732,-95.0286,-0.369080,89.7692,-44.2299,293.048,222.574,-5.43396,194.821,168.458,31.6192,128.086,29.0927,87.2148,192.718,48.0353,199.699,194.078,-107.121,-51.6406,140.464,-78.7029,157.844,-274.120,133.662,3.94717,561.518,-129.222,269.237,138.386,89.4558,-8.86359,346.910,340.943,354.487,-277.656,13.6030,222.782,72.0455,-179.257,-37.6857,-320.613,-264.046,21.7747,-83.4797,-189.494,-46.8339,-95.1266,-181.547,-6.31830,-13.2922,279.074,111.349,-42.3317,255.629,209.692
5.99921,-196.501,-7.20972,344.888,-162.800,154.828,112.097,72.2200,-148.231,183.577,64.6812,-15.3539,189.460,-214.745,-140.415,296.608,250.900,-276.380,-96.8080,215.503,98.2194,65.7622,47.6877,226.020,-35.9492,-115.141,-162.081,-251.231,-215.684,285.084,-121.705,-126.205,171.659,86.3613,-169.896,-74.2963,-197.262,-186.141,121.571,241.492,-205.602,-329.708,162.115,119.310,30.9686,138.485,-91.2768,6.90039,108.569,-42.6805,289.596,214.349,-10.3596,210.149,162.552,26.5441,113.385,59.0363,96.9617,209.193,26.0996,189.896,226.725,-117.087,-43.4630,163.696,-83.2274,142.313,-285.514,147.486,-21.2777,533.320,-127.955,278.807,83.1015,110.820,-4.48907,344.046,334.627,361.435,-306.592,-5.14499,206.426,68.2386,-203.128,-73.1887,-316.171,-257.016,31.2844,-104.303,-154.463,-63.9515,-103.602,-140.821,-11.9267,12.1240,311.622,114.168,-42.8071,280.361,201.900
6.00328,-204.067,-28.6922,364.855,-184.613,166.249,118.662,85.9155,-166.204,161.228,53.0752,-36.6666,194.315,-230.809,-136.232,313.886,225.431,-253.670,-67.1684,210.101,89.8692,95.0782,53.5696,193.281,-45.8739,-142.114,-168.174,-232.932,-190.604,289.819,-126.940,-139.426,174.722,96.2244,-215.048,-94.9387,-182.880,-162.615,125.402,259.772,-221.109,-337.816,134.581,126.755,23.1378,164.908,-94.0617,18.9471,108.825,-20.6038,276.329,192.359,-21.5231,222.644,152.525,16.1447,93.9169,83.3565,108.090,213.982,2.21692,185.872,250.077,-127.363,-37.7150,177.255,-82.0916,127.932,-293.466,149.419,-41.9117,502.004,-103.900,266.352,34.3114,122.777,3.99884,329.231,326.060,348.229,-312.915,-28.1971,176.655,69.3804,-200.279,-100.842,-304.915,-239.486,43.1248,-126.165,-114.696,-88.1435,-114.318,-87.0664,-0.759827,41.4014,341.404,132.857,-34.6508,289.218,203.996
6.00736,-211.632,-50.1747,375.090,-206.426,168.996,125.228,99.6110,-169.359,138.879,41.4692,-57.9793,199.169,-236.848,-132.048,331.165,199.962,-230.961,-37.5288,204.699,76.3577,114.053,59.4515,160.542,-55.7985,-169.088,-174.267,-225.946,-165.524,294.554,-132.175,-140.966,165.690,106.087,-254.218,-115.581,-168.497,-139.089,129.233,272.021,-236.616,-335.750,107.047,134.199,15.3068,191.330,-108.680,30.9940,109.081,7.20758,251.434,170.370,-32.6866,235.140,142.498,5.74530,74.4487,107.677,119.219,218.770,-21.6658,181.848,263.264,-137.639,-31.9671,190.815,-80.9557,113.551,-285.389,151.352,-62.5456,479.776,-79.8445,253.896,-14.4786,134.734,12.4868,314.417,317.492,335.024,-319.239,-51.2493,146.883,70.5221,-197.429,-118.376,-288.621,-221.956,54.9650,-148.026,-74.9285,-112.335,-125.034,-33.3113,10.4070,70.6789,371.186,160.240,-26.4944,298.076,206.092
6.01143,-219.198,-66.5421,371.336,-215.152,176.623,131.794,113.307,-164.487,116.530,29.8632,-69.9476,204.024,-231.482,-127.865,348.105,174.494,-207.628,-7.88928,199.297,65.1044,123.334,65.3333,127.802,-65.7231,-179.666,-169.098,-225.442,-140.445,286.984,-137.410,-129.608,154.012,115.951,-287.534,-135.842,-154.115,-112.158,133.064,273.969,-252.124,-326.051,86.5638,141.644,7.47589,217.753,-133.406,42.3058,109.337,32.5101,220.725,149.092,-43.8502,247.635,132.471,-4.65405,54.4297,116.527,130.348,223.248,-45.5485,177.824,261.838,-133.305,-26.2192,204.374,-79.8199,99.1699,-259.082,153.285,-83.1796,468.529,-55.7892,241.441,-50.0499,131.989,20.9748,290.246,308.662,321.818,-325.562,-79.3485,117.771,71.6638,-194.579,-127.056,-264.453,-203.808,67.4166,-169.276,-39.4361,-137.133,-135.751,20.4438,21.5740,91.2538,390.602,196.136,-18.3381,306.933,208.188
6.01550,-226.764,-72.6795,367.582,-214.772,184.249,138.360,127.002,-144.797,94.1808,18.2571,-75.4154,208.879,-220.102,-123.682,365.046,149.025,-184.295,21.7503,193.895,53.8510,122.273,71.2152,95.0630,-75.6478,-179.314,-163.928,-236.250,-115.365,279.415,-142.645,-118.250,136.286,125.814,-314.869,-156.103,-139.732,-91.2797,136.895,263.855,-267.631,-302.108,76.1531,149.089,-0.354980,244.176,-164.048,53.6176,109.593,57.8125,190.016,127.814,-55.0137,260.131,122.444,-15.0534,34.4107,115.063,141.477,227.726,-69.4313,173.800,260.412,-118.807,-20.4713,217.934,-78.6841,84.7890,-223.158,155.218,-103.814,466.369,-31.7339,228.985,-76.8087,129.244,29.4627,266.075,299.831,308.613,-331.886,-98.4751,88.6595,72.8055,-191.730,-125.616,-240.285,-185.660,79.8682,-190.526,-13.7145,-161.931,-146.467,74.1989,32.7408,111.829,401.131,240.728,-10.1818,315.790,210.284
6.01957,-222.497,-74.1281,349.028,-203.202,196.213,138.939,129.452,-118.468,72.4269,15.8127,-79.6644,190.380,-202.456,-119.499,378.487,108.480,-172.801,51.1833,184.251,47.2213,105.594,72.6852,67.5734,-79.2365,-173.041,-143.038,-252.833,-88.1157,268.226,-132.934,-103.971,114.025,127.939,-332.860,-171.409,-125.350,-81.6249,140.726,241.303,-269.399,-262.265,80.0955,156.533,22.5795,247.903,-191.239,48.6373,114.669,67.2249,158.822,117.216,-48.4958,281.339,122.559,-26.1262,36.8615,100.062,145.951,214.810,-71.1812,170.891,251.997,-100.921,-21.4489,229.466,-91.1657,55.1338,-180.623,148.524,-111.532,469.321,-7.67865,216.530,-95.3058,121.169,49.0900,238.051,297.473,290.065,-319.703,-103.358,67.6828,64.3500,-166.329,-114.479,-220.421,-185.229,103.323,-198.933,2.03259,-177.237,-147.023,122.107,46.1652,110.285,400.737,287.130,3.01642,302.899,212.380
6.02365,-218.231,-65.3466,330.474,-191.631,208.177,139.519,131.902,-92.1404,50.6731,13.3683,-83.9135,171.881,-184.810,-115.316,386.511,67.9348,-161.306,80.6162,174.607,40.5916,83.7443,74.1553,40.0839,-82.8252,-155.838,-122.148,-269.416,-60.8666,257.038,-123.223,-89.6922,91.7632,130.065,-340.884,-180.617,-110.967,-84.0760,144.557,212.721,-271.167,-212.248,94.1103,163.978,45.5140,251.630,-212.513,31.8974,119.746,76.6372,127.629,118.009,-41.9780,302.547,122.674,-37.1989,39.3122,74.7484,150.425,201.894,-72.9310,167.982,243.582,-83.0347,-22.4266,240.997,-103.647,25.4785,-138.088,141.830,-119.251,472.274,16.3766,204.075,-104.990,113.094,68.7173,210.027,295.114,271.518,-307.521,-95.6782,57.2597,55.8945,-140.928,-103.342,-200.557,-184.797,126.777,-197.554,17.7798,-192.544,-147.578,160.961,59.5896,108.741,391.458,333.533,16.2145,290.008,214.476
6.02772,-213.965,-44.6300,311.920,-179.492,215.261,135.995,134.351,-64.8861,29.3657,10.9240,-81.2557,153.382,-154.758,-111.133,384.942,28.0452,-144.204,105.091,164.963,33.9618,64.8029,75.6254,12.5942,-86.4139,-133.169,-89.9956,-278.221,-33.6174,245.849,-113.512,-88.3119,78.5733,138.180,-339.440,-187.537,-96.5846,-93.4629,148.388,184.139,-260.945,-155.234,103.089,171.423,68.4485,255.358,-223.680,25.0797,124.822,86.0496,96.4350,132.568,-35.4603,326.311,122.789,-48.2717,41.7629,44.2777,160.696,189.599,-74.6809,165.073,235.167,-64.5133,-23.4042,252.529,-116.129,-3.58923,-99.7600,135.136,-126.970,475.226,40.4319,191.619,-110.269,113.841,88.3447,182.553,288.296,252.970,-295.339,-74.4276,59.5889,47.4389,-115.856,-91.5726,-180.694,-184.366,150.232,-185.369,32.9163,-207.850,-148.134,194.346,73.0140,86.8912,386.621,379.936,29.4127,277.117,216.572
6.03179,-209.698,-23.9135,293.366,-167.353,231.019,124.261,136.801,-37.6318,8.05823,8.47955,-78.5980,134.882,-124.705,-106.950,372.537,-11.8444,-137.071,119.649,155.318,27.3321,45.8615,77.0954,-14.8953,-90.0026,-110.501,-57.8430,-281.370,-6.36835,234.660,-103.801,-98.6131,71.4311,134.315,-328.029,-182.261,-82.2021,-114.956,152.219,161.587,-250.722,-98.2213,112.068,178.867,91.3830,259.085,-223.013,12.3821,129.899,95.4619,65.2413,158.518,-28.9424,344.499,122.905,-59.3445,44.2137,13.8069,160.662,177.303,-76.4308,162.164,226.752,-45.9919,-24.3818,264.061,-128.610,-32.6570,-71.0485,128.442,-134.689,478.178,64.4872,179.164,-115.547,114.587,107.972,155.080,289.872,234.422,-283.157,-44.2043,72.4718,38.9833,-90.7839,-79.8030,-160.830,-183.935,173.686,-173.185,48.0528,-223.157,-148.690,218.677,86.4384,65.0415,381.785,426.338,42.6108,264.226,218.667
6.03586,-198.947,7.03311,259.809,-156.351,251.386,107.995,131.672,-13.2333,-17.2670,5.34106,-68.8980,118.287,-87.8232,-101.763,350.878,-51.6248,-146.865,119.643,136.554,27.0465,36.8300,68.7491,-23.5545,-81.1457,-96.8275,-25.9836,-276.270,22.8091,234.087,-94.5254,-106.359,71.2184,107.488,-312.506,-160.657,-75.8574,-145.150,154.281,148.050,-231.507,-42.3528,121.424,177.445,119.218,249.244,-209.035,-5.82782,133.891,103.202,45.4941,185.180,-24.0532,354.090,136.793,-75.3557,53.8239,-18.7588,146.461,174.430,-69.2169,165.665,213.678,-42.8223,-20.3662,264.391,-134.684,-64.6622,-46.5443,115.571,-122.275,471.002,87.9283,167.076,-118.163,132.701,138.831,128.340,301.682,202.608,-248.503,-10.7284,102.614,29.8734,-68.0653,-71.0904,-143.696,-194.113,196.530,-160.593,59.4235,-239.776,-155.889,233.578,115.759,44.9142,383.752,463.594,39.3331,245.985,211.723
6.03994,-188.196,37.9798,226.253,-145.350,271.753,83.5198,126.544,11.1653,-35.4494,2.20264,-59.1981,101.692,-50.9411,-96.5766,318.383,-80.9172,-156.659,109.720,117.789,26.7609,38.1395,60.4028,-32.2136,-72.2889,-83.1538,5.87585,-265.513,51.9866,233.514,-85.2502,-114.105,83.1012,68.6788,-291.003,-132.956,-69.5126,-175.344,156.342,146.574,-212.292,7.41046,130.780,176.023,147.052,239.404,-183.223,-24.0377,137.883,110.941,25.7468,211.843,-19.1639,354.388,150.681,-91.3668,63.4341,-51.3245,132.260,181.497,-62.0029,169.167,200.604,-39.6526,-16.3506,264.720,-140.757,-87.2678,-31.6563,102.701,-109.862,454.737,111.370,154.987,-120.779,150.814,169.691,110.407,317.689,170.794,-213.850,22.7475,132.757,20.7635,-50.6013,-62.3777,-126.561,-204.291,219.373,-148.001,70.7941,-256.395,-163.088,239.425,145.080,24.7868,385.719,492.154,36.0554,227.745,204.779
6.04401,-177.444,68.9264,192.696,-134.349,297.540,55.4532,121.415,42.9732,-40.5368,-14.2618,-49.4982,85.0964,-14.0590,-91.3901,280.810,-97.2090,-167.076,88.8477,99.0242,26.4752,30.7238,52.0565,-47.0355,-63.4320,-69.4802,26.4726,-260.059,72.4865,232.941,-75.9751,-122.581,97.2519,35.8605,-260.280,-107.922,-63.1678,-211.843,151.579,155.400,-181.460,47.6345,128.050,174.601,174.887,229.563,-146.934,-45.1876,141.874,118.681,5.99957,239.217,-9.38898,346.205,164.569,-117.479,73.0443,-83.8902,117.415,199.435,-54.7890,184.485,187.530,-36.4830,-2.55249,248.829,-146.831,-101.649,-31.1931,89.8304,-97.4480,428.438,134.811,142.899,-128.353,168.928,182.727,111.920,333.696,138.979,-179.196,50.5033,162.899,11.6536,-42.1138,-53.6650,-109.427,-214.469,231.417,-135.409,82.1648,-272.408,-170.287,234.710,174.401,4.65948,396.572,501.514,32.7776,209.505,197.835
6.04808,-166.693,99.8730,159.139,-123.347,314.654,27.3867,116.286,74.7811,-33.7195,-30.7263,-39.7983,68.5011,22.8231,-86.2036,243.237,-103.013,-177.493,67.9753,80.2596,26.1896,28.4786,43.7101,-50.9014,-54.5752,-55.8066,47.0694,-248.948,87.2014,232.368,-66.6999,-131.057,117.450,3.04218,-229.558,-82.8884,-56.8231,-236.236,158.949,170.256,-150.629,73.6132,125.319,173.178,202.721,219.723,-104.728,-60.4576,145.866,126.421,-13.7477,266.591,-8.92004,328.729,178.457,-143.592,82.6545,-116.456,102.570,222.342,-47.5751,210.506,174.456,-33.3134,11.2457,232.938,-152.904,-106.630,-30.7297,76.9600,-85.0343,402.140,158.252,130.811,-127.113,187.041,195.764,122.240,345.505,107.165,-144.543,69.2863,193.042,2.54364,-44.1356,-44.9523,-92.2925,-224.647,233.680,-122.817,93.5355,-288.422,-177.486,229.994,203.721,-15.4678,407.425,502.179,29.4999,191.264,190.891
6.05216,-169.594,126.983,139.369,-126.761,312.071,1.88547,94.2072,117.549,-21.5452,-60.6555,-23.3271,56.9827,59.2039,-78.1841,203.745,-101.934,-180.433,44.6240,52.1622,30.2051,35.2816,34.0403,-30.8013,-52.0542,-47.8259,45.6102,-216.743,94.3235,246.754,-42.4787,-137.829,140.798,-27.5297,-197.590,-57.4736,-64.4020,-246.254,181.485,176.444,-117.674,82.1667,111.005,167.540,215.670,206.922,-58.3310,-69.8477,146.966,140.851,-32.7682,273.792,-24.5039,303.818,190.962,-167.459,84.3343,-128.180,107.473,242.247,-50.0996,235.635,175.783,-36.0728,31.7693,207.517,-150.166,-105.737,-34.2733,75.8540,-77.9387,369.404,182.638,128.269,-111.003,203.501,185.408,132.009,353.291,82.4737,-112.533,85.9384,209.552,-14.4186,-53.1636,-42.5642,-75.1582,-231.735,230.239,-123.068,110.606,-293.126,-188.593,216.980,226.270,-32.1505,420.870,492.338,21.1804,176.532,174.304
