2H chemical shift,FA_20240206_2H_yeast_1.3.ser#1,FA_20240206_2H_yeast_1.3.ser#2,FA_20240206_2H_yeast_1.3.ser#3,FA_20240206_2H_yeast_1.3.ser#4,FA_20240206_2H_yeast_1.3.ser#5,FA_20240206_2H_yeast_1.3.ser#6,FA_20240206_2H_yeast_1.3.ser#7,FA_20240206_2H_yeast_1.3.ser#8,FA_20240206_2H_yeast_1.3.ser#9,FA_20240206_2H_yeast_1.3.ser#10,FA_20240206_2H_yeast_1.3.ser#11,FA_20240206_2H_yeast_1.3.ser#12,FA_20240206_2H_yeast_1.3.ser#13,FA_20240206_2H_yeast_1.3.ser#14,FA_20240206_2H_yeast_1.3.ser#15,FA_20240206_2H_yeast_1.3.ser#16,FA_20240206_2H_yeast_1.3.ser#17,FA_20240206_2H_yeast_1.3.ser#18,FA_20240206_2H_yeast_1.3.ser#19,FA_20240206_2H_yeast_1.3.ser#20,FA_20240206_2H_yeast_1.3.ser#21,FA_20240206_2H_yeast_1.3.ser#22,FA_20240206_2H_yeast_1.3.ser#23,FA_20240206_2H_yeast_1.3.ser#24,FA_20240206_2H_yeast_1.3.ser#25,FA_20240206_2H_yeast_1.3.ser#26,FA_20240206_2H_yeast_1.3.ser#27,FA_20240206_2H_yeast_1.3.ser#28,FA_20240206_2H_yeast_1.3.ser#29,FA_20240206_2H_yeast_1.3.ser#30,FA_20240206_2H_yeast_1.3.ser#31,FA_20240206_2H_yeast_1.3.ser#32,FA_20240206_2H_yeast_1.3.ser#33,FA_20240206_2H_yeast_1.3.ser#34,FA_20240206_2H_yeast_1.3.ser#35,FA_20240206_2H_yeast_1.3.ser#36,FA_20240206_2H_yeast_1.3.ser#37,FA_20240206_2H_yeast_1.3.ser#38,FA_20240206_2H_yeast_1.3.ser#39,FA_20240206_2H_yeast_1.3.ser#40,FA_20240206_2H_yeast_1.3.ser#41,FA_20240206_2H_yeast_1.3.ser#42,FA_20240206_2H_yeast_1.3.ser#43,FA_20240206_2H_yeast_1.3.ser#44,FA_20240206_2H_yeast_1.3.ser#45,FA_20240206_2H_yeast_1.3.ser#46,FA_20240206_2H_yeast_1.3.ser#47,FA_20240206_2H_yeast_1.3.ser#48,FA_20240206_2H_yeast_1.3.ser#49,FA_20240206_2H_yeast_1.3.ser#50,FA_20240206_2H_yeast_1.3.ser#51,FA_20240206_2H_yeast_1.3.ser#52,FA_20240206_2H_yeast_1.3.ser#53,FA_20240206_2H_yeast_1.3.ser#54,FA_20240206_2H_yeast_1.3.ser#55,FA_20240206_2H_yeast_1.3.ser#56,FA_20240206_2H_yeast_1.3.ser#57,FA_20240206_2H_yeast_1.3.ser#58,FA_20240206_2H_yeast_1.3.ser#59,FA_20240206_2H_yeast_1.3.ser#60,FA_20240206_2H_yeast_1.3.ser#61,FA_20240206_2H_yeast_1.3.ser#62,FA_20240206_2H_yeast_1.3.ser#63,FA_20240206_2H_yeast_1.3.ser#64,FA_20240206_2H_yeast_1.3.ser#65,FA_20240206_2H_yeast_1.3.ser#66,FA_20240206_2H_yeast_1.3.ser#67,FA_20240206_2H_yeast_1.3.ser#68,FA_20240206_2H_yeast_1.3.ser#69,FA_20240206_2H_yeast_1.3.ser#70,FA_20240206_2H_yeast_1.3.ser#71,FA_20240206_2H_yeast_1.3.ser#72,FA_20240206_2H_yeast_1.3.ser#73,FA_20240206_2H_yeast_1.3.ser#74,FA_20240206_2H_yeast_1.3.ser#75,FA_20240206_2H_yeast_1.3.ser#76,FA_20240206_2H_yeast_1.3.ser#77,FA_20240206_2H_yeast_1.3.ser#78,FA_20240206_2H_yeast_1.3.ser#79,FA_20240206_2H_yeast_1.3.ser#80,FA_20240206_2H_yeast_1.3.ser#81,FA_20240206_2H_yeast_1.3.ser#82,FA_20240206_2H_yeast_1.3.ser#83,FA_20240206_2H_yeast_1.3.ser#84,FA_20240206_2H_yeast_1.3.ser#85,FA_20240206_2H_yeast_1.3.ser#86,FA_20240206_2H_yeast_1.3.ser#87,FA_20240206_2H_yeast_1.3.ser#88,FA_20240206_2H_yeast_1.3.ser#89,FA_20240206_2H_yeast_1.3.ser#90,FA_20240206_2H_yeast_1.3.ser#91,FA_20240206_2H_yeast_1.3.ser#92,FA_20240206_2H_yeast_1.3.ser#93,FA_20240206_2H_yeast_1.3.ser#94,FA_20240206_2H_yeast_1.3.ser#95,FA_20240206_2H_yeast_1.3.ser#96,FA_20240206_2H_yeast_1.3.ser#97,FA_20240206_2H_yeast_1.3.ser#98,FA_20240206_2H_yeast_1.3.ser#99,FA_20240206_2H_yeast_1.3.ser#100,FA_20240206_2H_yeast_1.3.ser#101,FA_20240206_2H_yeast_1.3.ser#102,FA_20240206_2H_yeast_1.3.ser#103,FA_20240206_2H_yeast_1.3.ser#104,FA_20240206_2H_yeast_1.3.ser#105,FA_20240206_2H_yeast_1.3.ser#106,FA_20240206_2H_yeast_1.3.ser#107,FA_20240206_2H_yeast_1.3.ser#108,FA_20240206_2H_yeast_1.3.ser#109,FA_20240206_2H_yeast_1.3.ser#110,FA_20240206_2H_yeast_1.3.ser#111,FA_20240206_2H_yeast_1.3.ser#112,FA_20240206_2H_yeast_1.3.ser#113,FA_20240206_2H_yeast_1.3.ser#114,FA_20240206_2H_yeast_1.3.ser#115,FA_20240206_2H_yeast_1.3.ser#116,FA_20240206_2H_yeast_1.3.ser#117,FA_20240206_2H_yeast_1.3.ser#118,FA_20240206_2H_yeast_1.3.ser#119,FA_20240206_2H_yeast_1.3.ser#120,FA_20240206_2H_yeast_1.3.ser#121,FA_20240206_2H_yeast_1.3.ser#122,FA_20240206_2H_yeast_1.3.ser#123,FA_20240206_2H_yeast_1.3.ser#124,FA_20240206_2H_yeast_1.3.ser#125,FA_20240206_2H_yeast_1.3.ser#126,FA_20240206_2H_yeast_1.3.ser#127,FA_20240206_2H_yeast_1.3.ser#128,FA_20240206_2H_yeast_1.3.ser#129,FA_20240206_2H_yeast_1.3.ser#130
2.38272,6038.64,4987.66,4873.7,4835.99,4386.33,4175.39,4439.97,4012.17,3961.67,3723.93,3826.61,4131.42,3667.65,3876.72,3299.57,3406.3,3390.81,3361.63,3385.53,3405.18,3658.45,3079.53,3361.38,3278.33,3451.59,3685.77,3395.19,3563.73,3388.91,3305.93,3024.51,3043.33,2908.8,3331.24,3579.65,3451.05,2667.37,2825.48,3204.25,3145.88,2941.79,2654.04,3228.13,3226.11,3022.54,3367.15,3250.1,3406.45,3370.63,3147.08,3633.57,3785.03,3797.32,4759.8,4541.61,3597.87,3663.08,3310.27,2882.13,3158.95,2987.67,3438.72,3290.2,3657.55,3386.95,3222.89,3259.55,3736.74,3839.59,2974.36,2833.91,1991.66,2515.99,2889.55,3162.96,2824.58,2622.65,2613.32,2720.2,1845.58,2601.66,2006.86,2922.54,2599.62,2955.37,3380.39,2081.32,1917.26,2093.95,1532.49,2094.56,2182.92,2475.57,2060.63,1819.46,1815.74,1902.87,1678.34,1870.01,1880.9,1857.71,1848.39,1925,1919.46,2258.85,1489.32,1746.27,1501.11,1704.22,1992.62,1605.27,1690.55,1943.23,1882.36,1788.41,1625.07,1697.62,1307.83,1640.45,1777.86,1681.96,1735.33,1885.31,1379.56,1444.4,1591.56,1670.35,1364.79,1619.12,1603.48
2.38679,5848.28,4833.33,4694.82,4707.25,4296.99,3965.22,4284.13,3847.31,3796.26,3587.04,3701.57,4007.1,3575.48,3770.66,3159.33,3239.2,3280.91,3212.36,3251.67,3313.06,3513.2,2957.74,3296.09,3181.97,3313.48,3513.62,3294.68,3464.89,3350.73,3207.79,2913.31,2972.51,2793.06,3129.43,3435.66,3311.67,2530.09,2735.64,3089.39,2978.46,2860.99,2547.4,3138.29,3115.81,2915.83,3234.52,3137.14,3277.55,3207.18,3041.36,3541.48,3627.26,3594.14,4612.65,4355.63,3418.91,3531.8,3208.13,2798.16,3026.09,2953.6,3308.59,3130.48,3443.22,3217.94,3084.69,3121.92,3533.58,3607.5,2834.65,2776.93,1896.19,2394.82,2730.33,3066.8,2814.77,2514.05,2531.49,2627.19,1780.45,2497.63,1860.82,2806.92,2509.13,2796.02,3256.53,1987.44,1898.66,1963.37,1436.67,2081.94,2094.76,2382.8,1974.97,1728.68,1743.31,1820.66,1647.87,1741.43,1829.91,1749.06,1765.35,1869.69,1774.37,2162.31,1405.45,1718.88,1416.98,1610.61,1879.76,1593.68,1579.1,1848.08,1807.53,1694.98,1545.49,1574.34,1326.95,1557.95,1721.1,1561.81,1600.55,1793.01,1295.82,1411.3,1543.31,1645.89,1239.94,1497.12,1493.52
2.39086,5713.87,4711.57,4549.59,4623.84,4219.1,3797.21,4191.1,3707.6,3674.43,3486.71,3611.3,3882.79,3507.91,3626.39,3062.11,3074.53,3173.43,3101.02,3117.8,3222.09,3367.95,2857.99,3233.05,3104.77,3212.76,3328.53,3250.8,3366.05,3328.96,3125.86,2849.34,2901.69,2707.04,2944.05,3294.6,3172.29,2394.58,2675.27,2974.52,2857.77,2780.2,2464.07,3075.86,3005.52,2822.61,3101.88,3044.41,3148.64,3064.06,2973.73,3477.92,3473.33,3404.98,4439.34,4145.13,3268.43,3400.53,3106,2733.6,2893.23,2910.54,3178.45,2994.52,3255.84,3050.66,2990.61,2996.21,3358.51,3388.98,2724.23,2719.95,1839.04,2275.67,2571.1,2955.03,2792.85,2438.31,2449.65,2578.74,1748.36,2375.72,1699.05,2692.96,2432.34,2676.02,3154.46,1973.9,1900.31,1832.79,1374.42,2068.1,2043.61,2326.22,1889.3,1640.19,1708.82,1775.32,1583.49,1649.19,1778.93,1675.07,1682.31,1814.37,1664.02,2029.51,1350.17,1720.98,1368.38,1517,1766.91,1582.09,1469.8,1752.94,1749.55,1603.72,1500.09,1484.84,1364.39,1514.85,1698.43,1441.65,1465.78,1732.93,1244.14,1411.29,1525.42,1621.44,1130.19,1375.11,1415.7
2.39493,5579.46,4612.46,4448.01,4561.97,4141.21,3629.21,4098.06,3609.53,3573.32,3427.66,3541.4,3758.48,3440.34,3482.11,2964.89,2909.85,3065.95,2989.68,2983.93,3131.13,3222.69,2794.71,3170.02,3062.98,3112.04,3143.43,3206.92,3267.2,3307.2,3043.93,2816.85,2830.86,2621.01,2787.89,3153.55,3032.91,2259.07,2614.9,2859.66,2737.08,2699.41,2434.02,3013.43,2895.23,2729.39,2969.24,2951.69,3019.73,2958.46,2906.11,3430.48,3319.41,3243.86,4266.03,3934.63,3117.94,3269.25,3003.86,2669.04,2760.37,2867.48,3048.31,2858.56,3068.45,2883.38,2896.52,2870.49,3183.44,3220.58,2613.82,2662.97,1800.67,2156.53,2411.87,2843.26,2738.67,2362.57,2367.82,2545.89,1735.6,2253.8,1568.75,2579,2355.56,2556.02,3052.39,1960.36,1901.95,1702.22,1312.16,2034.9,1992.47,2269.63,1803.64,1551.69,1674.33,1729.98,1519.11,1556.95,1727.94,1601.09,1599.27,1759.06,1553.68,1896.71,1329.64,1723.07,1319.78,1423.39,1654.05,1570.51,1360.51,1657.79,1691.56,1512.45,1454.68,1395.34,1401.82,1471.74,1675.75,1321.49,1331,1672.86,1192.45,1411.28,1507.53,1596.98,1052.66,1253.1,1337.88
2.39901,5460.53,4531.29,4390.52,4498.31,4039.55,3486.24,4028.58,3525.77,3480.4,3400.01,3469.37,3634.17,3369.85,3339.48,2895.26,2755.31,2980.24,2918.65,2894.66,3067.37,3104.36,2751.18,3090.45,3026.72,3035.51,2989.98,3164.81,3189.12,3246.08,2983.62,2775.17,2751.1,2553.24,2666.42,3043.96,2916.47,2163.8,2547.16,2759.78,2659.62,2587.7,2436.17,2975.18,2811.24,2641.67,2832.31,2864.36,2916.76,2873.2,2861.64,3397.14,3189.88,3113.69,4078.56,3715.71,2976.35,3164.13,2884.91,2602.69,2645.11,2804.17,2957.06,2744.45,2907.44,2753.17,2809.6,2730.3,3037.61,3096.57,2533.92,2543.14,1765.82,2066.53,2295.53,2724.66,2662.97,2238.23,2275.99,2482.8,1705.52,2154.61,1470.56,2490.59,2283.36,2481.27,2933.06,1972.64,1882.93,1583.39,1276.33,1982.32,1967.53,2194.96,1718.38,1457.1,1649.32,1705.37,1476.58,1507.12,1647.58,1529.27,1525.48,1700.41,1480.98,1797.15,1322.51,1712.27,1294.13,1382.74,1569.03,1567.84,1260.53,1583.23,1671.14,1453.71,1434.19,1339.96,1421.29,1447.99,1666.58,1256.47,1269.29,1619.83,1162.8,1406.45,1475.47,1572.52,1014.41,1178.93,1281.16
2.40308,5341.61,4450.11,4333.04,4434.64,3895.61,3343.27,3959.1,3462.83,3387.49,3392.99,3397.34,3509.86,3299.36,3196.85,2825.64,2600.77,2894.53,2847.62,2805.4,3003.61,2986.02,2707.65,3010.88,2955.06,2958.98,2871.05,3122.7,3111.04,3184.97,2923.31,2733.5,2671.34,2485.47,2603.4,2981.43,2800.02,2096.93,2479.42,2659.9,2582.16,2475.99,2464.97,2936.92,2727.25,2553.94,2695.37,2777.03,2813.79,2787.94,2817.17,3363.8,3091.16,3011.56,3891.09,3496.78,2834.75,3059.01,2765.97,2536.33,2529.84,2722.86,2865.81,2630.35,2746.43,2622.96,2722.68,2590.11,2891.78,2972.55,2454.03,2423.3,1730.96,2009.07,2179.19,2606.06,2587.28,2113.89,2184.15,2388.49,1675.43,2055.42,1403.83,2402.19,2211.15,2406.51,2813.74,1984.93,1863.91,1464.56,1240.51,1890.99,1942.59,2120.28,1633.11,1362.51,1624.32,1680.77,1434.05,1457.29,1567.23,1457.46,1451.7,1641.76,1408.28,1697.59,1315.37,1701.47,1268.48,1342.09,1484,1565.17,1194.94,1508.68,1650.71,1429.66,1413.7,1284.59,1440.77,1424.23,1657.4,1191.44,1207.57,1566.81,1133.15,1401.61,1411.04,1548.07,992.266,1104.77,1224.43
2.40715,5166.74,4340.15,4265.1,4322.06,3726.13,3221.39,3889.62,3411.6,3295.87,3397.59,3326.59,3385.55,3168.81,3054.22,2738.97,2463.26,2808.82,2776.59,2716.13,2902.54,2867.69,2666.4,2931.31,2846.52,2882.45,2768.65,3046.61,3032.95,3091,2830.57,2662.31,2560.94,2467.21,2558.02,2978.31,2730.04,2061.41,2396.95,2560.02,2504.7,2337.3,2480.44,2898.67,2643.26,2466.22,2581.35,2646.53,2710.83,2705.02,2772.7,3338.51,3009.14,2945.05,3729.77,3290.11,2723.41,2953.89,2647.02,2435.45,2414.58,2611.95,2807.61,2546.66,2598.89,2492.75,2635.76,2463.55,2745.95,2910.15,2374.13,2303.47,1678.51,1969.23,2110.49,2518.67,2493.43,1973.12,2092.32,2314.67,1646.56,2015.83,1377.09,2313.78,2140.65,2331.76,2672.63,1997.21,1804.38,1406.35,1204.68,1781.49,1880.65,2045.61,1586.18,1283.93,1599.31,1640.04,1391.52,1425.63,1486.87,1385.64,1414.95,1583.11,1335.58,1598.03,1310.4,1690.66,1242.82,1335.79,1433.23,1560.27,1147.99,1450.88,1663.99,1420.78,1393.21,1229.21,1445.46,1415.25,1648.22,1126.41,1199.48,1513.79,1133.55,1363.69,1334.48,1521.6,964.082,1062.96,1183.78
2.41122,4991.87,4184.87,4153.51,4209.48,3556.65,3099.5,3820.14,3360.37,3204.25,3402.18,3255.83,3261.24,3038.25,2911.58,2613.34,2364.66,2723.12,2705.55,2626.86,2801.48,2749.35,2625.15,2851.75,2737.99,2805.92,2700.77,2970.52,2954.87,2997.03,2737.84,2591.13,2450.54,2448.95,2512.64,3003.42,2660.06,2025.9,2314.48,2460.14,2427.23,2198.61,2495.91,2860.42,2559.27,2378.5,2467.32,2516.03,2607.86,2622.1,2728.23,3297.12,2957.93,2906.57,3568.45,3083.44,2612.06,2848.77,2528.08,2334.57,2299.32,2465.04,2749.4,2462.97,2451.35,2362.54,2548.84,2364.24,2600.13,2847.75,2294.24,2183.64,1626.06,1961.92,2041.79,2431.29,2399.58,1832.35,2000.49,2240.85,1617.69,1976.24,1381.81,2225.38,2070.16,2257.01,2531.51,2009.5,1744.85,1348.15,1168.85,1672,1818.71,1970.93,1539.24,1241.96,1574.3,1562.43,1348.99,1393.97,1406.51,1313.82,1378.2,1524.46,1262.88,1498.47,1305.44,1679.86,1217.17,1329.5,1382.47,1555.37,1135.44,1393.08,1677.26,1411.91,1372.72,1173.84,1416.34,1406.27,1639.05,1061.39,1191.38,1460.76,1133.94,1325.77,1257.91,1495.13,935.898,1021.14,1143.13
2.4153,4803.01,3984.76,4014.08,4067.05,3403.47,3022.42,3703.77,3298.3,3107.67,3389.15,3183.59,3084.34,2894.36,2764.33,2470.87,2303.35,2657.17,2623.66,2525.85,2676.61,2634.48,2544.39,2750.2,2619.78,2712.26,2637.75,2865.85,2845.48,2866.45,2622.13,2534.12,2310.78,2448.18,2439.72,3019.7,2597.48,1997.79,2212.43,2384.84,2324.36,2061.75,2501.67,2796.65,2484.44,2312.26,2369.77,2365.18,2533.55,2541.33,2676.11,3225.17,2920.53,2853.35,3431.1,2916.37,2515.4,2789.87,2429.38,2230.45,2193.22,2308.76,2701.34,2363.67,2348.01,2244.93,2471.77,2276.29,2458.69,2776.34,2230.06,2089.72,1574.98,1956.14,2016.72,2371.14,2281.36,1754.04,1924.12,2190.21,1608.15,1929.58,1400.3,2122.8,2004.24,2177.83,2400.39,1998.83,1635.54,1327.09,1127.99,1598.73,1758.89,1909.45,1503.29,1230.49,1554.83,1471.01,1304.58,1376.5,1370.21,1230.27,1309.24,1484.71,1213.49,1423.84,1263.37,1665.55,1173.2,1303.97,1326.34,1543.78,1134.36,1334.23,1703.69,1398.15,1339.96,1143.61,1363.81,1394.65,1613.18,1007.12,1185.8,1385.92,1111.3,1231.67,1203.6,1414.16,918.79,977.477,1093.61
2.41937,4614.16,3739.34,3852.82,3924.62,3250.28,2945.34,3587.4,3236.22,3011.09,3376.11,3111.35,2907.44,2750.46,2617.07,2328.4,2242.04,2591.22,2541.76,2424.85,2551.74,2519.6,2463.63,2648.65,2501.56,2618.59,2540.21,2761.18,2736.08,2735.86,2506.43,2477.12,2171.02,2447.41,2366.8,3007.75,2534.91,1969.67,2110.39,2309.54,2221.49,1924.89,2480.79,2732.87,2409.6,2246.02,2272.21,2214.33,2459.24,2460.56,2623.98,3120.99,2883.12,2800.13,3293.75,2749.3,2447.2,2730.96,2330.68,2126.33,2087.12,2152.48,2653.29,2264.38,2244.67,2127.32,2394.71,2215.6,2317.25,2704.93,2165.88,1995.8,1523.89,1950.36,1991.65,2310.99,2163.14,1675.73,1847.75,2170.77,1598.61,1882.91,1418.79,2020.23,1965.75,2098.65,2269.26,1988.16,1526.23,1306.02,1087.13,1525.46,1699.07,1847.96,1467.33,1219.03,1535.35,1379.58,1260.17,1359.04,1333.91,1146.72,1240.28,1444.96,1164.09,1349.21,1221.31,1651.25,1129.22,1278.44,1270.22,1496.53,1133.27,1275.38,1730.13,1384.4,1307.19,1113.39,1311.28,1349.26,1587.31,952.85,1180.22,1311.07,1056.61,1137.57,1181.66,1301.04,917.793,933.809,1044.08
2.42344,4425.3,3517.99,3701.11,3782.2,3118.23,2868.26,3471.03,3132.51,2914.51,3321.79,3039.11,2730.53,2630.75,2469.82,2222.45,2202.62,2525.27,2459.86,2323.84,2464.18,2367.81,2382.87,2511.04,2418.75,2489.74,2406.71,2622.53,2626.69,2605.28,2374.51,2420.11,2031.26,2431.78,2293.88,2942.87,2458.39,1913.16,2008.35,2234.25,2104.6,1801.52,2407.17,2643.3,2334.76,2179.78,2151.74,2075.62,2384.93,2342.26,2536,2956.38,2863.05,2720.63,3182.56,2606.75,2391.46,2672.05,2231.97,2056.74,2022.07,2034.82,2588.71,2165.09,2168.26,2040.4,2317.64,2168.53,2203.89,2608.46,2101.71,1933.97,1491.58,1914.07,1966.58,2250.85,2061.05,1630.28,1841.38,2133.78,1589.08,1800.48,1423.51,1892.67,1937.55,2019.47,2159.93,1943.05,1416.92,1266.77,1079.83,1452.19,1639.24,1786.48,1431.38,1193.84,1477.94,1285.85,1179.58,1323.4,1297.61,1063.16,1134.28,1405.21,1114.69,1310.85,1179.24,1595.66,1067.48,1252.91,1214.1,1409.89,1134.33,1183.03,1722.87,1355.47,1274.42,1116.94,1273.54,1279.95,1546.53,898.581,1174.63,1220.11,955.186,1043.47,1173.88,1173.86,925.86,890.142,962.411
2.42751,4236.44,3296.64,3549.4,3639.77,2986.18,2791.18,3354.66,3028.8,2817.93,3267.48,2966.87,2553.63,2551.08,2322.56,2116.51,2163.2,2459.32,2377.96,2222.84,2376.62,2216.02,2302.12,2373.43,2335.93,2360.89,2273.21,2483.88,2517.29,2474.69,2275.02,2363.11,1891.49,2416.15,2220.96,2849.75,2381.88,1856.64,1906.3,2158.95,1987.7,1705.12,2280.26,2553.73,2259.93,2113.55,2031.27,1958.5,2310.62,2223.97,2448.02,2759.55,2812.16,2641.12,3071.36,2464.2,2335.72,2613.14,2133.27,1987.15,1957.03,1953.14,2524.14,2065.79,2091.86,1981.29,2240.58,2121.46,2090.52,2511.98,2037.53,1872.14,1459.27,1877.79,1941.51,2190.7,1958.97,1584.82,1835,2096.79,1579.54,1718.05,1396.77,1765.1,1909.35,1940.29,2050.59,1897.95,1307.61,1227.51,1072.53,1378.92,1579.42,1725,1395.43,1132.04,1420.53,1192.12,1099,1287.77,1261.31,979.608,1028.29,1365.46,1065.29,1272.48,1137.18,1540.08,1005.74,1227.38,1157.98,1323.26,1135.4,1090.67,1715.61,1291.85,1241.65,1120.49,1235.8,1176.87,1471.66,844.312,1169.05,1129.15,837.732,949.368,1166.1,1046.68,901.703,846.474,880.742
2.43159,4048.59,3103.61,3406.78,3479.39,2858.54,2734.74,3274.92,2922.49,2754.15,3180.91,2866.22,2407.77,2497.28,2233.67,1991.08,2131.08,2372.4,2281.04,2154.69,2322.47,2055.39,2217.18,2243.7,2248.7,2233.14,2129.65,2343.1,2373.99,2370.8,2212.01,2284.46,1805.35,2373.91,2201,2734.87,2274.58,1809,1842.63,2065.66,1894.76,1653.14,2119.5,2429.24,2185.09,2065.3,1925.6,1866.56,2196.57,2111.92,2354.81,2563.38,2724.68,2562.2,2982.5,2363.03,2282.94,2513.55,2053.66,1922.59,1902.61,1913.83,2430.31,1977.27,2019.38,1927.39,2151.39,2059.92,2002.31,2443.19,1945.27,1836.39,1432.43,1812.36,1922.4,2143.88,1910.67,1547.24,1823,2063.7,1529.72,1625.94,1341.84,1621.42,1863.43,1890.63,1974.4,1887.28,1227.83,1188.64,1096.27,1300.81,1528.08,1675.57,1331.52,1062.99,1349.68,1132.18,1010.13,1245.32,1192.93,912.668,947.75,1309.78,1023.86,1233.36,1087.15,1459.43,963.992,1214.02,1125.41,1201.7,1102.78,991.684,1646.57,1204.38,1208.88,1124.4,1209.68,1070.62,1391.11,804.834,1135.99,1054.97,725.62,859.404,1173.16,963.028,849.688,827.742,799.072
2.43566,3860.73,2933.23,3264.17,3319.01,2730.89,2678.31,3195.19,2816.18,2690.36,3094.34,2765.56,2261.91,2443.47,2144.77,1865.65,2098.95,2285.48,2184.13,2086.55,2268.33,1894.75,2132.25,2113.98,2161.46,2105.38,1986.08,2202.33,2230.69,2266.91,2181.42,2205.82,1719.21,2331.67,2181.03,2591.76,2167.29,1761.36,1778.96,1972.38,1801.82,1628.13,1958.73,2304.74,2110.26,2017.05,1819.93,1817.79,2082.51,1999.88,2261.6,2383.33,2606.39,2483.28,2893.64,2261.87,2230.17,2413.95,1974.06,1858.04,1848.2,1892.5,2336.48,1888.75,1946.9,1873.49,2062.19,1998.37,1914.11,2374.39,1853.02,1800.64,1405.59,1746.93,1903.28,2097.07,1862.37,1509.66,1811,2030.61,1479.9,1533.83,1255.45,1504.41,1790.08,1840.96,1898.21,1876.61,1148.06,1149.76,1120.01,1222.7,1476.74,1626.15,1267.62,993.949,1278.84,1072.24,921.254,1202.87,1124.55,845.728,867.215,1254.09,982.426,1194.24,1037.13,1378.78,922.239,1200.65,1092.84,1080.14,1070.16,892.697,1577.53,1116.91,1176.11,1128.3,1183.56,964.371,1310.55,765.356,1102.93,980.798,629.533,769.44,1180.22,879.379,797.672,809.009,717.402
2.43973,3696.85,2792.59,3121.55,3158.64,2638.47,2621.87,3115.46,2709.87,2626.57,3007.77,2644.55,2116.05,2392.17,2095.32,1740.22,2083.85,2198.57,2087.21,2018.41,2213.02,1762.96,2029.08,2002.29,2074.22,2012.82,1877.04,2095.53,2087.39,2163.02,2167.04,2127.17,1663.7,2259.72,2161.07,2434.53,2046.06,1742.12,1744.76,1879.09,1722.9,1616.62,1839.04,2154.46,2007.06,1968.8,1737.17,1805.91,1948.37,1887.83,2168.39,2217.38,2472.68,2435.32,2793.35,2185.22,2129.94,2286.45,1894.45,1774.06,1776.19,1863.31,2242.65,1800.23,1887.9,1793.52,1999.46,1950.45,1872.69,2330.65,1731.46,1764.89,1359.99,1681.51,1855.58,2063.91,1830.2,1504.93,1769.01,1997.53,1430.08,1477.48,1186.76,1419.61,1688.15,1791.29,1858.34,1831.51,1088.53,1171.51,1123.61,1144.59,1425.4,1612.91,1203.72,940.92,1245.93,1049.18,848.206,1196.76,1037.63,813.459,823.716,1180.62,975.741,1155.12,989.271,1339.41,898.251,1187.29,1060.27,958.583,1003.15,827.217,1474.79,1042.45,1143.34,1115.32,1120.12,889.784,1242.78,779.664,1069.86,924.753,560.821,679.477,1154.91,797.74,758.747,790.276,651.805
2.4438,3532.97,2697.25,2978.93,2998.26,2546.05,2565.43,3035.73,2603.56,2562.79,2921.2,2523.53,1970.19,2340.87,2045.88,1614.8,2068.75,2111.65,1990.3,1950.26,2157.71,1649.62,1925.91,1890.6,1986.98,1920.25,1767.99,1988.74,1944.09,2059.12,2152.67,2048.53,1608.2,2187.77,2141.11,2277.3,1924.82,1722.88,1710.56,1785.81,1643.97,1605.11,1719.35,2004.17,1854.35,1920.55,1654.4,1815.6,1814.23,1775.79,2075.18,2067.55,2338.98,2415.39,2666.89,2108.58,2029.72,2158.95,1814.85,1724.61,1704.18,1834.12,2148.82,1711.7,1828.89,1713.56,1936.73,1902.53,1831.28,2286.91,1609.91,1729.14,1314.38,1616.08,1807.88,2030.75,1798.04,1500.2,1727.01,1964.44,1380.25,1421.12,1118.07,1361.48,1586.23,1741.62,1818.47,1786.41,1029,1193.27,1127.22,1066.48,1374.06,1599.67,1139.81,887.891,1213.02,1026.11,811.329,1190.66,950.699,781.191,780.218,1107.15,969.056,1116,941.415,1300.04,874.263,1173.93,1027.7,837.025,936.129,761.738,1372.05,1002.68,1110.57,1102.33,1022.87,848.966,1209.11,793.972,1036.8,868.707,524.16,589.513,1129.6,716.1,752.044,771.544,586.208
2.44788,3440.24,2618.12,2849.43,2879.57,2493.26,2524.01,2911.8,2501.09,2487,2814.59,2412.43,1872.97,2288.73,2011.81,1506.88,2049.38,2029.27,1906.64,1874.44,2111.75,1561.3,1830.92,1797.01,1902.59,1839.93,1687.6,1926.44,1798.92,1976.45,2093.14,2003.52,1572.3,2093.91,2098.35,2137.18,1856.18,1687.37,1679.13,1720.7,1597.77,1595.15,1651.76,1852.45,1701.85,1856.08,1613.14,1812.51,1705.28,1712.13,1969.64,1949.55,2204.87,2404.17,2526.72,2034.69,1919.3,2075.47,1769.55,1716.78,1656.78,1782.76,2081.21,1656.98,1797.8,1615.44,1884.16,1883.75,1816.54,2230.96,1505.39,1641.69,1236.33,1545.47,1702.92,1985.36,1748.45,1509.38,1655.65,1930.21,1342.52,1392.84,1078.31,1324.51,1491.58,1696.96,1801.59,1703.74,1003.7,1248.26,1097.7,1010.49,1324.04,1615.68,1047.27,868.539,1183.51,997.535,775.817,1181.11,889.049,801.383,747.582,1037.84,947.757,1045.55,918.387,1305.68,828.289,1152.62,992.181,735.855,864.153,781.001,1288.38,993.126,1089.74,1092.12,932.292,853.045,1176.49,826.958,1033.68,838.282,521.593,562.167,1102.86,654.523,763.446,781.4,564.558
