2H chmeical shift,FA_20240704_2H_yeast_1.6.ser#1,FA_20240704_2H_yeast_1.6.ser#2,FA_20240704_2H_yeast_1.6.ser#3,FA_20240704_2H_yeast_1.6.ser#4,FA_20240704_2H_yeast_1.6.ser#5,FA_20240704_2H_yeast_1.6.ser#6,FA_20240704_2H_yeast_1.6.ser#7,FA_20240704_2H_yeast_1.6.ser#8,FA_20240704_2H_yeast_1.6.ser#9,FA_20240704_2H_yeast_1.6.ser#10,FA_20240704_2H_yeast_1.6.ser#11,FA_20240704_2H_yeast_1.6.ser#12,FA_20240704_2H_yeast_1.6.ser#13,FA_20240704_2H_yeast_1.6.ser#14,FA_20240704_2H_yeast_1.6.ser#15,FA_20240704_2H_yeast_1.6.ser#16,FA_20240704_2H_yeast_1.6.ser#17,FA_20240704_2H_yeast_1.6.ser#18,FA_20240704_2H_yeast_1.6.ser#19,FA_20240704_2H_yeast_1.6.ser#20,FA_20240704_2H_yeast_1.6.ser#21,FA_20240704_2H_yeast_1.6.ser#22,FA_20240704_2H_yeast_1.6.ser#23,FA_20240704_2H_yeast_1.6.ser#24,FA_20240704_2H_yeast_1.6.ser#25,FA_20240704_2H_yeast_1.6.ser#26,FA_20240704_2H_yeast_1.6.ser#27,FA_20240704_2H_yeast_1.6.ser#28,FA_20240704_2H_yeast_1.6.ser#29,FA_20240704_2H_yeast_1.6.ser#30,FA_20240704_2H_yeast_1.6.ser#31,FA_20240704_2H_yeast_1.6.ser#32,FA_20240704_2H_yeast_1.6.ser#33,FA_20240704_2H_yeast_1.6.ser#34,FA_20240704_2H_yeast_1.6.ser#35,FA_20240704_2H_yeast_1.6.ser#36,FA_20240704_2H_yeast_1.6.ser#37,FA_20240704_2H_yeast_1.6.ser#38,FA_20240704_2H_yeast_1.6.ser#39,FA_20240704_2H_yeast_1.6.ser#40,FA_20240704_2H_yeast_1.6.ser#41,FA_20240704_2H_yeast_1.6.ser#42,FA_20240704_2H_yeast_1.6.ser#43,FA_20240704_2H_yeast_1.6.ser#44,FA_20240704_2H_yeast_1.6.ser#45,FA_20240704_2H_yeast_1.6.ser#46,FA_20240704_2H_yeast_1.6.ser#47,FA_20240704_2H_yeast_1.6.ser#48,FA_20240704_2H_yeast_1.6.ser#49,FA_20240704_2H_yeast_1.6.ser#50,FA_20240704_2H_yeast_1.6.ser#51,FA_20240704_2H_yeast_1.6.ser#52,FA_20240704_2H_yeast_1.6.ser#53,FA_20240704_2H_yeast_1.6.ser#54,FA_20240704_2H_yeast_1.6.ser#55,FA_20240704_2H_yeast_1.6.ser#56,FA_20240704_2H_yeast_1.6.ser#57,FA_20240704_2H_yeast_1.6.ser#58,FA_20240704_2H_yeast_1.6.ser#59,FA_20240704_2H_yeast_1.6.ser#60,FA_20240704_2H_yeast_1.6.ser#61,FA_20240704_2H_yeast_1.6.ser#62,FA_20240704_2H_yeast_1.6.ser#63,FA_20240704_2H_yeast_1.6.ser#64,FA_20240704_2H_yeast_1.6.ser#65,FA_20240704_2H_yeast_1.6.ser#66,FA_20240704_2H_yeast_1.6.ser#67,FA_20240704_2H_yeast_1.6.ser#68,FA_20240704_2H_yeast_1.6.ser#69,FA_20240704_2H_yeast_1.6.ser#70,FA_20240704_2H_yeast_1.6.ser#71,FA_20240704_2H_yeast_1.6.ser#72,FA_20240704_2H_yeast_1.6.ser#73,FA_20240704_2H_yeast_1.6.ser#74,FA_20240704_2H_yeast_1.6.ser#75,FA_20240704_2H_yeast_1.6.ser#76,FA_20240704_2H_yeast_1.6.ser#77,FA_20240704_2H_yeast_1.6.ser#78,FA_20240704_2H_yeast_1.6.ser#79,FA_20240704_2H_yeast_1.6.ser#80,FA_20240704_2H_yeast_1.6.ser#81,FA_20240704_2H_yeast_1.6.ser#82,FA_20240704_2H_yeast_1.6.ser#83,FA_20240704_2H_yeast_1.6.ser#84,FA_20240704_2H_yeast_1.6.ser#85,FA_20240704_2H_yeast_1.6.ser#86,FA_20240704_2H_yeast_1.6.ser#87,FA_20240704_2H_yeast_1.6.ser#88,FA_20240704_2H_yeast_1.6.ser#89,FA_20240704_2H_yeast_1.6.ser#90,FA_20240704_2H_yeast_1.6.ser#91,FA_20240704_2H_yeast_1.6.ser#92,FA_20240704_2H_yeast_1.6.ser#93,FA_20240704_2H_yeast_1.6.ser#94,FA_20240704_2H_yeast_1.6.ser#95,FA_20240704_2H_yeast_1.6.ser#96,FA_20240704_2H_yeast_1.6.ser#97,FA_20240704_2H_yeast_1.6.ser#98,FA_20240704_2H_yeast_1.6.ser#99,FA_20240704_2H_yeast_1.6.ser#100,FA_20240704_2H_yeast_1.6.ser#101,FA_20240704_2H_yeast_1.6.ser#102,FA_20240704_2H_yeast_1.6.ser#103,FA_20240704_2H_yeast_1.6.ser#104,FA_20240704_2H_yeast_1.6.ser#105,FA_20240704_2H_yeast_1.6.ser#106,FA_20240704_2H_yeast_1.6.ser#107,FA_20240704_2H_yeast_1.6.ser#108,FA_20240704_2H_yeast_1.6.ser#109,FA_20240704_2H_yeast_1.6.ser#110,FA_20240704_2H_yeast_1.6.ser#111,FA_20240704_2H_yeast_1.6.ser#112,FA_20240704_2H_yeast_1.6.ser#113,FA_20240704_2H_yeast_1.6.ser#114,FA_20240704_2H_yeast_1.6.ser#115,FA_20240704_2H_yeast_1.6.ser#116,FA_20240704_2H_yeast_1.6.ser#117,FA_20240704_2H_yeast_1.6.ser#118,FA_20240704_2H_yeast_1.6.ser#119,FA_20240704_2H_yeast_1.6.ser#120,FA_20240704_2H_yeast_1.6.ser#121,FA_20240704_2H_yeast_1.6.ser#122,FA_20240704_2H_yeast_1.6.ser#123,FA_20240704_2H_yeast_1.6.ser#124,FA_20240704_2H_yeast_1.6.ser#125,FA_20240704_2H_yeast_1.6.ser#126,FA_20240704_2H_yeast_1.6.ser#127,FA_20240704_2H_yeast_1.6.ser#128,FA_20240704_2H_yeast_1.6.ser#129,FA_20240704_2H_yeast_1.6.ser#130
4.65935,4032.6,5615.72,6784.15,7743.51,8244.73,8358.11,7978.92,7827.65,7460.5,8011.76,7698.35,7723.85,7862.56,7112.16,7477.67,6924.06,7247.98,6914.42,6912.58,6624.97,6529.41,7080.65,6208.3,5890.06,7016.33,6135.64,6480.78,6071.72,6062.81,5700.05,6199.84,5824.56,5783.03,5209.79,5519.04,5474.4,5255.15,4708.53,4829.95,4673.99,4298.73,5229.38,4147.87,3651.35,4078.76,3808.71,3632.48,3349.3,3277.73,2781.05,4511.41,5516.41,5200.35,5053.85,4440.77,4593.26,4619.86,4292.24,4200.28,4173.53,4626.74,4184.05,4296.74,3885.35,6128.77,6586.44,6287.3,6229.77,6895.59,6391.17,6032.53,6893.49,6655.92,7851.72,7696.7,7942.69,7063.19,7232.01,7270.68,6952.49,7703.5,7175.4,7215.28,7370.34,6722.61,6338.66,6116.96,6307.78,6594.9,6034.39,6129.55,6032.29,6028.59,6180.63,6212.29,5959.55,5349.97,7191.08,7555.36,8422.6,7844.48,7888.93,7488.32,7416.77,7185.9,7681.05,7799.1,7332.11,7808.94,7422.2,6959.19,6972.41,7458.63,7433.64,7061.86,7457.42,7417.43,7422.04,6610.59,6804.6,7601.41,7700.36,8148.66,7795.67,7406.52,7249.87,7242.65,7224.28,7115.94,7227.43
4.6675,4804.95,6705.29,7939.28,9032.35,9369.12,9218.51,8860.57,8751.32,8375.85,9036.2,8630.16,8766.58,8987.19,8224.17,8566.9,8073.54,8341.02,8012.75,8129.37,7855.66,7712.67,8282.34,7394.97,6999.39,8015.91,7195.23,7621.46,7245.21,7109.52,6775.29,7217.56,6785.74,6647.2,6165.36,6420.41,6338.67,6115.69,5554.76,5720.69,5365.69,5059.54,5847.76,4729.73,4356.84,4701.58,4384.83,4005.77,3756.77,3745.26,3126.83,5185.72,6263.04,5910.48,5748.21,5127.18,5140.52,5252.6,4911.49,4731.72,4854.46,5325.74,4707.42,4880.49,4455.64,7064.33,7904.87,7585.87,7470.18,8128.24,7597,7406.42,8106.7,7773.33,9262.8,9073.95,9350.11,8570.65,8618.53,8728.68,8293.5,9121.23,8552.92,8547.97,8747.33,8026.59,7500.11,7327.45,7546.2,7695.37,7398.94,7177.39,7174.05,7084.11,7248.55,7203.95,6995.26,6169.33,8795.53,9122.32,9968.51,9359.73,9360.59,9059.25,8943.55,8753.56,9132.56,9237.75,8885.11,9256.72,8849.4,8450.18,8532.87,8862.14,9049.82,8657.9,8996.46,8879,8815.27,8232.5,8233.2,8909.2,9174.35,9676.68,9183.21,8740.67,8664.39,8770.29,8628.62,8356.92,8524.96
4.67564,5754.8,8008.32,9187.24,10146.1,10318.3,9930.91,9539.93,9418.14,9001.03,9688.81,9295.01,9539.56,9848.31,9153.72,9473.27,9047.39,9251.86,9022.73,9193.59,8996.32,8895.93,9394.38,8581.65,8108.71,8926.81,8254.82,8762.13,8418.69,8156.22,7850.53,8235.27,7830.7,7511.38,7198.38,7321.78,7282.42,6976.24,6400.99,6611.43,6130.39,5889.73,6466.13,5378.71,5062.33,5324.39,5080.73,4379.06,4164.23,4212.78,3472.62,5860.03,7009.66,6620.6,6442.56,5813.59,5900.83,5885.34,5665.88,5376.96,5673.94,6162.95,5387.08,5464.24,5158.29,8141.12,9223.3,8884.44,8710.59,9360.9,8891.2,8780.32,9319.92,8890.74,10578.8,10451.2,10659.8,10078.1,10005,10186.7,9634.51,10539,9930.43,9880.66,10124.3,9330.56,8850.29,8694.07,8877.42,8942.97,8763.5,8413.79,8403.9,8317.26,8407.68,8279.82,8030.97,7069.28,10400,10689.3,11346.6,10773.4,10832.2,10630.2,10470.3,10321.2,10584.1,10676.4,10438.1,10704.5,10276.6,9941.17,10093.3,10265.7,10666,10253.9,10535.5,10340.6,10208.5,9854.41,9661.8,10217,10549.7,11101.3,10469,10074.8,10078.9,10200.8,10033,9597.89,9822.5
4.68379,6811.89,9412.36,10363.6,10867.7,10787.6,10295.5,9885.16,9703.27,9216.33,9914.14,9611.31,9829.26,10211.7,9657.51,9865.34,9558.36,9733.78,9598.32,9805.8,9713.12,9650.31,10157.2,9443.09,9032.78,9527.33,8989.92,9599.24,9267.01,8900.2,8610.97,9044.49,8641.77,8221.99,8023.25,8087.21,8093.7,7690.54,7128.29,7381.2,6828.17,6599.95,7026.38,5947.99,5775.87,5916,5796.59,4614.8,4538.01,4623.9,3815.13,6489.65,7695.79,7336.31,7157.38,6575.33,6730.37,6649.83,6520.22,6106.12,6695.5,7191.65,6283.01,6236.93,5982.27,9194.96,10112.9,9775.48,9665.84,10195.5,9887.15,9735.84,10210,9764.23,11332.6,11357.7,11456.1,11088.3,11027.8,11239.4,10690,11434.1,10996.2,10934.2,11210.5,10404.3,10001.9,9890.89,9988.24,10082.1,9955.67,9528.42,9474.09,9378.33,9426.19,9282,8897.88,7903.75,11478.4,11710.4,12133.2,11672.8,11747.6,11668.7,11506.3,11500.4,11625.1,11645.3,11494.8,11671.4,11206.2,10956.2,11173.9,11185.2,11850.4,11356.2,11593.8,11449.3,11141.8,11013.4,10643,11151.8,11390.5,11978.8,11309.4,10929.5,11020.2,11121.1,11069.5,10550.2,10660.1
4.69193,7957.74,10724.9,11106.8,11064,10731.3,10156.9,9796.91,9560.33,9025.4,9710.43,9541.99,9609.46,10077.3,9613.92,9586.91,9425.35,9669.1,9643.79,9777.19,9799.78,9745.45,10262.6,9675.51,9387.98,9566.18,9100.88,9807.81,9489.87,9131.31,8836.77,9373.09,8978.08,8532.01,8409.18,8472.01,8534.06,8014.87,7530.08,7828.42,7306.94,7009.49,7467.38,6315.92,6360.5,6382.73,6392.67,4850.54,4810.7,5035.02,4157.65,7119.28,8243.64,7917.99,7872.2,7337.08,7559.92,7414.31,7374.56,6903.55,7786.34,8220.35,7290.57,7009.61,6938.62,9825.08,10274.3,9919.69,9830.22,10252.6,10117.2,9850.99,10424.6,10021.5,11231.2,11318.6,11372.5,11239.4,11223.6,11436.3,10947,11506.4,11277.8,11259.7,11558.5,10760.2,10461.5,10494.4,10511.3,10720.9,10632.5,10203.1,10103.8,10025,10049.4,9863.12,9452.09,8442.7,11568.8,11768.5,12013.8,11556.3,11681.4,11845.5,11624.3,11725.8,11723.2,11670.4,11631.1,11710.7,11221,11015.1,11367.2,11214.9,12124.9,11542.8,11767,11679.1,11250.3,11275.8,10754.6,11229.3,11376.2,11925.7,11301.8,10905.6,11094.2,11167,11260.8,10770,10738.7
4.70008,9158.53,11622.6,11203.7,10683,10204.3,9517.82,9339.7,9094.61,8523.63,9219.58,9148.49,9029.59,9519.56,9190.25,8896.17,8815.87,9174.23,9188.16,9245.65,9311.42,9214.32,9798.51,9301.47,9047.75,9031.66,8633.22,9339.13,9110.87,8825.99,8454.72,9069.06,8728.61,8290.01,8205.57,8280.45,8456.37,7811.47,7498.51,7865.43,7435.79,6987.1,7644.86,6395.44,6770.42,6594.04,6733.23,4908.36,4884.7,5316.4,4445.16,7552.41,8509.59,8301.57,8461,8016.83,8235.3,8134.48,8085.2,7614.61,8736.61,9058.96,8147.71,7752.99,7914.7,9850.1,9689.44,9296.26,9262.51,9585.6,9525.8,9138.16,9891.85,9547.25,10325.7,10471.3,10567.3,10502.2,10543.3,10804.7,10384.5,10791.6,10660.8,10695.7,11001.4,10238.7,10055.5,10322.9,10341,10680.2,10609.7,10228,10100.9,10040.5,10083.9,9856.6,9516.97,8571.07,10775.1,10955.4,11053,10505.4,10749.2,11073.6,10838.3,10989.5,10795.4,10823.4,10879.9,10850.9,10371.6,10232.4,10710.3,10428.8,11436.6,10830.9,11011.5,11029,10544.4,10609.8,10038.9,10535.7,10501.5,11034.2,10470.8,10080.1,10286.5,10348,10589.6,10228.9,10064.9
4.70822,10270.6,11849.3,10619.8,9922.55,9385.26,8582.71,8680.21,8457.66,7876.77,8557.12,8458.35,8239.92,8756.82,8584.11,8053.05,8001.47,8406.05,8526.38,8531.01,8553,8413.5,9035.62,8641.51,8318.3,8231.1,7853.48,8470.46,8419.14,8235.75,7706.87,8425.78,8060.23,7674.12,7692.12,7762.63,7928.27,7244.1,7116.4,7455.82,7199.63,6687.16,7464.61,6206.49,6879.53,6555.62,6794.29,4785.78,4857.62,5497.49,4680.4,7775.27,8452.88,8394.77,8815.88,8491.88,8697.63,8630.38,8480.52,8098.1,9294.29,9459.88,8625.33,8213.65,8670.17,9310.16,8740.51,8356.86,8268.94,8529.88,8492.5,8048.61,8947.89,8632.83,9071.75,9277.4,9468.82,9319.42,9385.98,9745.08,9342.8,9616.01,9510.51,9635.34,9898.8,9155.36,9051.81,9526.96,9644.73,9992.08,10010.9,9624.39,9569.43,9493.59,9601.5,9372.89,9155.43,8377.06,9538.39,9710.66,9723.17,9115.75,9444.6,9870.84,9678.25,9759.95,9412.52,9618.46,9685.59,9510.24,9081.67,9087.08,9609.84,9214.4,10175.4,9678.06,9779.48,9871.78,9343.52,9445.63,8854.93,9413.5,9265.06,9763.55,9266.7,8882.87,9111.86,9172.74,9495.82,9273.78,9028.09
4.71637,11083.1,11399.5,9625.9,8957.86,8478.65,7542.15,7896.09,7733.32,7131.98,7835.67,7658.83,7437.14,7946.51,7848.73,7211.83,7212.69,7565.75,7726.56,7772.52,7781.46,7623.91,8265.27,7917.22,7493.41,7391.73,7031.19,7507.15,7651,7560.03,6902.74,7618.16,7226.03,6971.43,7028.61,7037.51,7246.17,6574.35,6497.99,6802.74,6721.64,6096.68,6992.19,5831.59,6658.31,6251.85,6548.41,4593.31,4718.94,5544.89,4833.94,7795.72,8082.17,8204.54,8857.9,8601.64,8816.43,8759.06,8453.53,8190.42,9341,9325.22,8603.42,8265.17,8951.35,8397.7,7726.82,7430.02,7206.94,7405.01,7424.23,6969.94,7924.99,7608.38,7881.17,8065.75,8431.42,8094.91,8155.07,8671.11,8237.23,8401.31,8266.13,8448.83,8647.73,7921.79,7873.16,8529.94,8675.9,8947.17,9052.23,8702.59,8707.63,8626.59,8818.83,8636.53,8564.69,7929.51,8288.94,8445.12,8410.08,7751.55,8152.75,8628.7,8496.98,8513.9,7925.96,8450.1,8440.15,8227.51,7812.94,7974.71,8492.28,8020.55,8813.16,8448.97,8538.94,8636.42,8105.54,8239.96,7629.14,8219.15,8030.65,8510.14,8045.61,7700.43,7955.97,8017.73,8359.35,8282.82,7950.06
4.72451,11392.7,10400.8,8446.33,7993.16,7572.04,6501.58,7111.97,7008.97,6387.19,7114.21,6859.31,6634.36,7136.2,7113.35,6462.05,6511.73,6725.46,6926.73,7014.02,7099.93,6834.33,7494.91,7192.93,6668.52,6552.36,6208.89,6629.55,6882.86,6884.31,6239.31,6810.55,6391.83,6348.87,6365.09,6312.38,6564.08,6060.6,5879.58,6149.66,6170.65,5506.2,6352.83,5456.68,6222.23,5823.21,6102.88,4400.83,4479.18,5425.16,4900.34,7605.89,7573.16,7813.28,8572.44,8324.75,8636.96,8573.77,8111.22,7964.13,8902.75,8798.95,8201.98,7946.98,8747.21,7485.23,6853.16,6646.81,6327.44,6429.65,6503.24,6094.11,6902.09,6671.96,6848.97,6948.64,7491.78,7061.33,7146.79,7761.72,7227.48,7384.11,7178.59,7361.59,7492.94,6875.5,6788.89,7532.93,7707.06,7813.97,8002.59,7780.79,7757.73,7670.78,7944.93,7815.96,7888.66,7481.96,7141.7,7345.62,7264.79,6590.52,7030.11,7485.99,7485.69,7432.3,6634.49,7444.45,7365.13,7150.89,6713.62,7027.19,7477.1,6991.48,7551.98,7321.62,7502.63,7570.09,7032.54,7200.34,6604.04,7123.71,7026.48,7429.06,6994.16,6686.96,6966.87,6959.88,7320.42,7387.42,6971.03
4.73266,11095.8,9243.9,7338.31,7168.91,6784.05,5631.22,6329.65,6302.47,5711.32,6514.32,6171.03,5943.97,6459.47,6377.97,5795.12,5919.63,6005.21,6178.44,6485.34,6525.31,6132.77,6865.09,6618.75,5978.36,5821.08,5518.25,5937.66,6256.88,6238.86,5701.62,6078.91,5697.27,5884.87,5840.35,5746.98,5963.12,5666.28,5276.82,5539.22,5656.16,4994.85,5737.31,5126.52,5659.25,5368.55,5587.47,4267.54,4197.3,5134.65,4914.47,7245.2,6959.73,7334.06,8086.69,7833.59,8231.8,8108.15,7547.55,7497.44,8191.69,8107.1,7589.84,7466.7,8261.8,6696.35,6088.03,6019.78,5582.92,5592.59,5742.41,5395.77,5950.79,5955.62,6037.52,6036.4,6714.59,6174.92,6363.62,6963.41,6401.4,6498.57,6226.32,6412.38,6519.66,5985.28,5867.79,6733.03,6809.77,6752.5,7024.94,6998.44,6871.15,6726.07,7095.74,7060.3,7297.03,6987.4,6141.4,6405.92,6365.43,5731.08,6080.93,6484.15,6606.13,6576.8,5556.39,6575.57,6430.71,6304,5864.17,6282.11,6668.81,6114.3,6518.27,6353.21,6730.11,6681.23,6165.76,6338.71,5854.36,6184.89,6201.67,6587.08,6059.33,5812.88,6171.65,6032.1,6444.05,6587.57,6086.87
4.7408,10296,8087,6415.96,6490.57,5996.05,4938.44,5634.04,5595.96,5122.5,5914.43,5482.75,5343.49,5782.74,5642.59,5280.58,5327.52,5376.05,5430.15,5956.66,5950.68,5521.11,6235.27,6044.57,5378.02,5237.6,4912.72,5417.19,5630.89,5593.41,5248.35,5347.27,5086.49,5420.88,5315.61,5181.59,5362.16,5271.95,4674.05,5077.66,5141.67,4483.51,5193.35,4796.36,5096.27,4913.89,5072.07,4134.26,3915.42,4844.14,4876.31,6758.34,6346.3,6787.83,7460.59,7274.2,7613.6,7507.98,6983.88,6894.21,7411.36,7415.26,6866.08,6921.18,7644.03,5907.48,5462.93,5478.93,5020.9,4905.04,5128.87,4842.32,5175.72,5386,5384.44,5281.75,6035.16,5479.45,5739.47,6263.86,5735.03,5810.54,5430.9,5628.61,5771.03,5282.33,5103.99,5933.14,6067.14,5867.6,6198.85,6216.1,6160.75,5870.17,6337.77,6388.86,6705.4,6492.83,5311.46,5565.83,5633.86,5074.8,5300.98,5648.02,5828.57,5951.51,4803.44,5869.4,5598.54,5663.22,5184.11,5635.94,5860.52,5401.89,5653.07,5554.35,6161.83,5893.8,5463.96,5643.14,5305.37,5410.92,5475.53,5917.43,5226.27,5040.19,5543.2,5266.26,5665.22,5883.28,5301.72
4.74895,9265.08,7033.01,5634.79,5949.03,5427.04,4436.22,4996.21,4932.26,4624.36,5414.65,4987.28,4836.67,5188.36,5002.24,4884.14,4843.35,4877.85,4766.53,5595.81,5426.7,5003.09,5739.92,5627.64,4867.51,4768.67,4452.59,5057.42,5161.27,5133.16,4911.15,4855.95,4543.78,5028.65,4881.24,4792.91,4880.43,4952.38,4158.92,4792.89,4707.78,4168.76,4758.19,4522.12,4629.98,4586.71,4614.07,4028.03,3745.15,4593.32,4774.98,6150.57,5724.22,6233.22,6726.31,6711.97,6912.83,6804.09,6417.39,6268.22,6685.87,6724.86,6196.74,6405.56,6993.17,5330.46,4930.61,5008.09,4565.35,4352.05,4612.9,4417.47,4510.8,4900.74,4804.62,4690.61,5463.69,4937.11,5288.25,5607.5,5160.49,5270.63,4776.63,5012.35,5180.85,4667.16,4505.32,5367.45,5506.25,5177.66,5458,5606.6,5584.32,5136.38,5735.63,5852.51,6108.44,5931.11,4626.33,4841.97,5019.76,4537.05,4633.14,4952.76,5208.23,5455.72,4306.55,5277.12,4889.92,5142.67,4622.64,5059.83,5246.32,4831.59,4897.39,4933.51,5678.64,5195.1,4838.46,5013.98,4850.46,4777.09,4862.45,5361.94,4511.96,4413.22,5025.24,4664.38,5028.63,5248.66,4698.07
4.75709,8234.16,6161.99,5039.29,5407.49,4858.03,4022.78,4358.39,4268.56,4213.27,4914.87,4491.81,4419.77,4681.81,4544.36,4487.7,4359.19,4470.75,4250.16,5234.96,4902.71,4574.97,5244.57,5210.71,4357,4447.54,4077.58,4783.37,4691.64,4672.92,4573.95,4364.62,4084.85,4636.43,4446.87,4404.23,4398.69,4632.8,3794.03,4508.12,4273.9,3854.01,4442.29,4247.89,4292.6,4259.52,4156.06,3921.81,3574.88,4342.5,4673.66,5542.8,5102.15,5678.61,5992.02,6149.74,6212.07,6100.2,5850.91,5642.23,6075.86,6103.56,5639.02,5889.94,6342.3,4753.44,4482.31,4623.43,4109.8,3888.77,4185.29,4079.55,4022.11,4415.48,4319.83,4194.01,4989.99,4490.24,4932.45,4951.15,4585.95,4730.72,4279.21,4561.53,4751.12,4145.63,4063.95,4801.76,5100.03,4576,4808.09,4997.09,5184.07,4491.4,5224.72,5456.51,5511.48,5369.38,4111.56,4284.15,4506.33,3999.29,4066.83,4423.23,4689.89,5058.59,4004.74,4782.46,4283.56,4622.13,4162.81,4483.72,4632.11,4360.16,4310.2,4482.23,5195.46,4597.82,4311.94,4384.83,4495.89,4308.11,4249.38,4909.86,3967.28,3955.23,4607.36,4224.45,4554.59,4773.29,4193.42
4.76524,7259.17,5412.95,4586.91,4860.02,4435.01,3710.17,3806.36,3759.59,3916.43,4584.93,4176.17,4028.62,4211.86,4191.97,4158.4,3968.33,4153.33,3861.26,4943.72,4430.53,4164.28,4779.8,4836.23,3954.09,4227.8,3685.49,4587.44,4331.3,4296.14,4380.52,4042.04,3750.72,4306.8,4087.23,4052.09,4099.94,4459.06,3596.19,4204.73,3901.42,3648.22,4217.13,4042.34,4066.17,4025.01,3727.84,3871.95,3470.42,4198.75,4529.3,4972.81,4553.36,5171.29,5293.01,5683.81,5598.7,5409.63,5259.79,5061.05,5526.46,5631.28,5113.92,5417.99,5678,4278.82,4078.2,4287.68,3728.39,3535.28,3826.27,3836.26,3691.76,4001.29,3958.77,3853.53,4604.39,4157.23,4667.58,4347.26,4046.34,4299.84,3896.48,4240.99,4424.19,3784.07,3718.91,4423.92,4784.67,4055.27,4251.95,4491.69,4888.89,3910.72,4775.56,5147.8,4853.22,4900.01,3652.68,3875.23,4062.65,3559.41,3663.93,3996.75,4284.16,4766.81,3869.06,4349.84,3795.96,4179.68,3739.5,3970.45,4164.55,4003.56,3866.25,4116.11,4762.8,4102.49,3882.61,3884.37,4250.55,3960.72,3733.69,4545.82,3513.78,3647.19,4260.35,3875.61,4214.17,4437.76,3786.36
4.77338,6372.94,4846.87,4227.37,4312.55,4011.98,3397.56,3341.02,3250.61,3619.6,4254.98,3860.54,3637.48,3741.92,3839.57,3829.11,3577.47,3927,3560.72,4652.49,3958.36,3753.6,4315.03,4461.74,3641,4008.05,3293.4,4391.51,3970.95,3919.37,4187.1,3719.45,3556.23,3977.17,3727.59,3699.95,3801.18,4285.32,3548.58,3901.35,3528.95,3442.42,3991.96,3836.79,3839.75,3790.5,3299.63,3822.1,3365.95,4054.99,4384.95,4402.82,4004.56,4663.98,4734.34,5217.87,5113.14,4853.61,4668.67,4479.87,5092.53,5274.18,4588.82,4946.03,5013.69,3804.21,3674.1,3951.94,3346.98,3271.51,3467.24,3592.97,3361.4,3587.09,3597.71,3513.05,4218.78,3824.23,4402.71,3842.11,3506.74,3868.97,3670.59,3920.46,4097.26,3422.5,3468.23,4046.09,4469.32,3711.11,3695.82,3986.29,4593.71,3418.85,4417.63,4839.09,4194.96,4430.63,3296.02,3565.93,3719.65,3119.54,3261.03,3669.71,3980.42,4475.03,3733.38,4014.83,3410.61,3737.23,3417.84,3457.18,3696.98,3646.95,3523.39,3851.72,4330.14,3708.57,3453.29,3383.91,4005.21,3712.24,3316.67,4181.78,3162.06,3339.16,3913.34,3526.77,3971.28,4102.24,3478.3
4.78153,5555.11,4357.03,3873.62,3808.86,3661.95,3134.9,3023.79,2927.14,3371.73,3853.53,3589.4,3212.61,3301.25,3433.96,3616.01,3259.79,3731.04,3352.2,4361.25,3651.22,3402.85,3872.67,4158.73,3442.05,3797.55,2885.36,4272.36,3681.68,3613.83,3993.67,3467.55,3414.1,3687.6,3458.32,3497.34,3621.64,4111.58,3463.41,3597.97,3338.98,3219.28,3714.63,3687.17,3629.43,3608.02,2981.22,3727.15,3312.02,3936.31,4360.41,3940.6,3559.48,4257.18,4232.7,4831.54,4704.82,4374.68,4178.9,4046.61,4727.89,4960.27,4086.05,4550.19,4470.72,3484.95,3373.27,3664.67,3072.03,3157.24,3216.84,3456.54,3144.87,3304.95,3385.13,3288.79,3863.73,3576.74,4167.66,3402.79,3058.96,3586.22,3538.8,3610.26,3780.35,3238.46,3252.95,3746.32,4210.04,3464.42,3281.76,3653.74,4309.54,3025.04,4090.1,4468.97,3675.28,4135.87,3011.77,3327.19,3487.81,2899.77,3016.78,3446.24,3710.67,4131.85,3528.61,3712.37,3132.85,3320.54,3130.05,3102.58,3382.98,3271.81,3285.85,3625.48,3982.57,3449.88,3178.62,3165.73,3883.2,3500.86,2998.33,3875.9,2916.36,3098.71,3689.33,3212.34,3829.99,3856.3,3269.24
