,FA_20240108_2H_yeast_1.7.ser#1,FA_20240108_2H_yeast_1.7.ser#2,FA_20240108_2H_yeast_1.7.ser#3,FA_20240108_2H_yeast_1.7.ser#4,FA_20240108_2H_yeast_1.7.ser#5,FA_20240108_2H_yeast_1.7.ser#6,FA_20240108_2H_yeast_1.7.ser#7,FA_20240108_2H_yeast_1.7.ser#8,FA_20240108_2H_yeast_1.7.ser#9,FA_20240108_2H_yeast_1.7.ser#10,FA_20240108_2H_yeast_1.7.ser#11,FA_20240108_2H_yeast_1.7.ser#12,FA_20240108_2H_yeast_1.7.ser#13,FA_20240108_2H_yeast_1.7.ser#14,FA_20240108_2H_yeast_1.7.ser#15,FA_20240108_2H_yeast_1.7.ser#16,FA_20240108_2H_yeast_1.7.ser#17,FA_20240108_2H_yeast_1.7.ser#18,FA_20240108_2H_yeast_1.7.ser#19,FA_20240108_2H_yeast_1.7.ser#20,FA_20240108_2H_yeast_1.7.ser#21,FA_20240108_2H_yeast_1.7.ser#22,FA_20240108_2H_yeast_1.7.ser#23,FA_20240108_2H_yeast_1.7.ser#24,FA_20240108_2H_yeast_1.7.ser#25,FA_20240108_2H_yeast_1.7.ser#26,FA_20240108_2H_yeast_1.7.ser#27,FA_20240108_2H_yeast_1.7.ser#28,FA_20240108_2H_yeast_1.7.ser#29,FA_20240108_2H_yeast_1.7.ser#30,FA_20240108_2H_yeast_1.7.ser#31,FA_20240108_2H_yeast_1.7.ser#32,FA_20240108_2H_yeast_1.7.ser#33,FA_20240108_2H_yeast_1.7.ser#34,FA_20240108_2H_yeast_1.7.ser#35,FA_20240108_2H_yeast_1.7.ser#36,FA_20240108_2H_yeast_1.7.ser#37,FA_20240108_2H_yeast_1.7.ser#38,FA_20240108_2H_yeast_1.7.ser#39,FA_20240108_2H_yeast_1.7.ser#40
9.80696,272.364,332.589,184.157,308.202,153.776,589.336,-82.4148,348.909,330.752,474.007,626.965,350.259,-30.4594,-414.478,254.742,-176.333,-66.9332,490.014,-252.782,-219.467,-137.809,546.802,-396.246,50.6918,92.5009,130.154,436.471,149.983,505.973,-514.988,-20.7921,418.643,276.669,-141.763,731.445,516.076,48.4935,43.6161,827.311,-36.8918
9.81511,432.114,306.684,186.145,284.581,135.551,511.081,-104.030,345.543,295.462,442.791,754.040,334.339,-32.8505,-370.551,174.026,-92.2948,-129.509,518.511,-337.739,-286.234,-95.3223,625.812,-421.406,42.1291,87.9366,194.172,507.046,81.7733,516.210,-477.444,54.6809,357.980,336.248,-245.584,666.132,555.979,-41.8553,-45.3074,994.659,24.2242
9.82325,466.148,234.119,177.307,304.265,101.843,506.120,-75.6439,338.308,250.413,445.322,721.235,296.492,-122.779,-224.538,101.283,-69.3441,-34.1027,608.988,-385.108,-318.455,-89.3834,606.989,-431.762,39.5519,5.47357,315.850,581.000,5.68884,503.199,-323.456,174.039,301.253,353.704,-215.787,590.643,579.401,-93.6921,-98.5623,1042.20,81.3135
9.83140,500.182,161.553,168.469,323.948,68.1356,501.159,-47.2581,331.073,205.365,447.853,688.431,258.646,-212.707,-78.5244,28.5413,-46.3936,61.3032,699.465,-432.477,-350.675,-83.4444,588.165,-442.117,36.9748,-76.9896,437.529,654.954,-70.3956,490.188,-169.467,293.397,244.525,371.161,-185.989,515.154,602.823,-145.529,-151.817,1089.75,138.403
9.83954,526.017,132.751,192.107,291.143,-17.1819,588.376,-18.8723,416.706,253.991,385.590,566.391,220.799,-346.729,-18.8921,8.95923,-23.4429,188.306,710.151,-448.739,-351.008,-77.5054,569.342,-350.947,-40.0901,17.1177,461.525,728.907,-30.9794,398.277,-48.3575,377.647,156.317,357.512,-122.612,439.665,568.921,-84.5798,-109.956,1032.55,120.324
9.84769,551.852,103.950,215.746,258.337,-102.499,675.592,9.51355,502.338,302.617,323.327,444.351,182.953,-480.750,-84.9048,-10.6228,-0.492310,315.308,720.837,-465.001,-351.340,-71.5664,550.518,-259.778,-117.155,111.225,485.521,802.861,8.43689,306.366,72.7523,461.897,68.1102,343.862,-59.2358,364.176,535.020,108.411,-68.0955,975.346,102.245
9.85583,548.820,140.314,226.698,199.450,-164.109,701.677,65.0698,599.256,287.493,206.900,382.731,43.8602,-528.044,-290.632,-39.8401,41.5052,409.068,658.545,-421.561,-288.310,2.15155,609.866,-121.371,-121.894,258.888,416.754,765.314,94.7754,265.793,121.085,486.902,-23.0481,298.783,-2.63611,259.517,457.409,263.921,-2.45569,853.825,77.9578
9.86398,414.606,176.677,237.650,140.564,-225.718,727.762,120.626,696.175,272.368,90.4730,321.111,-95.2324,-450.841,-496.359,-69.0575,83.5027,502.828,596.253,-378.121,-225.280,75.8695,669.214,17.0359,-126.632,406.550,347.987,727.767,181.114,225.220,169.418,511.907,-114.206,253.704,53.9635,154.859,379.797,419.431,63.1841,732.303,53.6707
9.87212,212.068,197.594,281.079,176.158,-173.785,702.637,209.516,638.314,163.569,38.8402,309.066,-162.099,-288.046,-657.588,-114.223,154.328,501.800,533.962,-365.788,-162.250,96.4275,616.021,99.0400,28.2458,439.962,333.487,614.535,235.952,184.647,217.750,564.706,-100.434,136.045,166.529,213.007,302.186,462.156,54.8450,715.527,83.0752
9.88027,9.52917,218.511,324.508,211.752,-121.853,677.513,298.406,580.453,54.7704,-12.7926,297.021,-228.964,-125.251,-818.816,-159.388,225.153,500.771,471.670,-353.454,-99.2205,116.985,562.828,181.044,183.124,473.373,318.988,501.302,290.790,144.074,266.083,617.505,-86.6622,18.3857,279.094,271.155,224.575,504.880,46.5059,698.752,112.480
9.88841,-133.567,256.162,404.473,239.473,-8.63403,626.143,353.963,530.009,-24.7554,11.1677,240.358,-197.164,-94.7345,-856.362,-189.602,260.973,481.312,355.234,-324.271,-121.227,132.228,441.214,215.106,238.241,439.921,284.816,381.988,255.065,193.673,202.767,629.345,-84.0389,-11.7885,352.483,437.163,119.735,482.959,11.7456,690.487,58.6624
9.89656,-276.663,293.812,484.438,267.194,104.585,574.773,409.519,479.564,-104.281,35.1281,183.695,-165.363,-64.2180,-893.908,-219.816,230.901,461.852,238.799,-295.088,-143.233,147.469,319.601,249.168,293.359,406.469,250.645,262.673,219.341,243.272,139.451,524.159,-81.4156,-41.9628,425.873,603.171,14.8956,461.038,-23.0146,682.221,4.84497
9.90470,-321.373,346.909,510.276,200.434,210.063,523.403,456.742,460.076,-131.765,-48.9017,57.6279,-81.9720,-106.325,-858.161,-175.606,151.411,410.796,122.364,-203.692,-133.351,162.711,228.680,249.388,295.271,321.085,216.473,110.922,89.1152,292.871,43.2561,379.475,-78.7924,-20.2939,353.751,701.343,-89.9443,384.100,-110.617,611.109,-81.1874
9.91285,-366.083,400.006,536.113,133.674,315.540,472.033,503.965,440.588,-159.250,-132.932,-68.4397,1.41907,-148.432,-822.415,-131.396,-59.8636,359.740,5.92810,-112.295,-123.469,177.953,137.760,249.609,297.183,235.701,182.301,-40.8290,-41.1102,342.470,-52.9382,234.792,-76.1691,1.37476,281.630,669.269,-194.784,307.161,-198.219,539.996,-167.220
9.92099,-367.406,399.524,614.387,4.91150,290.703,403.380,527.750,382.404,-251.623,-169.041,-86.0620,-29.9785,-197.023,-692.434,-26.3840,-295.848,344.888,-44.2527,-95.4256,-145.476,152.993,37.2480,153.944,345.650,57.4871,234.958,-87.6678,-102.429,350.153,-36.6276,182.267,-0.422485,30.1719,182.925,567.324,-134.102,217.156,-237.603,432.877,-133.117
9.92914,-368.730,399.041,692.660,-123.852,142.002,334.727,418.200,324.221,-343.997,-205.150,-103.684,-61.3762,-245.615,-562.454,78.6282,-465.940,330.036,-94.4335,-78.5558,-167.482,128.033,-63.2639,58.2804,394.117,-120.726,287.614,-134.507,-163.748,357.836,-20.3169,129.742,75.3242,58.9691,84.2200,465.379,-73.4189,127.151,-276.987,325.758,-99.0147
9.93728,-249.804,367.666,738.457,-200.125,-104.757,194.380,158.648,250.560,-436.370,-133.269,-51.9017,-123.728,-229.364,-432.474,130.480,-516.603,409.973,-110.418,-123.900,-189.488,134.969,-112.621,-3.54224,517.071,-298.940,394.538,-127.284,-151.566,399.334,-36.8844,112.326,151.071,87.7662,86.2531,409.563,21.6580,136.177,-200.118,250.063,-11.2206
9.94543,-130.877,336.290,784.254,-276.399,-351.517,54.0337,-100.905,176.898,-528.744,-61.3882,-0.119141,-186.080,-88.6150,-302.493,182.332,-567.266,489.910,-126.403,-169.244,-211.495,141.904,-161.977,-65.3649,640.026,-477.154,501.463,-120.062,-139.384,440.832,-53.4520,94.9087,226.818,116.563,88.2863,353.746,116.735,145.204,-123.250,174.368,76.5735
9.95357,52.2745,296.226,703.528,-277.875,-491.186,25.7084,-305.595,164.182,-540.453,59.0884,13.2428,-169.756,95.5781,-276.563,224.881,-535.564,527.061,-94.6560,-108.306,-98.6392,136.214,-69.3785,-39.0582,688.493,-594.996,512.740,-79.0518,-64.2021,523.893,-75.4991,114.063,259.280,131.104,182.663,350.842,78.5339,247.072,-9.39124,153.010,50.2731
9.96172,235.426,256.162,622.802,-279.351,-506.991,-2.61707,-376.950,151.465,-552.162,179.565,26.6049,-153.433,279.771,-250.632,267.430,-503.862,564.211,-62.9091,-47.3680,14.2167,130.525,23.2203,-12.7517,736.960,-712.838,524.017,-38.0415,10.9800,606.954,-97.5464,133.217,291.743,145.644,277.039,347.938,40.3330,348.940,104.467,131.651,23.9725
9.96986,385.782,267.586,542.076,-312.321,-478.929,81.7190,-356.637,190.341,-563.872,192.051,10.2218,-106.155,357.623,-172.349,256.818,-472.160,527.636,25.8312,13.5698,103.156,71.6749,115.819,13.5548,668.374,-733.306,459.320,57.0299,86.1620,566.029,-86.7155,210.884,355.685,160.184,427.381,377.595,-55.1918,426.051,292.304,215.039,-141.926
9.97801,536.137,279.010,461.349,-345.291,-450.866,166.055,-336.325,229.217,-575.581,204.538,-6.16113,-58.8772,435.474,-94.0664,246.207,-440.458,491.062,114.572,74.5076,64.5409,12.8251,208.418,39.8613,599.789,-649.910,394.623,152.101,161.344,525.104,-75.8845,288.551,419.627,174.725,577.723,407.252,-150.716,371.119,480.142,298.426,-307.825
9.98615,560.094,299.364,399.568,-310.722,-347.928,235.628,-309.024,257.472,-618.759,155.436,-63.1724,-31.1877,474.015,-12.1844,255.801,-408.928,415.116,93.1545,106.647,-0.523560,-29.3707,303.814,-39.7853,577.967,-501.375,337.939,154.762,209.374,428.702,-109.062,349.533,420.488,278.856,576.040,380.033,-188.111,228.848,608.944,361.396,-439.830
9.99430,584.050,319.717,337.786,-276.153,-244.991,305.202,-281.723,285.728,-661.937,106.334,-120.184,-3.49817,512.556,69.6974,265.395,-377.397,339.170,71.7375,138.787,-65.5879,-71.5664,399.211,-119.432,556.144,-352.840,281.255,157.423,257.403,332.299,-142.240,410.515,421.349,382.988,574.357,352.813,-225.506,86.5759,737.747,424.367,-571.836
10.0024,444.028,247.393,308.481,-147.103,-142.053,323.565,-287.756,179.841,-667.385,-7.56177,-127.620,-6.76282,551.097,-26.4177,370.677,-345.867,263.223,84.5165,170.927,-21.6996,-81.8662,486.934,-165.237,587.527,-291.292,278.838,62.7739,305.433,314.798,-98.7023,412.983,390.730,456.013,427.163,271.325,-262.901,-63.9482,771.434,382.591,-607.197
10.0106,304.006,175.068,279.176,-18.0526,-39.1160,341.929,-293.789,73.9541,-672.833,-121.458,-135.056,-10.0276,589.637,-122.533,475.959,-314.337,187.277,97.2954,203.066,22.1888,-92.1660,574.657,-211.042,618.910,-229.744,276.422,-31.8751,353.463,297.296,-55.1644,415.452,360.112,529.039,279.969,189.837,-300.296,-214.472,805.121,340.816,-642.558
10.0187,207.029,71.8508,200.480,133.962,32.8555,320.605,-201.904,-28.7081,-613.880,-176.634,-112.747,12.5029,567.875,-199.016,500.172,-308.889,300.908,145.695,316.213,123.211,-133.033,521.704,-179.999,605.068,-205.847,257.725,-10.2930,447.430,348.128,-23.9558,286.997,353.103,458.849,213.925,106.313,-281.083,-265.278,704.390,333.082,-533.623
10.0269,110.051,-31.3665,121.783,285.976,104.827,299.281,-110.019,-131.370,-450.844,-231.810,-90.4386,35.0334,546.112,-275.499,524.385,-303.441,414.540,194.095,429.360,224.233,-173.899,345.978,-148.955,591.227,-181.950,239.028,11.2893,541.397,398.960,7.25281,158.542,346.094,388.658,147.881,22.7902,-261.871,-316.083,603.660,325.349,-424.688
10.0350,111.460,-21.3102,-32.6917,322.513,176.798,226.747,-18.1344,-182.439,-231.864,-178.996,-137.535,88.5183,472.475,-236.808,452.909,-199.155,528.171,242.495,511.400,272.108,-140.342,147.232,-117.912,524.179,-106.120,144.356,65.3081,498.864,449.792,-38.2544,30.0870,234.154,318.467,182.575,-28.1719,-185.335,-223.843,487.077,464.260,-315.752
10.0432,112.870,-11.2540,-187.167,359.051,248.770,154.213,73.7505,-233.509,-12.8834,-126.182,-184.631,142.003,398.838,-198.116,381.433,-94.8687,641.803,290.894,593.441,319.982,-106.785,-51.5142,-86.8683,457.132,-30.2909,49.6851,119.327,456.330,500.623,-83.7616,-98.3679,122.215,248.277,217.270,-79.1338,-108.798,-131.602,370.494,603.171,-206.817
10.0513,67.4766,20.8456,-280.072,336.866,234.940,96.0818,-23.6033,-167.203,89.3291,-211.056,-158.139,103.270,258.414,-169.568,273.410,-15.2922,643.860,271.258,588.641,331.650,-51.2992,-138.198,-63.9327,453.183,26.0639,-59.9100,148.173,460.391,544.058,-61.9712,-166.115,-67.7665,207.896,296.387,-43.9438,7.50623,-46.2395,323.597,688.073,-230.769
10.0595,22.0837,52.9451,-372.977,314.681,221.110,37.9507,-120.957,-100.898,191.542,-295.929,-131.648,64.5367,117.989,-141.020,165.387,64.2842,645.917,251.622,583.841,343.317,4.18658,-224.882,-40.9971,449.234,82.4188,-169.505,177.020,464.452,587.493,-40.1808,-233.863,-257.748,167.515,375.504,-8.75378,123.811,39.1234,276.699,772.974,-254.720
10.0676,-23.3091,136.533,-303.499,292.496,176.315,31.0293,-140.532,-34.5930,200.080,-413.200,-15.9213,-5.15063,70.9380,-164.823,89.2601,1.09497,595.313,231.986,516.828,323.096,57.0144,-158.101,-18.0615,477.209,86.8411,-181.418,130.181,563.013,529.485,14.4877,-266.502,-447.729,127.135,353.883,26.4363,114.003,25.4550,303.781,753.130,-310.887
10.0757,-68.7019,220.120,-234.021,270.311,131.519,24.1080,-160.107,31.7122,208.618,-530.470,99.8053,-74.8380,23.8867,-188.627,13.1332,-62.0944,544.710,212.350,449.815,302.875,-17.7419,-91.3193,4.87415,505.183,91.2635,-193.332,83.3425,661.574,471.476,69.1563,-299.142,-637.711,86.7537,332.261,61.6263,104.195,11.7866,330.863,733.285,-367.053
10.0839,-51.2366,186.573,-137.479,302.584,122.850,35.1101,-118.570,16.1134,211.952,-585.646,104.608,-105.833,57.8884,-193.454,75.8871,-131.461,608.643,205.538,373.080,322.515,-185.528,-33.4899,-6.03186,398.814,72.9654,-237.128,-14.8544,682.041,358.519,86.8369,-216.949,-815.888,105.344,219.696,112.419,37.0637,-43.1448,352.330,700.347,-375.568
10.0920,-33.7712,153.025,-40.9376,334.856,114.181,46.1122,-77.0328,0.514526,215.286,-640.823,109.411,-136.827,91.8903,-198.280,138.641,-200.828,672.576,198.726,296.346,342.155,-353.315,24.3394,-16.9379,292.444,54.6673,-280.923,-113.051,702.508,245.562,104.517,-134.756,-994.064,123.935,107.131,163.211,-30.0677,-98.0762,373.797,667.410,-384.083
10.1002,-16.3058,88.5845,1.47644,398.623,105.512,-14.5793,-68.8296,-46.0402,218.619,-544.813,114.213,-33.6866,125.892,-171.695,148.235,-270.194,712.812,226.109,219.612,414.942,-441.361,-71.2968,28.5588,217.998,36.3693,-324.719,-113.938,649.474,132.605,89.3198,5.95032,-983.366,142.525,50.5312,138.027,5.98352,-119.997,321.285,571.625,-274.477
10.1083,1.15955,24.1440,43.8905,462.389,96.8436,-75.2710,-60.6263,-92.5949,221.953,-448.803,119.016,69.4540,159.894,-145.110,157.828,-339.561,626.663,253.493,142.878,487.729,-401.823,-166.933,74.0554,143.552,18.0712,-368.514,-114.825,596.441,19.6476,74.1222,146.656,-972.669,161.116,-6.06836,112.843,42.0348,-141.918,268.773,475.839,-164.871
10.1165,56.8864,78.4478,20.5056,445.289,129.140,-70.4301,-136.192,-115.127,217.969,-378.440,167.661,234.664,193.085,-245.151,205.465,-344.580,426.553,208.744,45.4056,567.409,-312.365,-217.169,150.750,136.195,50.7319,-335.488,-84.4579,491.399,40.6276,58.6678,191.181,-840.276,168.042,38.0702,148.881,54.5297,-168.137,240.370,373.999,-15.1636
10.1246,112.613,132.751,-2.87915,428.189,161.437,-65.5891,-211.757,-137.658,213.984,-308.078,216.307,399.875,226.276,-345.193,253.101,-349.599,226.443,163.995,-52.0664,647.089,-222.906,-267.405,227.444,128.837,83.3925,-302.461,-54.0908,386.357,61.6074,43.2134,235.706,-707.883,174.968,82.2086,184.919,67.0244,-194.357,211.968,272.158,134.544
10.1328,69.9534,114.972,27.8636,463.578,245.343,92.8811,-287.322,-67.3224,210.000,-270.113,235.207,513.495,207.594,-445.234,300.738,-167.925,18.4343,176.240,-87.3248,673.622,-242.426,-246.024,270.297,89.5568,147.213,-215.166,-77.7848,281.316,138.945,126.393,245.123,-638.449,212.999,92.7678,362.056,45.1249,-121.545,109.586,233.165,187.606
10.1409,27.2935,97.1926,58.6064,498.968,329.249,251.351,-362.887,3.01355,206.016,-232.148,254.107,627.115,188.911,-545.276,348.375,13.7500,-189.575,188.485,-122.583,700.154,-261.946,-224.642,313.150,50.2762,211.033,-127.872,-101.479,176.274,216.282,209.573,254.540,-569.014,251.031,103.327,539.193,23.2255,-48.7325,7.20447,194.172,240.668
10.1491,-115.803,60.1052,0.0386963,483.180,366.061,444.388,-309.979,24.3361,271.637,-117.914,285.402,613.048,202.001,-592.311,415.614,196.797,-310.035,209.278,-68.4097,793.785,-221.660,-146.990,371.513,9.00031,263.817,-22.9403,-145.446,151.952,228.809,263.985,318.813,-564.505,256.013,50.9248,662.062,-52.4152,81.8479,-110.700,100.187,221.247
10.1572,-258.899,23.0177,-58.5291,467.392,402.874,637.425,-257.070,45.6584,337.258,-3.68091,316.696,598.982,215.091,-639.346,482.853,379.845,-430.496,230.072,-14.2360,887.417,-181.375,-69.3386,429.877,-32.2755,316.602,81.9912,-189.412,127.629,241.335,318.397,383.087,-559.997,260.995,-1.47742,784.930,-128.056,212.428,-228.604,6.20178,201.826
10.1653,-325.473,58.0134,-84.6202,451.604,367.432,697.316,-204.161,-46.5239,402.878,2.56226,347.990,471.416,280.055,-592.147,534.144,442.090,-371.911,193.872,8.83081,978.391,-141.090,39.0065,522.082,-41.6281,400.546,154.362,-157.694,50.8064,287.676,318.012,447.360,-586.967,265.976,-87.4591,723.284,-203.696,221.970,-251.392,-56.3593,150.190
10.1735,-392.046,93.0093,-110.712,435.817,331.991,757.208,-151.253,-138.706,468.499,8.80542,379.284,343.851,345.019,-544.949,585.436,504.336,-313.327,157.673,31.8977,941.810,-100.804,147.352,614.287,-50.9806,484.490,226.733,-125.975,-26.0164,334.017,317.626,511.633,-613.938,270.958,-173.441,661.638,-279.337,231.512,-274.180,-118.920,98.5535
10.1816,-393.711,84.8838,-79.6304,411.499,258.487,608.740,-110.844,-155.434,423.370,-43.8397,323.977,222.734,414.522,-461.431,528.745,471.175,-258.362,135.365,0.527588,771.364,-176.807,251.061,670.183,1.60138,495.079,341.161,-123.483,-80.5265,422.273,271.006,533.118,-581.229,220.209,-245.431,497.559,-237.822,75.3146,-219.026,-103.577,15.3735
10.1898,-395.377,76.7583,-48.5493,387.182,184.984,460.271,-70.4355,-172.161,378.240,-96.4850,268.670,101.617,484.025,-377.913,472.055,438.015,-203.398,113.058,-30.8425,600.917,-252.809,354.770,726.079,54.1834,505.668,455.589,-120.991,-135.037,510.530,224.386,554.604,-548.520,169.459,-317.421,333.480,-196.307,-80.8833,-163.872,-88.2330,-67.8065
10.1979,-320.519,37.7401,-49.9448,362.864,80.5139,383.497,-30.0270,-54.7466,405.968,-84.3361,262.938,32.0912,480.905,-388.629,383.469,404.854,-201.094,193.338,-93.3194,430.471,-328.811,455.921,703.011,106.765,485.098,570.018,-215.809,-53.0459,598.787,144.887,423.955,-452.853,118.710,-311.059,288.793,-97.4680,-160.057,-92.8653,-41.4657,-97.2949
10.2061,-245.661,-1.27820,-51.3403,338.547,-23.9557,306.722,10.3816,62.6681,433.697,-72.1871,257.206,-37.4349,477.784,-399.345,294.882,371.694,-198.790,273.618,-155.796,260.025,-404.813,434.300,679.943,159.347,464.528,684.446,-310.627,28.9448,687.043,65.3890,293.305,-357.186,67.9606,-304.698,244.106,1.37073,-239.230,-21.8586,5.30164,-126.783
10.2142,-204.283,-69.2584,-76.4166,269.614,-109.717,340.368,61.2069,152.996,497.854,-39.7902,245.897,-69.5581,450.023,-419.876,211.279,306.274,-196.486,390.944,-249.380,227.098,-333.296,334.667,617.394,202.618,418.641,650.317,-296.648,99.7793,614.681,-47.3301,186.793,-275.291,27.5797,-233.975,321.524,67.2483,-173.983,64.0098,-29.1090,-55.6000
10.2224,-162.904,-137.239,-101.493,200.680,-195.478,374.015,112.032,243.324,562.011,-7.39307,234.587,-101.681,422.263,-440.408,127.677,240.854,-194.182,508.270,-342.964,321.726,-261.780,235.035,554.844,245.889,372.754,616.188,-282.668,170.614,542.319,-160.049,80.2804,-193.396,-12.8010,-163.253,398.942,133.126,-108.736,149.878,-63.5196,15.5833
10.2305,-121.525,-205.219,-72.4417,79.2577,-208.985,335.968,162.858,220.148,594.944,25.0039,114.213,20.9670,321.878,-366.706,97.2341,120.524,-139.218,431.819,-498.761,419.011,-137.103,178.884,413.331,289.161,326.867,462.670,-193.002,146.948,393.874,-272.768,79.0919,-174.459,60.8727,-58.9515,476.360,164.609,-98.5061,204.041,-35.0828,-9.87830
10.2386,-80.1462,-273.199,-43.3903,-42.1649,-222.492,297.920,213.683,196.971,627.876,57.4010,-6.16113,143.615,221.494,-293.004,66.7916,0.194092,-84.2536,355.368,-654.559,516.296,-12.4259,122.733,271.817,332.432,280.979,309.152,-103.337,123.281,380.688,-385.487,77.9033,-155.523,134.546,45.3501,553.778,196.093,-88.2763,258.205,-6.64587,-35.3398
10.2468,-12.8896,-310.528,-102.888,-89.5695,-120.764,215.224,324.275,156.201,596.245,109.203,-85.0938,200.566,93.3492,-246.215,129.068,-167.324,-7.60791,233.456,-681.716,561.721,93.9772,171.211,192.589,332.806,357.032,238.901,-77.9115,12.9487,460.315,-308.172,148.188,-137.898,213.971,167.534,444.180,111.853,-92.9614,242.022,67.4945,-66.6739
10.2549,54.3669,-347.857,-162.386,-136.974,-19.0366,132.529,434.867,115.430,564.613,161.004,-164.026,257.517,-34.7958,-199.425,191.344,-334.842,69.0378,111.544,-708.874,607.146,200.380,219.688,113.361,333.180,433.085,168.650,-52.4858,-97.3840,539.942,-230.857,218.472,-120.273,293.396,289.719,334.582,27.6143,-97.6464,225.839,141.635,-98.0080
10.2631,66.9642,-292.507,-221.884,-152.885,82.6912,65.1958,578.792,188.164,532.982,277.600,-153.724,159.697,-7.31873,-152.635,285.517,-425.486,93.0229,92.2195,-632.342,578.164,338.679,237.473,203.341,280.348,540.297,196.080,-27.0603,-207.717,549.122,-137.103,253.649,-165.606,320.979,288.779,224.984,-56.6249,-25.3071,209.656,152.928,10.2561
10.2712,79.5614,-237.158,-281.383,-168.796,184.419,-2.13696,722.718,260.898,501.350,394.195,-143.422,61.8766,20.1582,-105.846,379.689,-516.131,117.008,72.8951,-555.811,549.181,476.979,255.257,293.321,227.517,647.509,223.511,-1.63477,-318.049,558.302,-43.3488,288.825,-210.939,348.561,287.839,115.387,-140.864,47.0321,193.473,164.221,118.520
10.2794,17.6854,-123.240,-253.600,-163.711,158.412,39.0309,844.421,412.957,465.816,484.468,-117.008,-35.9437,128.688,-49.2400,308.068,-527.156,94.9155,8.68872,-415.121,540.130,472.410,246.185,394.581,195.303,769.652,245.515,10.2756,-364.726,468.152,-19.1183,284.505,-274.635,437.706,151.882,55.9874,-238.718,159.259,210.977,201.045,308.664
10.2875,-44.1907,-9.32324,-225.817,-158.626,132.406,80.1987,966.124,565.016,430.281,574.741,-90.5935,-133.764,237.218,7.36572,236.447,-538.180,72.8228,-55.5177,-274.432,531.078,467.842,237.113,495.841,163.088,891.794,267.518,22.1859,-411.402,378.002,5.11230,280.186,-338.331,526.852,15.9243,-3.41162,-336.571,271.486,228.481,237.870,498.807
10.2957,-73.2711,11.9156,-198.035,-80.0557,75.4336,90.6407,1010.05,624.207,394.747,632.617,64.7156,-179.994,345.749,158.205,148.878,-549.205,124.455,-119.724,-164.849,522.026,463.273,258.734,518.138,205.362,920.459,322.083,66.5328,-363.577,321.666,-3.53540,334.379,-339.069,543.417,-86.4535,-30.2493,-354.171,350.702,108.595,306.119,570.830
