,FA_20231109_2H_yeast_1.5.ser#1,FA_20231109_2H_yeast_1.5.ser#2,FA_20231109_2H_yeast_1.5.ser#3,FA_20231109_2H_yeast_1.5.ser#4,FA_20231109_2H_yeast_1.5.ser#5,FA_20231109_2H_yeast_1.5.ser#6,FA_20231109_2H_yeast_1.5.ser#7,FA_20231109_2H_yeast_1.5.ser#8,FA_20231109_2H_yeast_1.5.ser#9,FA_20231109_2H_yeast_1.5.ser#10,FA_20231109_2H_yeast_1.5.ser#11,FA_20231109_2H_yeast_1.5.ser#12,FA_20231109_2H_yeast_1.5.ser#13,FA_20231109_2H_yeast_1.5.ser#14,FA_20231109_2H_yeast_1.5.ser#15,FA_20231109_2H_yeast_1.5.ser#16,FA_20231109_2H_yeast_1.5.ser#17,FA_20231109_2H_yeast_1.5.ser#18,FA_20231109_2H_yeast_1.5.ser#19,FA_20231109_2H_yeast_1.5.ser#20,FA_20231109_2H_yeast_1.5.ser#21,FA_20231109_2H_yeast_1.5.ser#22,FA_20231109_2H_yeast_1.5.ser#23,FA_20231109_2H_yeast_1.5.ser#24,FA_20231109_2H_yeast_1.5.ser#25,FA_20231109_2H_yeast_1.5.ser#26,FA_20231109_2H_yeast_1.5.ser#27,FA_20231109_2H_yeast_1.5.ser#28,FA_20231109_2H_yeast_1.5.ser#29,FA_20231109_2H_yeast_1.5.ser#30,FA_20231109_2H_yeast_1.5.ser#31,FA_20231109_2H_yeast_1.5.ser#32,FA_20231109_2H_yeast_1.5.ser#33,FA_20231109_2H_yeast_1.5.ser#34,FA_20231109_2H_yeast_1.5.ser#35,FA_20231109_2H_yeast_1.5.ser#36,FA_20231109_2H_yeast_1.5.ser#37,FA_20231109_2H_yeast_1.5.ser#38,FA_20231109_2H_yeast_1.5.ser#39,FA_20231109_2H_yeast_1.5.ser#40,FA_20231109_2H_yeast_1.5.ser#41,FA_20231109_2H_yeast_1.5.ser#42,FA_20231109_2H_yeast_1.5.ser#43,FA_20231109_2H_yeast_1.5.ser#44,FA_20231109_2H_yeast_1.5.ser#45,FA_20231109_2H_yeast_1.5.ser#46,FA_20231109_2H_yeast_1.5.ser#47,FA_20231109_2H_yeast_1.5.ser#48,FA_20231109_2H_yeast_1.5.ser#49,FA_20231109_2H_yeast_1.5.ser#50,FA_20231109_2H_yeast_1.5.ser#51,FA_20231109_2H_yeast_1.5.ser#52,FA_20231109_2H_yeast_1.5.ser#53,FA_20231109_2H_yeast_1.5.ser#54,FA_20231109_2H_yeast_1.5.ser#55,FA_20231109_2H_yeast_1.5.ser#56,FA_20231109_2H_yeast_1.5.ser#57,FA_20231109_2H_yeast_1.5.ser#58,FA_20231109_2H_yeast_1.5.ser#59,FA_20231109_2H_yeast_1.5.ser#60,FA_20231109_2H_yeast_1.5.ser#61,FA_20231109_2H_yeast_1.5.ser#62,FA_20231109_2H_yeast_1.5.ser#63,FA_20231109_2H_yeast_1.5.ser#64,FA_20231109_2H_yeast_1.5.ser#65,FA_20231109_2H_yeast_1.5.ser#66,FA_20231109_2H_yeast_1.5.ser#67,FA_20231109_2H_yeast_1.5.ser#68,FA_20231109_2H_yeast_1.5.ser#69,FA_20231109_2H_yeast_1.5.ser#70
2.49268,53.7561,362.913,-175.052,-422.240,-80.7711,-319.113,-20.2863,65.7660,-326.779,-123.738,224.379,300.617,-452.089,-290.091,-278.742,242.318,349.168,54.9921,471.599,634.206,-214.921,310.520,88.0585,143.897,396.151,53.7639,260.957,320.432,38.7660,135.212,-25.1467,-87.8238,500.384,675.775,703.713,870.854,11.1239,33.8358,163.477,201.540,-122.227,259.259,257.863,-220.425,85.1210,23.9917,-46.2239,223.325,245.196,-446.134,243.331,-215.594,128.566,-82.4001,1085.01,377.808,17.1262,271.112,243.993,152.882,113.243,-236.818,180.821,-374.431,527.811,-165.594,100.587,1.34931,263.765,709.081
2.50083,101.036,277.228,-252.121,-387.966,58.8193,-371.228,-37.5192,200.809,-172.801,-147.401,184.274,289.849,-426.227,-406.119,-296.513,161.458,420.472,143.374,436.041,549.693,-184.613,361.828,25.6492,180.692,246.566,141.040,291.052,283.931,185.027,186.659,-60.7850,-155.005,587.713,814.563,611.880,869.936,5.45341,-35.7091,212.197,199.041,-247.536,231.780,256.971,-210.313,1.37048,91.1093,-32.9928,181.501,234.540,-494.752,258.923,-194.405,25.2098,-51.8796,1034.34,517.783,-42.2465,188.961,199.585,294.762,265.510,-275.873,169.981,-322.646,652.111,-214.001,148.082,-6.04300,266.401,626.939
2.50897,122.377,242.161,-300.393,-347.234,175.656,-387.219,11.2345,344.589,-26.3472,-139.771,146.468,287.025,-370.714,-509.388,-292.353,109.080,460.505,160.988,417.662,412.917,-144.822,460.728,-53.8879,239.630,105.288,217.460,360.916,354.475,287.174,237.177,-101.659,-220.437,596.013,932.709,517.020,834.410,10.3383,-48.6352,226.723,130.011,-319.942,228.564,236.343,-199.839,-37.7135,178.254,-64.1281,137.622,238.550,-522.062,319.147,-105.961,-105.992,-23.5182,914.078,567.414,-91.3709,88.1611,140.631,395.250,383.016,-302.609,123.959,-239.359,745.507,-162.060,199.678,21.4610,320.486,470.950
2.51712,123.938,251.268,-327.871,-284.050,235.768,-388.093,94.5157,468.038,130.784,-115.022,120.006,271.228,-319.985,-573.750,-247.419,112.254,474.563,123.655,402.052,276.387,-113.144,586.055,-126.093,334.959,-15.2711,275.985,477.133,489.235,334.005,241.536,-147.277,-284.047,561.435,990.819,487.540,752.032,56.4154,-28.1506,253.650,21.3855,-341.148,238.483,195.350,-195.612,-42.8716,265.499,-144.228,119.782,248.038,-550.648,423.497,29.8528,-255.768,-49.2555,753.640,558.443,-156.545,32.9309,89.8829,454.395,429.154,-311.394,57.6179,-153.411,772.214,-36.1932,209.285,25.7855,339.387,292.767
2.52526,120.464,265.886,-345.577,-184.326,236.172,-404.114,168.135,539.464,285.799,-98.2072,83.5724,234.140,-293.430,-565.606,-173.484,130.174,506.202,91.8459,368.521,145.408,-78.2292,680.867,-184.089,443.892,-82.3512,316.352,577.303,619.022,363.334,193.108,-188.015,-340.258,524.296,962.095,532.025,656.026,124.066,12.3751,304.402,-89.5766,-338.923,212.588,128.766,-151.122,-46.0556,333.620,-279.295,141.352,273.926,-577.625,519.000,199.462,-405.381,-117.679,595.432,519.072,-268.395,26.8821,64.0038,477.699,418.240,-303.641,3.39735,-72.9487,749.275,109.890,161.037,-15.8725,276.572,168.311
2.53341,106.291,251.868,-338.437,-63.6053,213.995,-446.370,209.258,546.142,394.962,-105.919,4.46838,183.037,-294.639,-493.921,-110.060,118.942,581.167,73.3002,299.775,29.5081,-46.3442,701.341,-259.592,549.979,-81.9909,342.845,593.900,704.955,376.861,130.107,-202.549,-402.320,479.642,884.472,619.502,577.657,171.474,55.0907,351.207,-196.795,-339.933,114.467,55.3294,-50.3071,-43.6514,337.298,-442.114,203.143,320.115,-562.278,555.271,405.754,-514.043,-145.694,456.460,440.722,-424.231,40.7872,46.8062,460.711,386.020,-277.228,6.02442,28.3793,680.209,212.014,77.6550,-72.1231,157.960,133.749
2.54155,64.6822,206.415,-276.951,28.7923,204.187,-515.568,224.892,511.592,428.325,-112.273,-92.8534,124.125,-337.912,-408.735,-74.5341,89.6625,656.599,18.1949,195.482,-41.7737,-25.6708,654.305,-325.688,653.600,-48.9420,374.827,546.823,737.641,371.212,105.005,-184.094,-467.196,436.052,819.143,723.607,521.287,207.613,82.8013,380.263,-314.999,-344.851,-31.2153,13.6952,59.2852,-12.0233,239.991,-573.619,272.745,348.379,-496.887,517.833,628.236,-543.143,-81.2493,328.119,335.153,-589.541,67.9115,-9.57944,409.252,343.819,-240.212,83.5097,173.135,531.333,228.988,-35.5177,-108.629,28.8207,190.761
2.54970,-30.8084,139.949,-160.601,49.4395,221.997,-611.825,231.265,445.229,375.401,-74.0011,-163.477,49.2267,-410.586,-343.690,-85.9743,75.9915,665.366,-71.7137,68.8579,-55.1065,3.27313,558.529,-331.363,728.306,5.88720,421.965,491.665,722.111,377.839,127.896,-153.703,-499.149,405.870,757.214,806.343,489.326,256.485,81.9542,394.356,-440.325,-353.328,-156.316,-0.251718,163.317,32.6344,96.8595,-634.658,291.263,329.702,-392.112,438.266,827.288,-460.830,19.4455,216.412,261.009,-713.357,103.288,-125.834,341.663,280.952,-223.127,179.019,333.823,311.868,169.516,-179.146,-126.474,-80.9375,318.676
2.55784,-172.903,85.1618,-24.1734,24.4239,247.032,-725.438,207.002,352.826,260.897,22.0900,-178.217,-48.4281,-466.852,-293.902,-137.832,92.6504,589.219,-137.807,-44.7953,-36.8759,42.9911,450.189,-277.770,725.173,93.7913,490.621,465.269,671.381,391.802,172.083,-127.112,-485.679,392.020,687.613,828.069,468.182,315.090,45.1911,400.605,-552.986,-380.616,-212.575,-19.8400,270.113,58.4191,6.29362,-623.801,234.158,285.628,-258.161,351.012,935.842,-264.230,74.6967,126.792,250.499,-750.953,133.390,-255.595,256.127,205.828,-251.965,233.251,457.463,111.062,80.2224,-317.487,-130.493,-135.681,450.005
2.56599,-287.684,94.0011,127.371,-8.98336,255.879,-807.310,122.521,268.257,133.418,146.314,-130.214,-149.418,-487.560,-250.112,-153.242,122.488,463.820,-148.960,-101.159,-19.7128,64.2757,385.323,-202.003,629.462,175.542,597.060,479.276,587.345,377.002,197.225,-96.6436,-448.628,423.869,642.995,784.374,409.332,375.913,-11.8616,410.140,-613.740,-419.269,-211.575,-58.9800,364.581,61.9652,-14.6523,-565.636,134.746,247.735,-127.703,281.841,877.021,-14.1404,87.0250,36.0926,264.104,-688.318,172.634,-335.437,135.954,152.965,-329.052,248.687,528.695,5.31408,24.6246,-395.417,-125.262,-104.653,504.795
2.57413,-319.253,182.113,275.506,-57.4237,250.380,-794.891,-2.81334,228.248,30.4452,253.774,-40.3725,-226.664,-506.153,-230.070,-80.1082,134.100,335.126,-129.644,-82.9396,-2.53358,51.0941,372.294,-119.151,494.961,209.744,749.379,488.460,467.098,346.917,179.946,-31.9925,-419.180,515.540,641.108,706.956,281.440,426.889,-37.8386,443.251,-566.620,-447.688,-214.015,-94.3028,429.147,43.4775,-16.2780,-477.545,42.0734,207.421,-39.5054,264.207,650.382,196.265,89.2801,-77.5701,247.903,-554.695,232.476,-333.699,3.87017,151.760,-435.819,250.088,590.435,-11.3416,36.6535,-396.485,-122.598,16.7636,477.317
2.58228,-290.426,302.110,362.086,-110.048,221.969,-686.863,-136.865,232.176,-33.1472,318.307,77.3321,-267.704,-534.678,-245.607,27.6952,125.691,235.452,-119.005,-13.4417,13.9365,15.4671,367.530,-24.9395,376.511,203.789,895.826,423.098,332.782,336.187,119.011,72.0073,-413.459,623.786,681.859,633.978,146.564,449.888,-13.4125,495.732,-415.741,-451.431,-247.425,-96.3998,449.035,3.98172,-17.0770,-380.074,-13.8761,160.938,6.61709,309.924,374.770,322.850,74.6718,-193.346,209.182,-408.333,286.766,-271.061,-108.620,183.828,-518.233,238.093,686.018,2.53302,89.3787,-336.762,-102.077,185.855,418.128
2.59042,-246.743,388.579,379.944,-147.839,178.967,-557.406,-262.046,258.662,-46.3337,353.685,203.498,-272.776,-558.932,-282.733,92.1873,113.281,196.745,-131.234,48.4949,6.97093,-19.1006,312.636,66.5995,276.301,165.034,965.987,299.229,227.010,329.514,22.1996,175.405,-417.382,701.962,743.814,574.507,101.365,431.751,41.3157,521.333,-238.945,-433.671,-287.505,-68.2372,404.653,-49.9922,-10.8256,-326.540,-26.5595,150.214,33.8927,365.491,176.590,367.098,44.2933,-249.538,192.013,-293.378,302.742,-200.450,-205.542,201.036,-528.809,201.975,790.966,14.3674,115.979,-199.321,-50.4127,318.283,348.566
2.59857,-215.718,423.989,364.697,-179.232,175.260,-454.936,-339.185,291.573,-9.53232,399.888,301.280,-262.613,-589.221,-327.530,102.628,108.715,222.465,-170.303,80.4788,-25.7004,-18.3922,175.203,145.988,203.980,94.6219,946.938,205.304,194.915,308.387,-104.680,241.850,-399.088,740.268,781.172,512.742,171.924,385.760,97.2023,492.412,-117.042,-417.683,-308.324,-23.8509,312.703,-125.960,-26.9961,-335.085,7.51544,192.210,53.0609,382.958,72.2129,340.239,28.7199,-217.284,198.417,-224.443,259.935,-177.899,-285.067,184.942,-479.415,165.485,871.369,24.1098,78.4152,18.4973,-2.40405,370.663,255.081
2.60672,-213.734,415.159,327.941,-211.926,233.027,-371.241,-338.624,299.482,70.6997,476.132,331.617,-268.941,-631.329,-373.937,64.7146,112.151,280.156,-233.204,128.852,-51.6513,60.1952,0.438771,216.483,201.214,12.1996,862.062,179.035,243.793,298.251,-236.584,259.852,-327.899,730.595,758.856,448.288,307.042,337.619,116.813,411.289,-88.5257,-387.885,-303.858,44.1460,212.053,-207.919,-88.3902,-373.435,79.9996,226.466,63.0445,367.873,41.9733,266.135,38.0991,-154.234,204.732,-191.240,161.824,-215.184,-294.639,167.675,-437.462,150.619,884.181,47.8189,27.0681,238.699,15.5736,395.114,156.120
2.61486,-236.410,371.091,284.108,-255.313,303.674,-294.652,-296.581,243.520,177.661,574.512,269.080,-305.960,-661.758,-418.566,-24.7611,124.841,323.826,-265.655,224.998,-50.9606,205.884,-114.473,259.956,276.676,-68.3221,748.033,192.257,336.083,298.728,-316.319,249.096,-202.473,636.885,673.366,387.689,430.347,294.802,93.4553,273.935,-135.915,-292.006,-277.675,137.815,133.612,-241.196,-129.238,-410.758,173.820,183.136,70.5359,320.243,98.1673,184.070,38.7428,-116.825,205.863,-172.372,38.8271,-261.923,-221.849,175.398,-451.326,147.255,802.418,89.4189,46.4598,366.733,9.40278,441.654,66.0686
2.62301,-275.657,308.681,253.335,-305.672,345.608,-252.654,-277.778,115.914,272.274,677.599,150.487,-366.267,-649.225,-462.940,-117.383,164.703,325.559,-208.693,319.641,-27.6334,339.345,-118.355,240.953,385.299,-144.692,635.171,214.191,431.887,278.868,-317.971,211.856,-60.8177,460.548,546.070,352.636,497.351,237.013,74.8418,105.442,-222.501,-129.629,-245.498,235.093,90.5647,-206.256,-86.4753,-446.241,258.316,67.0265,104.631,201.100,227.855,119.064,17.6008,-113.740,230.222,-146.803,-103.670,-232.793,-131.958,176.646,-493.676,131.086,663.226,109.953,151.777,400.247,-11.9048,475.107,-8.98828
2.63115,-321.138,218.128,235.651,-364.230,353.240,-278.109,-285.968,-50.8780,330.015,764.695,62.2872,-419.510,-596.207,-485.931,-168.643,232.763,293.002,-67.6968,366.632,13.3563,409.474,-29.9599,161.390,477.682,-200.311,523.267,232.994,503.962,233.483,-267.549,127.632,45.9030,262.276,433.263,347.714,488.992,163.454,115.339,-22.3415,-344.659,25.5469,-218.200,317.326,51.1657,-133.486,10.7061,-476.142,301.847,-46.5252,184.640,24.1346,384.137,66.2043,4.67981,-147.265,298.525,-107.162,-278.831,-79.3077,-82.9322,165.402,-518.660,109.886,517.733,91.2538,272.571,409.982,-38.9363,445.292,-29.1308
2.63930,-360.832,102.207,223.090,-428.712,327.121,-357.995,-256.663,-210.937,334.601,829.446,47.2644,-442.126,-520.777,-491.253,-210.772,286.654,263.969,106.970,372.650,71.1493,406.322,122.854,56.4180,509.434,-222.877,395.474,229.553,525.507,185.204,-204.227,5.88283,95.9411,98.6799,353.839,327.969,410.176,114.129,207.907,-49.9445,-489.065,114.783,-186.094,390.923,-11.0614,-58.4532,97.9438,-457.794,293.994,-96.8535,279.882,-126.781,541.521,12.6124,-3.25190,-179.356,365.848,-72.3113,-441.657,137.736,-90.1175,186.792,-526.590,133.489,378.385,75.1817,329.545,425.454,-53.1515,368.925,50.2384
2.64744,-394.795,27.9037,202.087,-481.328,280.611,-466.186,-181.246,-330.727,262.063,872.789,83.2164,-449.609,-428.983,-503.013,-285.992,282.342,260.798,261.121,356.041,119.082,333.606,321.524,-54.9824,452.470,-203.641,238.526,189.078,495.808,139.793,-150.676,-99.3972,109.490,2.99496,258.661,264.181,312.871,118.367,287.960,1.09071,-609.003,166.405,-121.928,475.012,-114.080,-5.54013,147.026,-367.987,240.915,-80.3824,367.456,-200.774,673.856,-28.4632,-46.8626,-163.153,369.274,-66.4618,-505.977,277.193,-145.086,259.937,-527.060,222.653,253.047,79.3866,299.502,433.324,-29.1914,298.861,219.633
2.65559,-421.977,32.5118,173.812,-512.280,233.521,-570.297,-128.624,-403.842,125.453,880.957,153.747,-469.865,-333.823,-520.037,-380.072,206.888,258.061,336.002,317.182,123.201,211.249,503.318,-163.004,322.229,-137.020,52.7192,133.524,439.935,93.4019,-99.8627,-122.417,129.403,-13.3763,118.654,213.965,240.863,175.794,337.354,40.0884,-668.353,217.454,5.63445,552.566,-262.068,35.4298,156.389,-243.225,170.077,-18.0364,448.946,-218.296,737.678,-39.6822,-138.297,-113.013,292.160,-97.6015,-447.329,244.422,-242.557,363.200,-499.074,340.153,177.288,72.5842,231.313,423.752,40.6088,247.730,410.488
2.66373,-447.257,73.5725,148.289,-535.956,189.957,-620.404,-138.299,-430.720,12.7213,840.061,238.131,-497.919,-255.636,-523.449,-451.275,61.5207,213.522,313.908,252.398,87.4247,82.5765,589.185,-251.369,167.566,-32.0767,-112.046,81.8464,366.973,48.1092,-46.1294,-57.4085,154.346,15.4139,-34.6869,234.366,185.418,267.247,370.417,0.840915,-651.865,268.236,177.105,582.768,-405.449,81.8975,144.922,-145.418,121.206,36.8022,508.711,-210.277,735.672,-11.2901,-261.899,-74.7201,162.034,-161.077,-325.039,79.6014,-361.593,455.177,-423.142,447.276,173.255,37.3980,193.664,409.638,105.526,209.011,552.823
2.67188,-479.083,100.356,122.268,-545.133,151.123,-591.675,-184.859,-432.265,-4.06865,754.902,305.793,-503.713,-192.432,-514.998,-473.036,-138.232,122.452,249.720,171.888,49.7583,-20.0507,580.234,-287.403,30.6302,85.3671,-197.236,38.4424,267.051,-14.8161,-0.606711,40.8062,155.885,45.5945,-175.207,285.178,130.272,341.166,381.573,-104.642,-566.170,322.876,334.704,555.033,-484.060,107.030,143.380,-118.456,106.335,19.1956,536.945,-175.350,718.065,70.2071,-377.267,-63.9748,50.1179,-223.991,-219.133,-90.6277,-446.243,500.479,-321.154,520.883,228.128,-28.1319,180.738,391.031,95.1851,194.338,646.991
2.68002,-485.356,65.5531,97.2455,-501.624,110.433,-503.616,-211.838,-429.629,59.8926,648.279,351.246,-467.705,-115.466,-511.123,-460.641,-337.371,20.9733,213.733,86.0594,33.4675,-120.113,540.649,-251.767,-73.8064,173.441,-214.416,11.3883,156.212,-118.150,10.3257,126.283,156.827,64.2509,-310.185,298.056,83.2932,358.468,358.264,-214.531,-438.383,392.860,421.483,511.010,-496.540,84.6683,177.596,-176.686,98.5251,-35.4702,535.775,-114.363,727.815,209.847,-435.580,-60.7152,22.0644,-250.711,-158.194,-184.516,-472.770,489.622,-246.088,550.530,295.065,-93.5449,166.935,328.107,9.03758,186.625,733.463
2.68817,-434.044,-36.2835,72.8687,-408.958,68.9470,-404.602,-176.768,-416.779,151.572,547.701,375.190,-398.125,4.49675,-511.747,-448.574,-439.526,-65.7871,229.668,9.17276,24.0941,-238.925,504.385,-185.231,-139.270,196.091,-203.522,4.92504,47.3101,-240.426,-21.8610,172.562,183.996,81.8796,-420.259,256.463,65.0271,325.645,294.188,-283.351,-298.938,499.668,415.466,474.399,-471.557,60.2862,261.339,-286.497,74.4863,-4.27651,523.992,-45.4272,741.440,376.403,-429.165,-46.3007,67.6072,-258.234,-134.770,-211.078,-467.864,410.581,-232.352,552.093,321.514,-94.4880,171.281,205.561,-90.6031,144.816,820.502
2.69631,-356.346,-136.314,24.0685,-313.445,41.4646,-334.152,-78.8015,-386.262,231.871,455.162,388.753,-314.012,137.584,-492.096,-454.744,-389.321,-137.424,268.510,-45.8309,-9.94312,-353.799,441.270,-155.553,-162.592,141.948,-184.382,-4.78821,-58.5747,-310.315,-69.8707,154.723,231.251,95.7429,-438.948,184.038,95.6289,248.290,217.832,-310.082,-173.203,625.460,356.899,417.220,-417.097,74.8959,391.583,-360.025,54.0898,168.783,521.432,15.8836,711.356,505.017,-393.220,-32.3359,130.104,-287.780,-122.635,-208.286,-468.522,277.752,-247.795,519.479,304.131,-19.1812,233.528,57.1322,-147.526,51.0847,879.230
2.70446,-293.955,-184.001,-62.9519,-239.643,19.1843,-274.366,44.0186,-344.128,281.819,375.270,396.068,-235.571,210.550,-444.908,-485.698,-227.326,-200.935,296.965,-77.6281,-61.5321,-434.370,330.171,-166.021,-133.884,41.9199,-182.978,-51.9546,-150.651,-284.572,-97.0514,78.3810,283.025,90.7776,-340.825,109.812,168.604,143.158,186.158,-295.501,-56.9741,723.916,275.900,317.237,-324.688,72.2966,531.194,-342.084,50.0738,408.249,538.559,57.7915,647.447,549.228,-363.986,-22.3347,166.392,-332.694,-108.142,-201.909,-485.578,163.686,-242.699,435.777,260.140,90.2833,367.691,-74.5665,-146.898,-53.1108,881.656
2.71260,-272.714,-197.615,-167.513,-184.327,-8.17954,-204.887,146.343,-306.224,305.239,318.561,371.194,-183.133,167.453,-405.835,-543.328,-36.7555,-255.068,313.713,-95.1698,-94.5036,-459.455,203.049,-161.853,-66.3802,-40.6277,-202.826,-112.508,-198.194,-189.711,-98.2629,-4.06263,334.043,59.3332,-160.588,44.3893,255.566,48.0120,213.571,-213.956,69.4050,793.075,182.600,177.099,-194.951,-25.9120,633.004,-266.057,58.8017,587.269,574.228,79.2346,583.148,518.748,-336.465,6.30352,177.158,-361.130,-127.696,-188.491,-489.374,122.452,-209.921,311.144,218.100,173.119,535.048,-190.548,-124.853,-106.078,823.857
2.72075,-274.894,-214.097,-269.807,-139.970,-28.7187,-147.058,199.978,-285.423,335.019,276.966,298.242,-142.839,23.6579,-386.282,-615.809,118.934,-285.925,323.936,-117.607,-86.3979,-445.038,86.1896,-116.662,-22.2052,-78.4636,-212.034,-117.430,-195.585,-80.3600,-82.0365,-40.1637,375.939,-4.92281,42.9020,-41.4813,335.234,-26.0999,244.089,-47.8798,184.905,841.482,104.437,32.1848,-67.0889,-190.632,662.338,-156.116,69.3713,627.402,596.335,91.5898,527.418,470.595,-268.444,79.8997,172.578,-344.733,-198.943,-174.507,-452.479,124.702,-180.512,159.175,226.227,181.699,654.718,-301.749,-117.654,-131.954,728.037
2.72889,-245.328,-255.898,-370.002,-94.1744,-40.2657,-110.693,195.981,-279.260,400.897,265.341,201.803,-86.5245,-130.341,-369.075,-662.515,238.434,-294.757,305.309,-146.577,-42.2229,-442.725,-34.3095,-66.2415,-34.5278,-85.4433,-202.194,-67.1222,-173.418,-8.50953,-38.3885,-40.8793,365.089,-86.4776,235.314,-167.146,376.156,-103.391,220.468,180.353,265.231,854.731,57.7436,-68.3295,13.1891,-317.721,596.494,5.45309,79.3840,552.034,560.418,111.092,466.213,441.011,-125.264,183.166,166.177,-286.920,-258.397,-160.048,-385.936,110.213,-191.371,1.62443,303.423,132.399,667.172,-379.134,-113.665,-201.173,631.108
2.73704,-175.600,-307.530,-464.262,-44.1742,-53.0435,-101.156,150.215,-291.513,497.403,308.764,107.247,-24.7816,-218.956,-343.928,-637.421,369.747,-293.542,229.771,-155.593,24.1606,-452.206,-184.015,-47.8295,-58.6080,-81.8646,-197.944,-31.1667,-159.613,3.57905,45.2251,-46.3912,280.793,-139.751,403.925,-291.517,357.112,-196.281,146.335,402.683,340.969,848.702,23.1110,-110.062,42.5759,-338.143,465.922,189.916,101.823,448.231,461.334,147.793,388.899,400.036,63.7895,254.152,201.053,-230.669,-238.002,-125.738,-314.649,85.4581,-235.645,-115.823,408.203,103.289,570.148,-386.487,-98.2750,-306.657,550.703
2.74518,-105.730,-330.535,-536.297,-6.48625,-58.8377,-123.943,93.0279,-340.811,585.754,397.108,5.16861,30.3435,-261.315,-307.342,-533.566,535.706,-284.765,95.7664,-146.929,121.600,-438.996,-362.547,-53.1092,-38.9936,-68.9456,-190.438,-28.5502,-158.772,-5.57849,144.131,-53.3855,170.765,-134.099,536.673,-373.620,288.250,-288.660,75.0977,535.903,446.740,858.987,-12.4705,-94.1300,41.4676,-263.553,334.137,335.636,132.899,387.268,341.836,208.531,306.997,320.380,215.845,257.579,296.211,-192.577,-159.532,-64.4177,-239.884,80.4397,-273.123,-192.342,507.617,154.287,395.616,-317.564,-69.1696,-402.837,464.528
2.75333,-55.1146,-300.106,-591.620,5.52395,-35.3151,-149.864,45.0656,-433.704,631.665,490.038,-96.1363,86.3687,-299.568,-293.383,-388.288,675.446,-256.714,-43.7549,-139.383,253.420,-413.081,-524.937,-40.8033,0.262032,-31.7152,-143.526,-7.24102,-130.883,-6.82153,218.934,-43.3553,66.3823,-71.5922,621.411,-402.004,209.100,-343.505,56.4912,533.571,538.730,875.241,-34.1988,-8.94489,26.6056,-161.712,246.085,410.620,150.078,361.640,246.559,302.161,226.430,211.051,255.676,200.679,413.290,-149.160,-95.5074,8.76017,-136.561,94.5713,-283.991,-270.361,604.547,277.386,207.734,-215.963,-20.6549,-490.657,356.293
2.76147,-23.5004,-232.092,-610.808,-8.61941,-4.57831,-151.165,7.66029,-543.168,630.552,552.925,-160.956,145.233,-338.456,-342.431,-245.657,714.039,-185.895,-132.609,-108.272,374.214,-378.234,-638.486,4.65704,-1.91855,22.1196,-42.7587,48.9840,-29.5766,-6.71454,235.283,-11.4751,-37.7328,0.888886,636.801,-383.178,149.364,-345.974,102.790,419.710,553.355,866.151,-32.0066,123.281,5.14513,-73.2925,185.359,436.289,152.555,308.538,194.931,411.058,140.464,95.1450,158.962,102.108,501.027,-96.9029,-87.0581,96.2341,-7.23038,102.065,-302.281,-350.056,697.506,409.169,83.1062,-147.098,59.0103,-564.693,246.322
2.76962,-16.0483,-178.983,-564.856,-22.6820,5.64226,-156.265,-17.3543,-628.394,610.141,580.763,-162.534,205.054,-387.919,-433.895,-135.854,636.345,-83.4933,-163.380,-33.4194,434.667,-310.352,-714.133,53.8503,-53.6265,83.1023,89.0022,91.0989,106.294,12.1548,181.557,34.1648,-116.747,21.5746,581.414,-345.513,134.343,-306.289,189.198,254.397,505.658,811.754,-21.8131,214.563,-25.4536,4.62228,108.213,439.664,167.977,199.126,156.631,504.866,56.1170,-13.1437,-32.6687,3.69997,549.348,-73.2205,-146.768,217.195,105.060,73.7151,-363.573,-409.041,754.857,485.658,53.9829,-135.788,146.544,-579.003,178.171
2.77776,-28.2488,-178.748,-483.526,-7.57434,-1.59226,-217.370,-31.9430,-660.772,605.230,575.090,-82.5970,255.219,-436.663,-516.248,-68.0541,485.864,-9.71162,-144.930,43.5684,443.026,-215.362,-742.292,58.5858,-124.923,134.370,207.286,95.7086,201.369,60.9157,95.1976,96.8033,-140.838,-22.0068,468.447,-299.155,167.542,-237.580,267.279,93.2321,441.468,702.284,-19.3154,186.380,-55.7029,61.9141,23.1806,419.471,208.405,76.0391,73.3262,552.375,4.75541,-110.031,-245.123,-52.4565,587.287,-105.600,-238.890,338.717,170.646,10.7345,-444.213,-440.512,738.839,476.746,89.8643,-164.808,207.505,-499.731,159.687
2.78591,-49.8452,-206.983,-402.546,19.2802,-22.3653,-329.125,-57.2842,-632.786,623.242,520.302,36.1155,266.443,-459.323,-562.764,-9.77804,337.791,-6.16069,-85.0136,59.6210,429.194,-123.989,-697.668,6.57196,-171.631,131.319,272.537,72.2631,245.729,107.118,4.48346,197.086,-127.841,-100.730,320.143,-230.083,211.097,-162.855,307.790,-21.6606,366.487,549.642,-6.99226,49.7929,-65.3732,53.2986,-8.80991,372.466,256.643,-6.74006,-59.9659,534.609,-4.03685,-187.002,-425.304,-48.4411,641.059,-158.247,-307.118,414.915,184.493,-47.2733,-497.936,-450.088,667.137,404.812,143.384,-195.404,254.363,-345.987,167.149
