,FA_20231206_2H_yeast_1.3.ser#1,FA_20231206_2H_yeast_1.3.ser#2,FA_20231206_2H_yeast_1.3.ser#3,FA_20231206_2H_yeast_1.3.ser#4,FA_20231206_2H_yeast_1.3.ser#5,FA_20231206_2H_yeast_1.3.ser#6,FA_20231206_2H_yeast_1.3.ser#7,FA_20231206_2H_yeast_1.3.ser#8,FA_20231206_2H_yeast_1.3.ser#9,FA_20231206_2H_yeast_1.3.ser#10,FA_20231206_2H_yeast_1.3.ser#11,FA_20231206_2H_yeast_1.3.ser#12,FA_20231206_2H_yeast_1.3.ser#13,FA_20231206_2H_yeast_1.3.ser#14,FA_20231206_2H_yeast_1.3.ser#15,FA_20231206_2H_yeast_1.3.ser#16,FA_20231206_2H_yeast_1.3.ser#17,FA_20231206_2H_yeast_1.3.ser#18,FA_20231206_2H_yeast_1.3.ser#19,FA_20231206_2H_yeast_1.3.ser#20,FA_20231206_2H_yeast_1.3.ser#21,FA_20231206_2H_yeast_1.3.ser#22,FA_20231206_2H_yeast_1.3.ser#23,FA_20231206_2H_yeast_1.3.ser#24,FA_20231206_2H_yeast_1.3.ser#25,FA_20231206_2H_yeast_1.3.ser#26,FA_20231206_2H_yeast_1.3.ser#27,FA_20231206_2H_yeast_1.3.ser#28,FA_20231206_2H_yeast_1.3.ser#29,FA_20231206_2H_yeast_1.3.ser#30,FA_20231206_2H_yeast_1.3.ser#31,FA_20231206_2H_yeast_1.3.ser#32,FA_20231206_2H_yeast_1.3.ser#33,FA_20231206_2H_yeast_1.3.ser#34,FA_20231206_2H_yeast_1.3.ser#35,FA_20231206_2H_yeast_1.3.ser#36,FA_20231206_2H_yeast_1.3.ser#37,FA_20231206_2H_yeast_1.3.ser#38,FA_20231206_2H_yeast_1.3.ser#39,FA_20231206_2H_yeast_1.3.ser#40,FA_20231206_2H_yeast_1.3.ser#41,FA_20231206_2H_yeast_1.3.ser#42,FA_20231206_2H_yeast_1.3.ser#43,FA_20231206_2H_yeast_1.3.ser#44,FA_20231206_2H_yeast_1.3.ser#45,FA_20231206_2H_yeast_1.3.ser#46,FA_20231206_2H_yeast_1.3.ser#47,FA_20231206_2H_yeast_1.3.ser#48,FA_20231206_2H_yeast_1.3.ser#49,FA_20231206_2H_yeast_1.3.ser#50,FA_20231206_2H_yeast_1.3.ser#51,FA_20231206_2H_yeast_1.3.ser#52,FA_20231206_2H_yeast_1.3.ser#53,FA_20231206_2H_yeast_1.3.ser#54,FA_20231206_2H_yeast_1.3.ser#55,FA_20231206_2H_yeast_1.3.ser#56,FA_20231206_2H_yeast_1.3.ser#57,FA_20231206_2H_yeast_1.3.ser#58,FA_20231206_2H_yeast_1.3.ser#59,FA_20231206_2H_yeast_1.3.ser#60,FA_20231206_2H_yeast_1.3.ser#61,FA_20231206_2H_yeast_1.3.ser#62,FA_20231206_2H_yeast_1.3.ser#63,FA_20231206_2H_yeast_1.3.ser#64,FA_20231206_2H_yeast_1.3.ser#65,FA_20231206_2H_yeast_1.3.ser#66,FA_20231206_2H_yeast_1.3.ser#67,FA_20231206_2H_yeast_1.3.ser#68,FA_20231206_2H_yeast_1.3.ser#69,FA_20231206_2H_yeast_1.3.ser#70,FA_20231206_2H_yeast_1.3.ser#71,FA_20231206_2H_yeast_1.3.ser#72,FA_20231206_2H_yeast_1.3.ser#73,FA_20231206_2H_yeast_1.3.ser#74,FA_20231206_2H_yeast_1.3.ser#75,FA_20231206_2H_yeast_1.3.ser#76,FA_20231206_2H_yeast_1.3.ser#77,FA_20231206_2H_yeast_1.3.ser#78,FA_20231206_2H_yeast_1.3.ser#79,FA_20231206_2H_yeast_1.3.ser#80,FA_20231206_2H_yeast_1.3.ser#81,FA_20231206_2H_yeast_1.3.ser#82,FA_20231206_2H_yeast_1.3.ser#83,FA_20231206_2H_yeast_1.3.ser#84,FA_20231206_2H_yeast_1.3.ser#85,FA_20231206_2H_yeast_1.3.ser#86,FA_20231206_2H_yeast_1.3.ser#87,FA_20231206_2H_yeast_1.3.ser#88,FA_20231206_2H_yeast_1.3.ser#89,FA_20231206_2H_yeast_1.3.ser#90,FA_20231206_2H_yeast_1.3.ser#91,FA_20231206_2H_yeast_1.3.ser#92,FA_20231206_2H_yeast_1.3.ser#93,FA_20231206_2H_yeast_1.3.ser#94,FA_20231206_2H_yeast_1.3.ser#95,FA_20231206_2H_yeast_1.3.ser#96,FA_20231206_2H_yeast_1.3.ser#97,FA_20231206_2H_yeast_1.3.ser#98,FA_20231206_2H_yeast_1.3.ser#99,FA_20231206_2H_yeast_1.3.ser#100
-1.01783,-94.2244,-184.183,-2.18907,-107.873,-198.484,42.1617,22.4557,-16.2080,-174.233,-33.9093,-4.58929,13.2037,234.178,1.83029,78.1497,126.036,-95.4088,277.269,-163.821,-152.652,262.946,-190.096,-191.190,36.8087,128.521,-228.331,-87.7176,-33.8362,162.574,-83.6226,-183.014,-56.8548,-65.1584,-41.3656,126.464,-53.1307,-255.884,24.6088,196.145,238.723,-41.0948,-156.760,-229.143,-131.934,-217.712,-47.1436,26.6994,278.302,28.5028,-267.699,-71.4376,50.0556,190.176,-168.055,18.8102,5.81959,17.4594,-68.5116,-33.4846,-67.1265,125.764,210.870,-52.4438,-36.0518,44.6888,1.45346,-239.563,213.725,-88.8270,-188.681,95.9767,-110.116,45.6555,-114.319,-135.508,33.1493,-108.303,120.566,-50.4526,-79.9044,-92.1716,-256.551,104.763,32.3958,-92.1641,47.1737,286.218,-354.136,-249.051,49.0885,-256.288,-179.946,-149.819,-42.7889,-173.508,209.147,-90.9716,27.5351,77.1027,6.63095
-1.01376,-82.2547,-173.484,-11.3509,-86.8351,-211.237,41.1658,44.4201,-8.67866,-177.706,-37.3210,-3.12306,27.8550,245.312,7.95629,119.109,138.205,-108.168,302.005,-159.915,-146.993,254.413,-176.481,-189.031,66.4197,150.945,-216.224,-103.210,-37.7441,118.040,-95.7189,-166.053,-51.9725,-34.4713,-41.0292,151.838,-62.3884,-259.350,33.3577,181.901,222.610,-77.3875,-137.883,-218.594,-127.219,-231.526,-23.7690,30.8776,262.957,20.4959,-256.444,-88.8227,56.3681,184.129,-170.514,27.3763,24.1890,6.13473,-78.2806,-30.9704,-30.0408,107.309,228.571,-64.9165,-12.5340,54.5789,12.5888,-225.889,219.436,-81.0750,-194.847,108.181,-114.988,68.1796,-88.0487,-128.844,74.8269,-130.545,81.0768,-48.6547,-87.4151,-91.0716,-252.160,122.967,39.2949,-82.7183,39.0007,237.958,-364.644,-243.728,67.6272,-269.572,-155.260,-145.781,-48.9438,-169.022,215.275,-109.721,13.0039,72.2746,-25.7476
-1.00968,-68.6215,-163.031,-21.0099,-69.7373,-223.595,42.9537,68.3307,-0.285954,-178.467,-48.6756,-1.29411,53.7806,257.513,10.5733,156.551,150.080,-108.512,314.632,-158.585,-141.442,242.074,-164.805,-190.594,87.0644,170.799,-195.755,-118.394,-38.9385,70.5992,-103.385,-139.176,-48.6333,-12.8826,-42.0551,167.226,-74.0883,-264.241,44.9105,159.809,198.162,-114.678,-115.934,-202.061,-118.616,-242.474,-3.06475,28.6416,249.673,4.90028,-236.235,-116.492,56.4460,176.876,-172.807,24.5905,38.6898,-8.93155,-87.6391,-25.2367,0.593302,83.4733,245.320,-77.9304,10.9761,66.0147,20.3012,-208.949,214.835,-64.8046,-195.399,120.084,-119.091,87.7477,-56.6113,-119.038,114.879,-154.153,43.4437,-40.0255,-94.2196,-91.5562,-250.204,132.026,39.6324,-78.9528,25.6081,187.411,-367.918,-229.220,91.1287,-281.209,-125.916,-145.044,-58.7286,-162.041,217.827,-130.107,1.71800,72.6741,-58.4660
-1.00561,-55.2097,-151.583,-27.3434,-58.1336,-230.441,45.0165,92.2591,8.21026,-176.572,-65.0697,-2.82707,88.3719,271.174,10.0858,188.431,157.985,-100.526,315.419,-159.126,-134.335,227.314,-154.640,-190.258,94.9722,186.827,-169.444,-129.869,-36.2684,23.7381,-107.434,-106.441,-46.9537,-1.24182,-44.4334,173.468,-88.0845,-268.806,57.1484,132.524,167.520,-149.678,-91.6051,-181.760,-107.381,-249.496,13.1585,22.5341,238.037,-15.0450,-209.562,-151.293,51.5841,170.322,-174.441,7.55705,49.1800,-27.5942,-97.2577,-15.9990,23.6561,50.7787,261.900,-89.1945,31.7539,77.2379,25.1502,-189.571,200.669,-41.3844,-188.665,128.638,-123.978,105.688,-24.3049,-106.912,150.289,-177.355,9.34618,-24.9919,-99.7005,-94.8815,-254.051,131.295,36.4556,-81.7390,8.72431,136.993,-363.430,-205.824,118.976,-289.102,-95.6130,-145.227,-69.2628,-151.443,216.657,-147.201,-3.05607,75.6525,-86.2213
-1.00154,-45.2124,-138.135,-27.5157,-51.2294,-228.766,46.3651,114.347,16.5450,-172.473,-83.6427,-9.97323,126.422,286.155,6.58316,211.871,159.216,-90.6320,306.735,-161.896,-124.123,211.164,-145.700,-184.957,88.6610,198.958,-139.179,-135.062,-29.7757,-18.4723,-110.921,-72.6912,-45.3172,0.591281,-46.8947,173.336,-105.946,-272.360,68.6083,103.884,133.245,-179.596,-64.8658,-158.361,-95.9682,-252.934,23.9439,17.0223,226.388,-35.4098,-178.535,-188.673,44.2345,164.904,-175.483,-22.3736,55.5659,-49.6182,-105.753,-3.71786,38.6779,9.79787,279.432,-98.0989,48.5172,86.3190,28.6707,-168.473,178.942,-13.6552,-172.851,131.132,-130.073,123.552,3.99296,-93.8986,179.964,-196.578,-20.5898,-5.92658,-103.938,-102.142,-264.528,123.155,33.8898,-89.8083,-11.6319,90.3128,-352.108,-176.428,147.781,-291.627,-68.0549,-142.903,-77.2552,-138.031,211.746,-157.182,-0.954688,79.0738,-105.422
-0.997466,-41.4184,-121.939,-21.0243,-47.0409,-218.731,47.5268,131.558,25.1018,-168.042,-102.788,-23.9998,160.893,301.869,0.0979156,223.489,152.548,-86.1257,290.870,-168.273,-109.751,193.845,-137.786,-175.763,69.1805,208.003,-105.402,-133.760,-20.1138,-51.8675,-117.614,-42.9408,-41.7969,-5.98285,-47.1520,169.641,-130.353,-275.385,78.3552,76.5906,98.3652,-202.923,-35.8879,-131.460,-87.5726,-253.752,28.9713,16.5418,213.083,-52.6907,-145.184,-224.072,36.9059,159.368,-177.234,-60.1171,57.9949,-74.3810,-110.901,10.2459,45.7169,-35.1538,298.381,-104.716,61.9995,92.3257,32.5511,-147.284,152.247,13.9942,-146.555,125.638,-137.011,142.669,24.6302,-81.6251,204.076,-207.114,-46.3198,14.2064,-107.353,-113.082,-279.661,110.831,35.1603,-100.284,-35.8679,51.3487,-336.007,-145.296,172.365,-287.444,-45.8799,-135.509,-79.5968,-124.605,204.267,-157.568,6.55715,82.2126,-115.246
-0.993393,-44.6905,-103.037,-9.62949,-43.7343,-202.785,49.3429,140.297,34.3683,-166.838,-122.027,-45.6992,184.666,317.517,-8.27826,220.688,138.690,-93.2878,268.133,-179.534,-91.0798,175.182,-130.876,-166.882,40.0009,214.761,-67.6511,-128.354,-8.00137,-73.9718,-129.883,-21.3608,-35.5408,-18.1542,-43.2584,164.403,-163.657,-278.676,86.3437,51.5053,65.9843,-219.186,-5.71342,-100.473,-84.9254,-252.935,28.1497,23.4218,197.677,-64.7625,-111.854,-253.603,31.7082,151.877,-181.433,-98.8482,56.9531,-100.150,-111.484,24.0275,45.2974,-78.4614,317.618,-108.614,73.6410,96.2125,37.5540,-128.862,122.995,36.9168,-110.128,111.014,-144.816,163.441,36.3283,-71.5295,222.892,-204.843,-67.5289,33.6401,-110.062,-125.748,-295.530,96.3428,41.6059,-109.555,-62.9766,22.6710,-318.149,-116.707,188.126,-276.106,-30.6613,-122.687,-74.5540,-114.534,197.055,-147.380,18.3353,85.7066,-117.956
-0.989321,-53.7236,-82.8617,3.90403,-40.2522,-184.183,51.9297,138.980,44.1950,-172.957,-141.123,-74.9406,192.733,331.980,-15.9997,203.166,120.250,-115.480,236.593,-195.519,-69.2631,155.322,-124.942,-162.971,6.39299,219.203,-26.0482,-122.795,6.08733,-85.6082,-147.250,-9.83775,-27.1551,-32.2279,-34.9252,158.866,-206.138,-282.442,93.9603,28.4751,38.7399,-228.360,23.9889,-65.1047,-89.1556,-251.211,21.3442,36.6904,181.327,-70.9223,-81.2118,-274.117,30.3078,141.925,-188.940,-132.223,52.9649,-123.816,-108.094,35.8137,38.5020,-115.708,334.622,-108.418,83.5300,100.480,43.1507,-116.639,92.8626,51.9211,-66.6796,87.0407,-154.370,185.127,40.0842,-64.8749,236.095,-188.150,-83.6766,52.3052,-111.320,-137.465,-307.731,80.0002,52.6552,-114.313,-90.2851,4.65210,-302.104,-94.2458,193.381,-259.035,-23.1467,-106.341,-62.7496,-110.145,193.046,-127.876,34.8590,91.0074,-118.219
-0.985248,-65.6409,-63.9102,17.1703,-36.1546,-166.514,54.5670,130.147,53.5769,-188.997,-159.254,-109.961,183.667,343.826,-20.3389,173.685,100.873,-152.087,193.621,-214.078,-46.7475,134.910,-119.536,-166.637,-25.9674,220.166,17.7744,-120.772,21.8161,-90.6526,-166.313,-7.53925,-18.0798,-45.0129,-23.7428,153.663,-255.247,-286.152,103.744,7.51672,18.1772,-230.676,51.8941,-25.9362,-99.8649,-248.709,8.49451,52.3779,166.020,-70.8845,-55.6503,-283.233,33.6965,131.693,-199.395,-156.119,46.5151,-141.666,-102.451,44.1234,26.9805,-144.602,346.643,-102.426,89.5468,107.693,48.0547,-113.331,62.7999,58.1784,-21.6620,54.8327,-166.857,206.577,38.2963,-62.8870,242.807,-158.740,-95.0234,70.9087,-109.532,-146.350,-312.699,61.4704,66.0073,-112.343,-114.869,-3.55056,-290.810,-80.2630,190.026,-239.466,-22.8562,-89.4898,-46.9131,-111.895,192.645,-103.354,57.4944,99.5395,-121.173
-0.981176,-76.8714,-48.4898,28.6834,-31.2816,-154.010,56.2680,119.767,61.1365,-214.655,-174.558,-147.252,159.847,351.774,-20.1637,137.461,83.3808,-198.555,138.469,-231.631,-26.9227,114.571,-113.681,-177.348,-52.6821,215.755,61.2004,-123.940,38.6245,-94.0161,-181.876,-12.2386,-9.60479,-55.0908,-12.3414,149.035,-306.367,-289.312,117.957,-10.4596,4.32435,-226.603,77.6270,14.7295,-115.797,-244.687,-9.89192,65.1362,153.029,-63.8048,-36.4156,-279.775,41.8789,125.791,-211.717,-169.496,38.7233,-150.848,-96.2927,47.8382,12.6843,-164.404,351.660,-89.8617,88.6973,118.920,50.9121,-119.939,33.3676,57.1058,18.7841,16.9630,-183.148,227.124,33.7611,-66.3732,242.295,-120.937,-103.191,89.9289,-103.050,-152.033,-308.634,40.8420,77.9398,-102.623,-134.962,-2.61692,-285.416,-75.0512,182.041,-220.868,-27.8465,-74.7253,-30.5854,-118.095,192.795,-80.5737,86.4171,111.730,-130.200
-0.977103,-84.4329,-37.7090,37.6881,-25.7324,-150.895,56.2446,114.040,65.6132,-247.073,-184.212,-182.112,127.017,355.017,-16.4861,100.360,68.0035,-247.386,74.1107,-244.308,-13.4712,94.2159,-106.234,-191.630,-71.5834,204.422,101.815,-130.982,55.6011,-99.6010,-188.699,-21.9246,-2.52453,-62.9163,-3.10288,145.082,-354.156,-292.628,136.830,-23.5822,-4.25318,-216.572,101.177,53.0267,-134.660,-238.141,-32.3095,70.1957,141.752,-48.5667,-23.5214,-264.436,53.7598,129.380,-224.420,-174.086,32.0243,-150.470,-90.8851,46.2872,-2.58939,-175.025,348.349,-71.7331,79.5179,133.158,50.7656,-135.608,5.02867,51.3123,49.8594,-22.9593,-203.676,246.840,28.9502,-75.0044,234.866,-80.1534,-110.378,109.351,-91.3168,-154.952,-296.107,18.7095,84.3264,-84.8404,-149.939,7.18615,-285.427,-76.2883,172.840,-205.232,-35.6487,-63.3802,-16.5993,-125.283,188.912,-66.3667,119.263,126.547,-145.761
-0.973031,-87.3069,-31.7358,43.6541,-19.9139,-159.652,53.8547,116.443,65.8357,-282.324,-185.236,-209.888,93.3310,353.235,-11.6416,66.8619,52.6104,-290.099,6.90172,-248.870,-9.27962,73.0223,-96.3249,-204.124,-82.5749,186.426,137.895,-137.936,71.7650,-109.525,-183.306,-35.2216,2.25866,-70.1658,3.02152,141.652,-393.469,-298.379,158.057,-29.6718,-10.0956,-200.566,121.904,85.1335,-152.690,-229.352,-56.4807,64.7429,130.006,-25.0811,-16.6986,-240.062,67.2938,145.553,-235.560,-172.957,29.9192,-141.587,-87.2516,39.5011,-17.5264,-176.855,335.345,-50.4849,63.5017,148.015,47.3917,-158.060,-21.5705,42.8762,69.5285,-60.9499,-228.453,266.275,25.7242,-87.2033,222.291,-41.4159,-118.007,128.830,-75.4069,-154.983,-278.092,-4.13760,82.2857,-59.0278,-159.151,25.1911,-289.935,-79.8498,163.386,-192.625,-44.7216,-55.7375,-6.14396,-129.750,178.014,-64.7831,151.947,141.962,-165.464
-0.968958,-86.9067,-30.6584,45.8748,-14.2718,-180.046,48.3434,127.081,60.7027,-316.450,-175.725,-227.476,67.1356,346.686,-8.20558,39.0595,34.9479,-319.882,-55.6576,-243.026,-15.3741,50.4384,-83.6482,-209.321,-86.8735,164.984,167.927,-139.912,86.3586,-124.505,-165.368,-51.0574,3.15108,-79.1039,7.06852,137.904,-420.096,-309.205,178.209,-27.5285,-16.1719,-178.360,138.309,108.934,-165.657,-221.000,-79.9670,48.4569,115.490,4.62608,-16.1305,-211.148,79.9955,173.344,-242.926,-168.784,35.6803,-126.298,-86.4285,28.4888,-31.1893,-171.362,310.983,-28.5227,44.7159,161.064,41.4521,-184.101,-45.4090,32.2118,78.6233,-93.2138,-256.778,286.130,25.2718,-100.881,207.414,-8.55128,-126.118,147.573,-57.3680,-150.859,-258.703,-26.9378,71.4753,-25.5547,-161.250,49.5062,-298.443,-82.2374,152.484,-181.908,-55.1213,-51.5577,0.955451,-129.523,160.581,-75.6156,180.860,155.796,-184.701
-0.964886,-86.1121,-34.5045,43.5598,-9.03622,-209.821,38.8376,143.873,49.7551,-345.643,-155.633,-234.034,54.0095,336.214,-8.33706,17.1529,14.4814,-333.647,-107.403,-225.392,-30.6619,27.2188,-68.5353,-203.333,-86.3356,145.939,190.030,-133.443,98.8955,-144.368,-137.940,-68.6133,-1.54932,-91.7611,11.4689,132.310,-431.930,-325.987,194.660,-17.9572,-24.6535,-150.779,148.392,124.364,-170.908,-217.433,-100.189,23.3241,97.1313,36.2255,-21.9782,-182.704,89.5304,207.707,-244.570,-162.982,50.4995,-106.720,-89.1538,15.2101,-42.7852,-161.521,274.076,-6.58628,28.2012,170.907,34.2733,-209.894,-65.4371,18.8385,79.7013,-116.733,-286.770,307.005,28.0494,-114.181,193.094,15.9751,-133.568,163.966,-38.9753,-141.262,-240.744,-49.2721,54.1861,14.8535,-154.938,76.8157,-310.615,-82.8083,138.927,-171.787,-67.8953,-50.2743,4.92284,-124.952,140.095,-94.8980,204.379,166.214,-197.975
-0.960813,-87.3939,-42.6032,36.2945,-4.43551,-245.770,24.7253,163.909,33.7864,-366.505,-126.831,-230.700,54.8223,322.844,-13.2896,0.578155,-7.75409,-332.255,-144.667,-195.535,-52.4266,5.22725,-51.7542,-184.823,-83.3032,135.358,202.262,-118.081,109.326,-167.894,-106.190,-87.5120,-12.1050,-108.880,18.4134,123.344,-429.927,-346.517,205.918,-3.60743,-35.5859,-120.631,150.033,132.539,-168.571,-222.504,-113.927,-7.07683,75.4151,63.9034,-33.3229,-159.064,93.8640,241.540,-239.232,-156.085,72.0417,-84.5057,-95.4152,2.02911,-51.9658,-151.149,225.224,16.6396,18.1065,177.306,27.2218,-231.121,-81.5347,3.57387,75.3211,-130.077,-315.411,328.993,33.8111,-125.537,181.026,31.1426,-138.240,175.804,-20.9881,-126.691,-223.791,-71.1844,34.1339,61.2137,-140.154,102.757,-325.497,-83.7413,123.341,-161.563,-83.8265,-50.9649,4.87377,-117.348,120.836,-116.597,222.559,171.857,-200.891
-0.956741,-91.3039,-53.5946,24.2267,-0.970861,-283.786,6.21085,184.089,14.6738,-376.666,-92.9486,-219.996,66.0069,307.357,-22.9949,-11.4910,-30.4395,-319.002,-165.828,-154.489,-77.0475,-13.7389,-34.2739,-154.983,-80.8706,136.382,203.755,-96.2543,118.506,-192.515,-75.3111,-107.666,-26.2784,-129.451,28.4234,110.351,-417.927,-366.171,210.369,12.0172,-46.4603,-91.8478,141.648,134.735,-161.067,-237.913,-117.638,-38.5860,51.8733,82.1900,-47.9299,-143.077,91.3367,268.434,-226.391,-148.653,94.6472,-60.9455,-104.691,-9.14061,-59.3754,-143.419,167.735,43.0639,16.5908,180.700,20.9099,-243.498,-95.1120,-10.0668,66.5120,-133.972,-339.505,350.917,41.8673,-133.434,171.522,37.6908,-137.344,181.365,-3.24620,-110.166,-204.484,-92.4919,14.7589,112.294,-118.257,122.908,-341.077,-88.1949,107.855,-151.107,-102.621,-52.4768,-1.00306,-107.276,105.435,-134.471,235.668,171.949,-191.867
-0.952668,-96.4707,-65.9724,7.79401,0.924615,-318.611,-15.2267,201.246,-5.44514,-375.132,-58.9342,-205.167,81.8384,290.426,-36.3686,-20.3515,-52.8314,-297.732,-170.456,-105.487,-100.874,-28.6803,-17.3237,-117.144,-82.6945,147.797,195.601,-71.7221,128.410,-214.890,-48.7681,-128.711,-39.8283,-151.194,40.3107,94.0320,-401.307,-380.246,205.606,25.5593,-53.2481,-67.4695,123.353,132.029,-151.563,-262.987,-109.096,-67.4212,28.2885,88.3006,-63.3360,-135.705,81.3956,284.691,-206.306,-141.976,111.645,-37.4234,-116.533,-17.4962,-66.3957,-139.981,107.289,73.0241,23.9444,181.995,14.8124,-243.975,-108.375,-16.9756,52.2950,-131.161,-356.995,369.693,51.4650,-136.624,164.584,38.0136,-128.614,180.345,14.6742,-95.7086,-178.748,-111.809,-1.69803,166.701,-91.2802,134.207,-354.587,-98.5705,94.2289,-140.276,-122.751,-53.7664,-13.8459,-94.1358,93.8109,-143.795,243.141,166.485,-172.733
-0.948596,-101.035,-78.1414,-12.4745,1.67460,-344.990,-36.7481,212.167,-24.9707,-362.106,-29.6931,-189.455,97.1718,273.192,-52.2568,-27.9843,-74.6781,-271.801,-159.342,-53.8976,-121.149,-39.1017,-2.68488,-76.1662,-91.8292,165.354,180.428,-47.9800,141.470,-232.262,-27.5528,-149.354,-48.1677,-171.350,52.1767,76.2674,-385.025,-386.281,189.710,34.6823,-52.4008,-48.2018,97.8113,125.475,-142.711,-295.077,-88.9332,-90.6220,5.93199,83.7103,-78.0579,-136.206,65.6912,289.935,-180.327,-138.175,118.549,-16.1481,-130.474,-23.3998,-74.0709,-141.417,50.3475,104.281,39.1007,182.915,7.69269,-232.212,-122.824,-13.3220,30.7023,-125.714,-367.177,380.784,61.9662,-134.731,161.033,34.8310,-111.921,173.826,32.6647,-85.7361,-144.170,-126.714,-13.9491,223.210,-61.5030,135.769,-363.225,-115.675,82.6249,-128.755,-141.331,-54.4325,-32.2907,-77.0341,84.1733,-143.012,243.731,156.321,-148.081
-0.944523,-104.198,-88.3280,-35.6532,3.08382,-359.966,-54.7631,213.593,-43.1576,-338.756,-8.26209,-175.646,108.936,257.645,-69.8205,-36.8506,-95.7139,-244.167,-135.305,-5.78527,-136.526,-44.4570,7.33662,-37.2324,-109.437,184.573,160.954,-27.7425,159.122,-243.470,-10.6555,-167.328,-48.1070,-187.251,62.3025,59.3743,-371.813,-384.941,163.081,38.6633,-42.4052,-32.1946,69.6860,116.260,-136.674,-329.940,-60.3663,-105.857,-14.8509,73.5837,-91.6361,-142.963,48.4641,286.408,-151.227,-139.484,114.798,-0.544905,-145.399,-27.7411,-82.4032,-148.178,2.55114,132.987,59.7496,186.106,-1.57293,-211.165,-138.494,1.36252,0.573189,-121.887,-369.562,380.045,72.6085,-128.374,162.014,29.4508,-89.7339,163.517,49.7227,-79.5728,-101.182,-135.332,-21.1767,280.744,-31.7033,128.390,-364.699,-138.732,72.0115,-116.635,-154.259,-55.0612,-52.0870,-55.8312,74.9692,-134.575,236.390,143.046,-123.546
-0.940451,-106.772,-95.3078,-60.0813,7.92804,-364.120,-66.1198,202.596,-59.9850,-307.350,4.79865,-165.842,115.977,246.258,-88.1225,-49.1699,-115.389,-217.960,-103.567,34.1843,-146.954,-44.1212,10.5530,-4.20857,-134.514,202.890,138.996,-13.1045,180.508,-248.992,3.62648,-180.362,-38.8780,-196.789,69.5280,45.5349,-361.643,-379.268,128.848,38.3487,-23.8775,-15.8434,43.8858,105.625,-135.744,-362.713,-27.2169,-111.351,-34.3097,64.0406,-104.006,-154.228,35.3310,277.503,-123.021,-147.069,102.788,5.43140,-159.529,-30.9763,-90.7069,-160.879,-32.2033,155.819,82.5281,193.876,-13.3888,-186.066,-154.218,24.5162,-37.3210,-122.529,-363.054,365.767,82.2783,-118.634,167.058,21.3798,-65.8195,150.914,64.2837,-74.2067,-52.8202,-137.885,-23.0830,337.499,-5.41719,113.520,-357.359,-166.173,61.3948,-104.766,-157.403,-56.5734,-67.8471,-31.4834,65.8654,-123.733,221.070,128.566,-103.590
-0.936378,-110.613,-99.3212,-83.6099,18.4454,-360.586,-69.0874,177.831,-75.9924,-271.394,10.2171,-160.817,118.079,240.920,-105.985,-66.1947,-133.016,-196.215,-70.7343,64.1533,-152.943,-37.9470,5.66054,21.2971,-164.573,219.724,115.663,-5.26760,202.380,-250.292,16.5012,-187.450,-22.0272,-198.765,73.4632,36.8619,-352.945,-372.965,91.7678,35.7131,1.05583,4.67542,24.0964,94.6050,-142.081,-389.662,7.84452,-106.512,-52.5847,59.0571,-115.321,-168.039,30.6839,266.205,-100.070,-160.316,85.5716,-1.14292,-171.376,-32.5016,-98.3942,-179.559,-52.3941,171.453,103.907,206.007,-27.2761,-162.296,-167.853,52.3185,-80.4355,-127.911,-346.624,339.220,89.9536,-106.534,173.141,9.44575,-43.4090,136.653,75.0408,-66.4308,-3.53286,-136.728,-20.0092,390.055,13.5240,92.8962,-340.052,-196.575,50.7763,-94.2920,-148.587,-58.7647,-75.6641,-5.75862,57.3357,-115.441,199.124,114.352,-90.0634
-0.932306,-117.158,-101.781,-103.986,34.7237,-353.008,-63.5885,140.899,-92.0424,-235.099,8.53047,-159.321,115.189,242.025,-122.414,-88.0917,-148.113,-180.580,-42.8284,85.0832,-154.723,-26.9303,-7.23823,39.3817,-196.256,234.921,92.0479,-3.94235,220.224,-249.089,28.3198,-189.250,-0.522841,-192.967,74.6046,35.4347,-344.292,-368.843,56.5726,33.3372,28.9184,31.6666,12.5304,83.6750,-156.577,-409.408,43.2328,-92.5666,-69.7150,58.9918,-126.222,-181.664,35.5446,253.874,-85.6926,-176.966,65.5019,-20.7556,-180.651,-30.8877,-105.181,-202.691,-59.1633,180.326,121.373,218.768,-42.0724,-143.528,-176.292,80.9392,-125.172,-135.900,-320.464,303.413,95.3774,-92.8626,176.592,-6.81522,-24.2178,120.139,82.0209,-54.6947,42.2377,-134.926,-12.6870,433.653,22.4294,68.8607,-312.281,-228.982,41.2008,-86.1437,-129.082,-59.6451,-74.5820,19.2055,50.1369,-111.539,173.121,100.704,-82.4494
