2H chemical shift (ppm),FA_20240228_2H_E.coli_1.4.ser#1,FA_20240228_2H_E.coli_1.4.ser#2,FA_20240228_2H_E.coli_1.4.ser#3,FA_20240228_2H_E.coli_1.4.ser#4,FA_20240228_2H_E.coli_1.4.ser#5,FA_20240228_2H_E.coli_1.4.ser#6,FA_20240228_2H_E.coli_1.4.ser#7,FA_20240228_2H_E.coli_1.4.ser#8,FA_20240228_2H_E.coli_1.4.ser#9,FA_20240228_2H_E.coli_1.4.ser#10,FA_20240228_2H_E.coli_1.4.ser#11,FA_20240228_2H_E.coli_1.4.ser#12,FA_20240228_2H_E.coli_1.4.ser#13,FA_20240228_2H_E.coli_1.4.ser#14,FA_20240228_2H_E.coli_1.4.ser#15,FA_20240228_2H_E.coli_1.4.ser#16,FA_20240228_2H_E.coli_1.4.ser#17,FA_20240228_2H_E.coli_1.4.ser#18,FA_20240228_2H_E.coli_1.4.ser#19,FA_20240228_2H_E.coli_1.4.ser#20,FA_20240228_2H_E.coli_1.4.ser#21,FA_20240228_2H_E.coli_1.4.ser#22,FA_20240228_2H_E.coli_1.4.ser#23,FA_20240228_2H_E.coli_1.4.ser#24,FA_20240228_2H_E.coli_1.4.ser#25,FA_20240228_2H_E.coli_1.4.ser#26,FA_20240228_2H_E.coli_1.4.ser#27,FA_20240228_2H_E.coli_1.4.ser#28,FA_20240228_2H_E.coli_1.4.ser#29,FA_20240228_2H_E.coli_1.4.ser#30,FA_20240228_2H_E.coli_1.4.ser#31,FA_20240228_2H_E.coli_1.4.ser#32,FA_20240228_2H_E.coli_1.4.ser#33,FA_20240228_2H_E.coli_1.4.ser#34,FA_20240228_2H_E.coli_1.4.ser#35,FA_20240228_2H_E.coli_1.4.ser#36,FA_20240228_2H_E.coli_1.4.ser#37,FA_20240228_2H_E.coli_1.4.ser#38,FA_20240228_2H_E.coli_1.4.ser#39,FA_20240228_2H_E.coli_1.4.ser#40,FA_20240228_2H_E.coli_1.4.ser#41,FA_20240228_2H_E.coli_1.4.ser#42,FA_20240228_2H_E.coli_1.4.ser#43,FA_20240228_2H_E.coli_1.4.ser#44,FA_20240228_2H_E.coli_1.4.ser#45,FA_20240228_2H_E.coli_1.4.ser#46,FA_20240228_2H_E.coli_1.4.ser#47,FA_20240228_2H_E.coli_1.4.ser#48,FA_20240228_2H_E.coli_1.4.ser#49,FA_20240228_2H_E.coli_1.4.ser#50,FA_20240228_2H_E.coli_1.4.ser#51,FA_20240228_2H_E.coli_1.4.ser#52,FA_20240228_2H_E.coli_1.4.ser#53,FA_20240228_2H_E.coli_1.4.ser#54,FA_20240228_2H_E.coli_1.4.ser#55,FA_20240228_2H_E.coli_1.4.ser#56,FA_20240228_2H_E.coli_1.4.ser#57,FA_20240228_2H_E.coli_1.4.ser#58,FA_20240228_2H_E.coli_1.4.ser#59,FA_20240228_2H_E.coli_1.4.ser#60,FA_20240228_2H_E.coli_1.4.ser#61,FA_20240228_2H_E.coli_1.4.ser#62,FA_20240228_2H_E.coli_1.4.ser#63,FA_20240228_2H_E.coli_1.4.ser#64,FA_20240228_2H_E.coli_1.4.ser#65,FA_20240228_2H_E.coli_1.4.ser#66,FA_20240228_2H_E.coli_1.4.ser#67,FA_20240228_2H_E.coli_1.4.ser#68,FA_20240228_2H_E.coli_1.4.ser#69,FA_20240228_2H_E.coli_1.4.ser#70,FA_20240228_2H_E.coli_1.4.ser#71,FA_20240228_2H_E.coli_1.4.ser#72,FA_20240228_2H_E.coli_1.4.ser#73,FA_20240228_2H_E.coli_1.4.ser#74,FA_20240228_2H_E.coli_1.4.ser#75,FA_20240228_2H_E.coli_1.4.ser#76,FA_20240228_2H_E.coli_1.4.ser#77,FA_20240228_2H_E.coli_1.4.ser#78,FA_20240228_2H_E.coli_1.4.ser#79,FA_20240228_2H_E.coli_1.4.ser#80,FA_20240228_2H_E.coli_1.4.ser#81,FA_20240228_2H_E.coli_1.4.ser#82,FA_20240228_2H_E.coli_1.4.ser#83,FA_20240228_2H_E.coli_1.4.ser#84,FA_20240228_2H_E.coli_1.4.ser#85,FA_20240228_2H_E.coli_1.4.ser#86,FA_20240228_2H_E.coli_1.4.ser#87,FA_20240228_2H_E.coli_1.4.ser#88,FA_20240228_2H_E.coli_1.4.ser#89,FA_20240228_2H_E.coli_1.4.ser#90,FA_20240228_2H_E.coli_1.4.ser#91,FA_20240228_2H_E.coli_1.4.ser#92,FA_20240228_2H_E.coli_1.4.ser#93,FA_20240228_2H_E.coli_1.4.ser#94,FA_20240228_2H_E.coli_1.4.ser#95,FA_20240228_2H_E.coli_1.4.ser#96,FA_20240228_2H_E.coli_1.4.ser#97,FA_20240228_2H_E.coli_1.4.ser#98,FA_20240228_2H_E.coli_1.4.ser#99,FA_20240228_2H_E.coli_1.4.ser#100,FA_20240228_2H_E.coli_1.4.ser#101,FA_20240228_2H_E.coli_1.4.ser#102,FA_20240228_2H_E.coli_1.4.ser#103,FA_20240228_2H_E.coli_1.4.ser#104,FA_20240228_2H_E.coli_1.4.ser#105,FA_20240228_2H_E.coli_1.4.ser#106,FA_20240228_2H_E.coli_1.4.ser#107,FA_20240228_2H_E.coli_1.4.ser#108,FA_20240228_2H_E.coli_1.4.ser#109,FA_20240228_2H_E.coli_1.4.ser#110,FA_20240228_2H_E.coli_1.4.ser#111,FA_20240228_2H_E.coli_1.4.ser#112,FA_20240228_2H_E.coli_1.4.ser#113,FA_20240228_2H_E.coli_1.4.ser#114,FA_20240228_2H_E.coli_1.4.ser#115,FA_20240228_2H_E.coli_1.4.ser#116,FA_20240228_2H_E.coli_1.4.ser#117,FA_20240228_2H_E.coli_1.4.ser#118,FA_20240228_2H_E.coli_1.4.ser#119,FA_20240228_2H_E.coli_1.4.ser#120,FA_20240228_2H_E.coli_1.4.ser#121,FA_20240228_2H_E.coli_1.4.ser#122,FA_20240228_2H_E.coli_1.4.ser#123,FA_20240228_2H_E.coli_1.4.ser#124,FA_20240228_2H_E.coli_1.4.ser#125,FA_20240228_2H_E.coli_1.4.ser#126,FA_20240228_2H_E.coli_1.4.ser#127,FA_20240228_2H_E.coli_1.4.ser#128,FA_20240228_2H_E.coli_1.4.ser#129,FA_20240228_2H_E.coli_1.4.ser#130
8.23499,-160.767,-99.1804,-214.621,255.135,169.448,-338.807,-175.964,-164.843,169.499,106.958,26.2635,-49.3889,111.635,-44.9123,-34.0809,-29.3804,-136.061,158.157,58.3257,78.8228,-143.056,-240.573,159.962,30.409,-160.446,-164.212,-60.4079,253.117,-164.151,82.5463,-135.58,-186.793,-11.9674,-134.64,230.137,-178.09,141.06,214.926,216.641,-45.9898,-90.2785,407.726,44.3276,6.8105,-63.5262,126.037,-25.1099,-138.003,60.2563,-61.0702,42.8112,322.299,-49.1941,55.7878,200.749,162.897,177.895,33.5449,-359.838,-10.8663,5.37659,84.3291,29.289,295.799,-27.0979,164.094,92.5381,-184.727,68.3525,-121.37,138.814,-106.347,99.3315,-196.32,-99.3113,-6.32137,60.0752,-49.9858,-74.5279,-279.883,-182.719,-166.078,27.1522,187.654,-201.165,51.7042,86.5509,-209.066,46.3959,-164.71,-126.807,26.7458,-52.1246,184.694,87.5119,10.7413,70.3651,-7.11995,28.5394,-166.306,9.07414,-51.619,-143.04,-77.905,-91.5633,30.0026,42.9137,48.626,153.751,20.2808,157.899,-76.9648,75.0995,-80.5409,-33.4811,91.8637,208.207,44.8255,187.543,64.5554,118.66,185.854,-94.1932,140.108,328.853,-75.2987,115.39,30.6851,173.229,-7.81499
8.23906,-130.969,-152.267,-200.193,234.636,128.687,-340.358,-162.158,-171.247,154.787,115.337,27.7742,4.21931,135.782,-32.0321,-54.2319,-35.0158,-138.237,178.482,55.1077,102.435,-166.975,-216.027,151.33,-1.98614,-152.319,-184.349,-62.9135,251.787,-158.948,107.944,-161.995,-217.021,6.2313,-141.461,236.119,-177.499,99.38,217.373,196.161,-36.2782,-102.834,426.772,34.4169,33.172,-66.6246,154.641,-39.6421,-151.307,60.348,-70.1333,18.2069,299.286,-56.8207,59.762,238.212,187.762,180.432,57.8255,-345.691,-11.7711,8.08594,91.474,37.4232,284.216,-57.785,156.897,129.089,-177.088,95.2993,-131.525,150.313,-126.8,92.6961,-180.131,-116.087,26.2739,57.6751,-66.1211,-79.6838,-286.88,-189.795,-148.621,13.5023,179.18,-216.497,42.8065,102.693,-225.871,77.6491,-181.002,-147.704,34.6089,-56.9925,156.547,70.1785,-0.840524,52.9613,-10.3528,47.3787,-179.622,27.5144,-64.7525,-162.775,-89.0007,-91.9171,2.29494,19.5865,63.1412,151.958,-0.112732,156.719,-92.3991,100.766,-60.1943,-60.6833,104.295,179.379,48.8122,185.186,24.811,115.915,198.341,-70.23,158.094,341.147,-71.5831,110.591,29.3918,183.62,-20.9038
8.24313,-104.813,-200.444,-188.251,204.002,83.7844,-336.272,-138.691,-185.055,141.613,133.21,18.9715,44.0262,149.473,-20.9793,-71.4891,-42.0654,-143.528,195.199,49.1062,118.708,-193.485,-187.538,136.968,-35.9403,-144.066,-200.978,-66.4721,246.853,-154.402,119.64,-185.819,-242.933,20.789,-155.033,238.659,-176.65,58.4351,210.436,172.576,-25.7286,-113.875,431.312,36.3233,64.1868,-66.3031,183.346,-48.9885,-161.998,58.4336,-80.3035,-5.06801,272.457,-65.8697,67.8385,274.516,205.25,172.569,76.0915,-324.587,-10.9809,20.5175,98.7555,40.7196,269.941,-98.8986,141.412,171.05,-170.133,122.593,-148.445,163.764,-147.273,80.994,-160.64,-129.22,53.8202,61.2879,-81.1668,-86.0633,-287.574,-193.314,-133.382,-5.21524,174.818,-234.767,36.8003,119.714,-246.321,105.48,-193.484,-166.712,45.5685,-58.0618,131.063,55.7931,-5.76011,43.4859,-16.0541,73.8652,-186.882,47.5965,-67.8058,-177.524,-104.446,-92.1538,-23.7773,-9.26041,76.2325,151.203,-14.6103,154.671,-103.71,130.84,-37.6809,-85.2372,118.044,145.153,46.3976,180.292,-17.1649,112.811,198.822,-50.9585,173.728,334.194,-68.9178,108.598,24.3194,194.607,-25.0393
8.24721,-82.5426,-243.276,-181.29,166.231,39.7328,-328.575,-109.028,-205.271,134.567,155.126,-0.772604,68.8272,153.082,-13.5592,-82.0324,-50.0763,-151.134,206.811,39.908,125.68,-221.593,-158.261,118.889,-70.6145,-135.575,-213.241,-68.3999,238.39,-147.888,118.743,-204.749,-265.769,26.1498,-174.631,237.861,-177.289,19.3885,194.701,150.657,-17.4284,-125.839,421.613,50.1757,95.823,-61.195,209.107,-47.4795,-168.23,54.0985,-89.9613,-25.5253,242.062,-74.8396,76.8442,306.081,211.774,152.586,86.3508,-298.751,-8.79716,38.6557,106.64,40.1042,252.482,-144.917,120.22,216.044,-165.453,147.419,-172.063,177.314,-164.405,64.2698,-137.579,-138.386,75.6152,71.0236,-91.4093,-93.3435,-282.847,-190.763,-122.981,-26.1998,176.075,-258.157,36.7862,133.469,-267.163,130.281,-201.715,-185.187,59.0262,-54.9837,110.714,44.0764,-3.43377,44.8732,-23.2213,102.736,-189.562,67.8095,-62.0197,-186.434,-121.45,-90.7759,-48.9534,-39.2272,85.2787,149.726,-21.9102,151.04,-110.303,164.431,-15.5812,-105.992,132.711,105.93,38.2398,173.459,-57.6829,105.279,186.93,-38.5595,184.924,309.189,-63.7731,106.588,15.2577,207.367,-24.0254
8.25128,-61.6985,-278.687,-181.285,125.514,1.78357,-318.81,-78.9397,-229.981,135.938,176.118,-29.6163,80.0855,147.897,-10.3273,-84.3569,-57.054,-159.238,212.191,28.0748,122.055,-249.299,-131.109,99.6565,-104.581,-127.438,-222.369,-66.5489,227.92,-137.32,107.966,-216.523,-285.787,20.6472,-198.717,234.604,-179.961,-16.8504,171.969,133.872,-13.6979,-139.344,399.917,74.9906,123.941,-52.3707,229.775,-32.7209,-169.192,48.8579,-98.386,-42.1191,209.625,-82.6509,83.6297,330.324,206.37,122.12,87.516,-271.071,-6.66919,59.2816,116.302,37.0041,231.345,-189.593,97.2596,260.594,-164.519,167.667,-200.955,188.5,-175.117,43.4938,-112.698,-144.31,90.6312,85.0276,-93.8277,-101.576,-273.864,-181.442,-119.267,-46.0492,182.377,-287.102,45.9533,142.399,-285.999,151.644,-203.816,-204.644,75.5514,-47.9321,97.3246,33.8941,5.48049,56.9906,-29.4905,128.162,-188.551,87.6045,-50.6383,-189.706,-137.753,-86.3268,-74.0736,-65.7447,88.29,146.324,-24.7393,145.052,-112.233,199.841,2.9195,-123.405,147.953,61.8942,25.2614,164.862,-93.6488,90.1192,164.367,-32.5517,189.199,270.38,-52.6593,101.797,5.4024,222.634,-21.7112
8.25535,-38.7524,-303.277,-189.183,86.3138,-25.9505,-307.222,-54.6999,-256.801,144.315,193.264,-63.4329,79.9914,135.796,-10.3873,-79.5633,-60.0416,-165.222,210.299,14.4985,107.758,-273.788,-108.049,81.2892,-135.969,-120.368,-230.784,-59.9755,217.362,-121.193,89.8136,-219.154,-301.986,7.03519,-224.793,229.89,-183.785,-49.5558,145.008,122.296,-15.4293,-152.904,370.009,107.896,145.948,-42.0924,244.245,-6.27658,-165.941,45.049,-106.307,-54.6235,178.17,-88.2306,85.8314,346.106,190.378,86.2059,80.4127,-244.353,-6.15748,81.3606,128.219,31.9262,206.054,-228.212,77.0639,300.257,-167.995,182.217,-232.432,194.824,-176.523,19.8781,-88.8495,-148.72,98.0143,100.939,-87.5984,-110.696,-261.509,-166.748,-122.58,-61.3603,191.97,-319.557,66.4034,148.176,-300.971,168.036,-197.848,-225.354,96.2286,-37.8907,91.7216,23.4953,20.0234,76.5124,-31.8954,145.271,-184.095,107.361,-36.6251,-188.902,-151.459,-78.0581,-99.534,-85.6149,84.5525,141.18,-27.8447,135.838,-110.282,234.623,15.2058,-137.412,163.034,13.4141,8.56697,154.028,-123.302,66.9669,133.595,-30.9846,185.146,224.041,-33.2188,93.4865,-0.898873,240.363,-20.5639
8.25942,-11.1409,-314.127,-203.76,52.3251,-41.033,-292.767,-40.7878,-283.383,155.302,205.59,-96.9742,70.7602,118.801,-11.7046,-70.2189,-56.4463,-166.891,200.616,-0.136917,84.2948,-291.786,-89.7632,64.6302,-163.132,-114.826,-240.406,-48.8326,208.618,-98.0915,65.6527,-211.325,-312.956,-9.46975,-249.065,224.67,-187.578,-78.4934,116.922,112.426,-22.1161,-163.763,336.141,144.278,161.482,-32.8132,252.29,27.5733,-161.263,44.0643,-115.238,-63.4737,151.031,-90.5143,82.5881,353.477,166.324,51.7944,67.4148,-220.788,-7.65501,105.512,141.157,24.1922,176.863,-258.336,63.9384,330.083,-174.886,190.388,-262.499,195.12,-166.569,-5.97293,-68.7732,-153.213,98.2,117.181,-74.1772,-119.872,-245.83,-149.416,-131.638,-69.4342,202.694,-351.476,97.6699,154.092,-310.24,177.298,-183.74,-246.007,121.449,-26.1188,93.4808,11.2631,39.2013,98.5645,-28.6894,150.778,-176.524,127.864,-21.3353,-186.692,-161.019,-66.5636,-124.987,-97.6223,74.4298,135.754,-35.1096,122.667,-105.515,265.763,19.9636,-146.066,176.923,-38.261,-10.6752,140.582,-146.474,39.0261,97.3236,-32.2603,173.742,176.879,-4.58888,83.7758,-0.866236,259.897,-21.1288
8.2635,21.3085,-310.599,-221.177,25.8516,-42.5159,-273.907,-38.2567,-307.607,164.228,212.944,-125.427,55.0726,99.2424,-11.7552,-58.4261,-45.9029,-163.749,183.694,-15.211,54.7777,-300.04,-75.8522,49.5246,-185.344,-111.19,-251.58,-34.4817,203.57,-66.7561,36.4137,-192.325,-318.073,-24.2908,-266.784,220.468,-191.052,-103.967,90.6149,98.9641,-32.3417,-169.551,301.501,179.578,171.768,-26.8351,254.366,63.8096,-158.462,45.2898,-126.171,-69.1707,129.838,-89.3656,74.6479,352.945,136.742,25.2814,50.6805,-201.46,-10.079,132.122,152.25,12.6318,145.799,-278.934,61.195,345.969,-182.788,191.377,-285.774,190.437,-145.538,-34.0102,-54.4521,-157.903,93.1518,133.12,-55.9895,-127.517,-226.352,-132.219,-144.378,-68.7857,212.229,-378.475,136.032,162.745,-312.304,178.048,-163.993,-264.527,150.304,-13.7451,101.108,-3.66273,61.8509,119.186,-20.6615,143.108,-166.738,149.712,-5.23229,-186.111,-165.68,-53.5527,-149.35,-101.792,58.8401,131.512,-47.8047,105.242,-98.5728,290.574,17.2478,-146.457,188.573,-90.8709,-31.4452,125.114,-164.312,11.8899,58.554,-35.7733,158.363,134.636,32.5738,76.7555,5.58826,280.054,-22.5306
8.26757,56.1966,-294.941,-236.399,7.8583,-30.7732,-250.05,-44.5136,-327.493,168.756,215.048,-145.724,36.5997,80.6524,-8.56758,-44.4,-31.3615,-156.881,161.031,-29.8453,23.3516,-295.759,-65.0902,35.7652,-202.747,-109.82,-263.415,-19.8338,203.373,-27.0889,3.89666,-161.424,-318.167,-35.2702,-273.686,219.798,-194.605,-126.338,68.5732,77.4096,-44.0454,-169.413,267.197,210.994,178.563,-26.2457,251.579,98.3156,-159.719,46.4593,-138.689,-71.6988,113.358,-86.1803,63.5702,344.921,103.4,10.2457,30.9211,-185.935,-11.4152,159.537,158.115,-3.52881,116.85,-289.558,70.2127,346.38,-189.263,184.186,-296.534,183.232,-117.077,-63.6446,-46.758,-161.156,85.4321,148.159,-35.1074,-131.986,-203.035,-117.082,-158.889,-59.0507,218.125,-397.498,175.514,174.571,-306.856,171.384,-142.37,-279.005,181.107,-1.83782,112.62,-21.1839,86.7269,136.74,-10.9445,122.596,-155.885,172.974,10.689,-189.536,-165.663,-40.4922,-171.055,-98.2152,38.897,128.89,-64.5369,83.5069,-89.3349,307.847,8.43948,-137.212,197.052,-141.818,-53.0136,108.961,-178.676,-9.04869,20.5499,-41.0137,143.215,101.271,76.0885,76.0552,16.4996,298.863,-23.6102
8.27164,89.7075,-271.479,-245.518,-1.78549,-7.65234,-222.801,-54.653,-341.266,169.531,211.247,-157.248,19.7797,68.0253,-2.04653,-26.8902,-18.2967,-147.458,134.558,-43.3816,-5.91245,-277.413,-55.3923,24.1631,-215.59,-110.574,-275.014,-8.60138,207.47,18.7551,-28.5983,-117.79,-315.294,-42.2869,-267.689,225.317,-197.737,-145.856,52.5804,45.9196,-54.5752,-163.962,232.468,237.722,183.398,-32.8656,245.727,128.737,-164.943,45.0091,-150.742,-70.4959,98.2201,-83.219,50.8809,329.777,67.1405,6.33727,8.20205,-172.38,-9.32246,183.798,156.235,-24.1029,94.5671,-290.524,89.7423,332.947,-193.191,168.14,-290.901,175.49,-87.4028,-92.8111,-44.9681,-161.048,77.1264,160.931,-13.2258,-132.133,-177.054,-105.197,-173.581,-40.5648,218.31,-407.512,210.044,187.894,-295.024,161.267,-121.754,-287.962,212.269,8.64975,126.376,-40.4805,112.851,151.385,-3.35994,91.6395,-144.661,196.785,24.5055,-197.695,-161.609,-27.4178,-188.387,-86.8232,15.8001,127.508,-82.0986,57.2273,-77.2511,317.967,-3.89521,-120.095,201.721,-189.011,-74.7477,92.9771,-191.462,-21.0025,-13.2944,-46.42,131.192,78.8183,122.499,82.2778,29.1086,313.428,-23.9028
8.27571,118.406,-244.967,-247.223,-4.37293,23.287,-195.832,-63.584,-347.588,168.976,200.755,-161.718,8.47961,66.0332,5.35257,-5.22873,-12.4529,-135.315,106.528,-56.2221,-30.1199,-246.158,-43.9426,16.727,-223.627,-112.466,-286.355,-3.12925,213.764,66.3659,-56.5131,-61.978,-311.795,-46,-249.542,237.954,-197.689,-163.105,42.9565,5.5256,-61.129,-154.632,195.884,260.379,187.091,-47.9532,239.041,154.383,-171.889,39.4021,-158.791,-64.8666,80.8919,-82.4267,37.9073,308.312,28.1856,9.80177,-16.1872,-158.389,-1.85072,200.36,145.832,-48.0285,81.7666,-283.083,116.424,309.399,-195.101,143.732,-268.589,167.937,-63,-118.444,-46.7414,-157.431,69.5943,169.61,7.38841,-127.379,-151.004,-97.7555,-186.638,-14.322,212.162,-409.342,235.316,199.973,-278.502,152.795,-102.92,-290.33,242.336,17.2563,141.801,-60.5692,139.488,163.631,-0.281249,54.1281,-132.952,218.912,34.0781,-209.312,-153.888,-13.2833,-199.757,-68.2673,-9.37592,126.919,-96.3911,26.2065,-62.1046,321.793,-16.7218,-98.9745,202.526,-231.333,-95.6359,76.7914,-203.771,-24.3506,-39.8025,-49.2823,122.722,67.9218,167.983,92.2097,40.9667,320.58,-23.7873
8.27979,140.483,-219.07,-242.88,-2.51989,56.8471,-173.103,-67.8141,-345.629,169.49,183.354,-162.036,4.17316,76.2349,9.48295,19.0933,-17.4248,-118.746,79.764,-69.4667,-48.2794,-206.704,-27.754,15.743,-226.394,-114.187,-298.161,-2.66802,219.892,110.412,-74.9846,2.06278,-309.145,-46.9445,-222.005,255.486,-189.982,-179.084,37.8664,-40.9054,-61.5432,-142.962,156.541,280.614,189.585,-71.4546,233.55,175.569,-177.451,29.7943,-158.492,-54.3685,59.5452,-84.7947,25.7996,282.223,-13.2912,15.3976,-39.0083,-142.037,11.6227,206.289,128.107,-73.9838,78.0215,-268.801,146.448,279.859,-196.337,112.92,-232.914,161.095,-48.5261,-138.081,-49.4314,-152.481,64.0703,172.719,23.7539,-117.824,-128.364,-96.0918,-195.623,17.5045,201.146,-404.978,249.671,208.158,-258.16,149.76,-84.8135,-285.687,269.327,24.1637,159.429,-80.6277,165.676,173.625,-1.43499,14.0229,-120.079,236.253,37.7604,-221.818,-142.374,2.62189,-204.192,-44.7463,-36.1153,126.737,-103.412,-9.05039,-44.4391,319.464,-27.7418,-77.1135,199.994,-268.602,-114.187,59.4494,-215.241,-21.027,-56.9159,-46.7843,116.125,68.3578,209.552,100.407,50.7209,318.258,-23.928
8.28386,155.716,-195.622,-235.443,0.232588,86.9901,-156.774,-66.2836,-335.061,171.979,160.407,-160.719,5.24465,96.0818,6.49811,43.0991,-33.2313,-95.3216,57.4349,-83.3314,-61.5522,-166.206,-4.35058,22.4833,-224.206,-114.962,-311.006,-3.71995,224.286,146.427,-80.4985,66.6229,-307.082,-45.0624,-188.586,272.725,-170.8,-194.471,33.6101,-89.9053,-54.9278,-129.899,114.564,300.901,190.426,-101.184,230.48,193.063,-179.108,17.9915,-146.092,-39.2808,34.8399,-90.2794,15.2142,254.2,-56.5127,18.615,-56.4749,-122.622,29.8451,200.981,105.964,-100.872,80.1168,-249.063,177.022,247.798,-197.563,78.2893,-189.174,156.309,-45.8925,-151.139,-52.1252,-148.826,62.2668,169.491,33.5843,-104.191,-112.311,-100.871,-198.057,51.1982,188.194,-396.636,254.319,210.684,-233.147,153.189,-65.8555,-274.578,290.603,29.8484,180.263,-99.5857,189.938,181.35,-4.67007,-25.901,-105.542,246.453,34.536,-232.435,-126.695,19.9155,-202.093,-19.7381,-64.54,126.285,-100.713,-47.1204,-25.077,310.115,-36.1504,-55.4546,194.974,-301.021,-129.1,40.7118,-224.402,-12.5746,-64.68,-37.2355,108.867,78.6359,245.531,101.762,58.3817,306.646,-24.6157
8.28793,164.656,-174.58,-227.692,0.569573,108.508,-146.267,-60.0695,-316.437,175.465,135.195,-159.224,8.27258,120.78,-5.40963,64.4554,-56.5766,-62.9864,42.013,-96.3043,-72.863,-131.464,27.5464,36.0049,-219.052,-114.671,-324.365,-1.81934,226.555,172.001,-72.5619,122.211,-303.605,-39.4436,-152.823,283.284,-139.436,-208.859,26.1468,-138.17,-41.9509,-115.334,70.9924,323.709,189.542,-132.793,230.088,207.805,-175.556,6.78705,-120.059,-21.2626,9.50355,-97.7939,5.9889,227.27,-99.8788,17.0742,-66.6079,-100.718,49.8351,185.419,83.2044,-127.691,84.0932,-225.316,206.679,215.979,-197.669,41.9614,-142.709,155.017,-54.1311,-158.879,-56.647,-146.864,66.22,160.02,36.8235,-87.4408,-104.473,-111.112,-192.528,82.1847,176.268,-385.979,252.706,207.035,-201.331,161.288,-45.4375,-258.591,303.972,34.429,205.084,-115.458,210.49,186.825,-8.20485,-64.1423,-89.8659,248.929,24.0225,-238.662,-106.555,37.5862,-195.459,3.20449,-94.7099,124.427,-88.8072,-85.977,-4.45394,292.532,-42.2699,-33.2879,188.593,-328.293,-140.232,22.0056,-230.052,-0.0111039,-65.2329,-20.4702,98.8596,95.1953,274.998,93.3203,64.7543,288.071,-25.4528
8.292,168.074,-154.672,-221.045,-3.36704,118.98,-138.71,-51.0445,-291.681,178.142,111.565,-158.421,10.2678,146.105,-25.5498,82.7211,-82.6558,-21.1634,34.2444,-105.975,-85.7956,-106.272,67.3247,52.5373,-214.461,-113.258,-336.378,6.76334,227.437,186.891,-53.9851,160.806,-296.093,-28.706,-117.733,281.934,-99.1387,-220.849,13.1508,-182.904,-24.6338,-98.1161,27.3232,349.793,187.289,-161.194,231.992,220.689,-166.7,-0.909851,-81.9397,-3.45353,-12.7956,-105.423,-2.83732,203.618,-141.306,10.7128,-70.3477,-77.4537,67.437,161.397,63.0332,-153.111,87.1431,-199.358,234.901,186.631,-194.252,5.4517,-97.7945,157.133,-69.7593,-163.291,-66.6167,-143.821,77.4961,145.304,35.6317,-69.0033,-104.484,-123.974,-179.201,106.576,167.28,-373.711,248.747,197.93,-161.119,170.594,-24.6707,-239.906,309.211,37.1694,233.753,-125.275,225.872,190.056,-12.4146,-99.645,-74.9087,244.512,6.81702,-238.442,-82.1032,54.4581,-187.11,21.4179,-125.76,119.493,-71.1732,-123.326,17.0227,266.094,-46.4392,-10.0442,182.17,-349.09,-149.104,6.41544,-232.289,14.9775,-61.6167,2.54223,85.4052,112.74,297.01,74.8824,70.2863,265.672,-25.6477
8.29608,166.778,-134.83,-215.866,-11.3475,119.689,-130.322,-40.3064,-263.873,178.852,91.6694,-159.15,10.2382,169.841,-51.4495,98.7695,-107.344,28.1864,33.2322,-110.377,-103.241,-90.4164,112.076,66.5568,-214.151,-110.606,-344.483,24.0266,228.164,192.302,-29.2823,178.767,-282.964,-12.3683,-85.0417,266.309,-55.9056,-229.038,-4.75744,-221.972,-5.5537,-76.5609,-15.2018,376.92,183.358,-183.026,235.631,232.2,-153.681,-2.67792,-35.857,10.6008,-28.8118,-111.362,-12.7377,183.894,-178.728,1.02086,-70.4829,-53.5361,78.3934,131.289,46.3552,-175.407,87.8986,-172.988,261.868,161.161,-185.486,-29.4302,-57.4644,160.46,-87.9411,-165.905,-85.1808,-135.548,96.3705,126.855,32.8615,-51.6271,-110.624,-135.389,-159.435,122.269,161.881,-359.859,244.985,185.07,-113.418,177.767,-5.98674,-220.439,308.476,36.9574,264.524,-125.828,235.695,191.223,-19.5687,-130.983,-63.2551,234.762,-15.133,-230.722,-54.5637,68.9387,-179.504,33.0088,-155.743,109.261,-52.4433,-156.579,37.8628,231.428,-48.0908,13.8489,176.724,-361.553,-158.401,-2.45962,-232.087,29.6162,-56.3727,30.0637,69.6609,125.934,310.373,48.7534,74.3071,242.098,-24.8219
